completions, interceptions thrown, name, passes, passing touchdowns, passing yards
2,0,C Callaway,5,0,15
20,1,Z Terrell,29,1,228
16,0,K Humphries,31,0,185
3,0,C Bennett,4,0,29
25,2,C Trickett,41,2,376
16,1,T Knight,29,0,205
1,0,D Neal,1,1,4
10,0,C Kirkegaard,23,0,161
14,0,J Johnson,28,0,99
1,0,G Hankerson,1,0,9
42,2,M Bercovici,68,3,488
18,0,B Hundley,23,4,355
6,1,K Ellison,10,1,73
2,0,F Upshaw,2,0,15
23,2,T Lamb,42,0,256
17,2,D Garman,31,4,370
35,2,D Webb,54,4,374
2,1,P Mahomes,5,1,20
0,0,T Symmank,1,0,0
4,0,L Jordan,7,1,97
0,0,C Mitchem,1,0,0
27,1,B Burrell,39,3,318
1,0,B Connette,1,0,3
29,3,T Heinicke,44,4,362
25,0,A Grammer,30,2,259
5,0,K Pearson,11,1,48
18,4,G Hedrick,33,0,209
12,1,R Finley,25,2,161
10,0,N Marshall,17,3,166
4,0,J Johnson,5,1,53
20,1,C Sokol,35,0,216
12,1,T Murphy,18,0,169
28,2,G Grayson,42,2,269
28,0,J Licata,38,2,276
1,0,M McGill,1,0,26
12,0,A Hendrix,38,3,238
23,1,J Goff,41,7,449
46,1,S Liufau,67,7,449
27,1,D Watson,36,6,435
1,0,C Stoudt,3,0,1
24,1,M Williams,38,4,345
6,0,M Trubisky,11,0,49
12,1,C Whitmer,23,1,163
1,1,T Boyle,4,0,7
1,0,D Foxx,1,0,4
20,0,P Walker,29,1,231
0,0,C Reilly,2,0,0
24,0,J Johnson,34,3,295
20,2,T Carter,39,1,272
16,2,H Mason,25,1,147
23,0,J Worley,35,3,264
4,0,N Peterman,9,0,20
25,2,M Linehan,40,1,239
15,1,B Bridge,25,1,196
14,1,N Sudfeld,37,0,126
12,0,C Rowe,18,2,198
10,0,C Brown,15,1,163
17,1,S Richardson,39,2,212
30,1,B Petty,44,1,336
2,0,S Russell,6,0,21
12,4,M Cozart,31,0,140
19,0,T Swoopes,34,2,218
10,0,J Waters,15,1,209
3,0,J Hubener,4,0,54
18,0,J Showers,28,4,201
23,1,P Towles,30,1,201
8,3,W Freebeck,25,0,85
28,1,P Thomas,43,2,328
23,0,B Silvers,34,3,270
16,0,R Bonnafon,32,0,206
19,3,J Wolford,34,0,122
11,0,B Harris,14,3,178
2,2,A Jennings,5,0,11
1,0,B Kragthorpe,1,0,11
14,2,T Rogers,31,0,86
2,0,A Allen,2,0,16
36,1,B Frohnapfel,61,5,589
38,3,J Knapke,59,3,443
0,0,R Burbrink,1,0,0
8,0,C Cook,12,2,126
6,0,D Terry,6,0,56
2,0,T OConnor,2,1,13
16,1,C Kirkegaard,24,1,188
21,0,B Kaaya,35,2,226
22,2,A Boone,51,0,179
7,1,S Morris,19,0,49
3,0,D Gardner,6,0,39
14,0,M Leidner,22,1,167
22,2,B Wallace,37,2,250
13,1,P Lynch,31,0,81
3,1,K Reynolds,14,0,55
38,1,B Doughty,54,2,387
32,0,J Brissett,48,3,359
0,0,G Leatham,1,0,0
0,0,B Hines,1,0,0
26,2,J Winston,38,4,365
10,1,T Armstrong Jr,21,1,166
17,3,R OToole,38,1,261
26,0,J Barrett,36,4,330
21,0,G Kiel,32,4,352
0,0,J Evans,1,0,0
15,2,J Sprague,28,0,143
2,0,G Windham,3,0,15
30,0,J Whitlow,46,1,289
0,0,T Duncan,1,0,0
20,1,C Voytik,34,1,220
15,1,K Pohl,29,1,193
2,0,T Woodson,6,0,20
22,1,C Hackenberg,45,0,216
0,0,B Belton,1,0,0
21,1,T Siemian,37,0,258
11,1,D Etling,26,0,61
2,1,A Appleby,6,0,11
17,1,C Beathard,37,1,245
14,1,G Nova,21,4,291
7,0,T Lee,9,0,81
6,0,D Powell,15,0,53
5,0,N Montana,5,0,18
21,0,D Thompson,37,1,219
12,0,M Mauk,34,0,132
16,0,Q Kaehler,27,0,209
0,0,D Pumphrey,1,0,0
18,2,B Decker,31,1,346
32,2,J Gray,46,0,276
10,0,C Fajardo,18,0,64
24,1,N Mullens,45,2,283
0,1,T Sarrzin,1,0,0
14,1,D Jackson,22,2,178
14,1,G Krstich,30,0,142
2,0,M Davis,3,0,14
23,0,T Boykin,36,4,280
5,0,M Joeckel,7,1,69
22,1,T Hunt,38,0,294
32,2,E Golson,39,4,362
23,1,D Evans,40,2,234
21,0,T Jones,31,2,228
23,1,L Woodside,34,2,339
24,1,C Rush,31,2,291
21,1,K Hill,41,4,386
15,0,B Allen,27,1,199
16,2,C Clements,29,1,188
2,2,J Briscoe,5,0,8
0,0,N Smith,1,0,0
9,0,A McGough,24,2,204
24,0,C Kessler,32,2,261
0,0,A Harris,1,0,0
15,2,S Mannion,32,0,123
0,0,L Del Rio,3,0,0
18,0,T Wilson,38,0,165
0,0,K Thompson,2,0,0
39,2,C Halliday,61,4,417
17,2,M Johns,28,2,227
2,0,D Watford,3,0,39
15,3,C Reardon,32,1,239
2,0,N Strock,3,0,7
14,2,M Brewer,32,2,178
18,1,Z Terrell,32,0,212
15,0,C Miles,29,1,98
0,0,J Lindquist,1,0,0
17,1,K Hogan,26,1,178
11,0,T McEvoy,18,1,160
8,1,M White,19,0,173
23,1,M Roberts,40,1,290
6,0,A Santiago,8,0,117
6,0,A Schurr,12,1,94
0,0,K White,1,0,0
18,0,A McGough,29,0,160
19,1,J Johnson,42,0,225
10,0,G Ward Jr,17,0,116
12,2,J OKorn,26,0,98
6,0,J Holman,18,2,101
20,0,M Mariota,32,2,276
1,0,R Freeman,1,1,26
20,1,A Solomon,31,1,287
10,3,C Stewart,29,0,172
8,0,T Hill,11,1,99
19,0,D Garretson,25,3,321
14,1,B Burrell,28,0,143
9,2,N Bawden,24,1,84
17,2,T Hunt,32,0,196
0,0,J West,1,0,0
0,0,A Wilson,3,0,0
12,1,R Bonnafon,22,1,174
11,0,K Pearson,16,3,112
1,0,J Robinette,1,1,54
6,1,K Reynolds,14,1,126
2,0,T Smith,2,0,16
27,0,K Pohl,40,2,326
17,2,R Bolden,30,1,185
21,2,F Knighten,36,1,284
21,0,P Thomas,39,1,181
5,0,B Brown,7,1,97
16,0,T Lamb,30,2,152
4,1,K Bryant,6,1,39
19,0,B Bridge,28,3,339
2,0,A Santiago,3,0,48
0,0,A Schurr,2,0,0
18,1,O Mann,26,1,173
14,0,N Marshall,22,2,207
3,0,J Johnson,3,0,61
5,0,A Jennings,10,0,84
3,0,B Harris,14,0,58
20,1,J Knapke,39,1,321
16,1,J Licata,24,1,134
11,1,G Kiel,27,1,216
5,0,M Legaux,13,0,39
18,0,P Lynch,25,2,311
17,0,D Watson,29,2,267
0,0,C Stoudt,1,0,0
4,0,J Brissett,18,0,35
17,0,C Rush,27,2,233
7,0,J Sprague,21,0,98
32,1,S Liufau,49,2,308
27,0,S Mannion,37,1,278
12,1,G Grayson,18,3,236
4,0,N Stevens,8,1,62
16,2,D Evans,29,1,222
2,0,J Calcagni,6,0,41
31,0,S Carden,41,4,410
42,1,G Krstich,67,2,339
23,1,J Winston,39,1,297
1,0,S Maguire,2,0,7
9,1,J Wolford,15,0,58
4,0,T Cameron,7,0,28
11,1,H Mason,17,2,121
1,0,T Gurley,1,0,50
2,0,B Ramsey,4,0,31
9,0,W Freebeck,18,0,100
7,1,S Rivers,13,0,88
4,0,J Thomas,7,0,53
16,2,B Kaaya,25,1,245
27,0,W Lunt,39,2,332
9,1,R OToole,14,0,118
15,0,A Appleby,20,1,202
23,0,N Sudfeld,29,3,230
18,2,D Williams,34,3,205
24,0,J Waters,31,4,290
22,4,D Webb,43,2,247
5,0,P Mahomes,7,0,54
20,0,P Towles,29,1,208
23,3,D Thompson,37,1,218
20,0,T Broadway,26,2,216
4,0,B Haack,4,0,50
0,0,E McGuire,1,0,0
19,0,N Arbuckle,27,0,276
1,0,R Bell,4,0,11
6,1,C Sokol,16,3,173
1,0,R Higgins,1,0,14
15,3,J Showers,28,0,143
13,3,C Rowe,22,1,173
11,1,C Brown,18,0,71
18,0,J Barrett,23,4,267
11,1,C Cook,29,1,234
20,2,T Armstrong Jr,43,0,273
1,0,R Fyfe,2,0,9
32,0,A Hendrix,58,4,437
35,2,B Frohnapfel,60,4,389
0,0,M Michel,1,0,0
18,0,B Wallace,31,3,251
19,1,B Sims,31,0,228
19,0,D Prescott,25,2,259
1,0,G Myles,1,0,11
37,3,K Hill,62,4,365
21,0,A Grammer,26,2,332
1,0,S Tucker,1,0,12
36,1,N Mullens,54,3,426
17,0,M Williams,33,1,187
1,1,M Trubisky,4,0,11
18,1,M Brewer,27,1,186
23,4,C Fajardo,43,3,306
26,1,G Hedrick,31,2,346
7,1,A Maddie,10,0,105
8,0,D Hare,15,0,93
20,0,C Reardon,36,0,244
0,0,N Strock,1,0,0
0,0,J Williams,1,0,0
34,3,T Rogers,48,0,329
1,0,A Allen,2,0,5
3,0,K Ellison,13,0,18
15,0,T Siemian,29,1,182
8,3,J Stave,19,1,114
4,1,T McEvoy,10,0,24
20,1,E Golson,43,2,241
18,2,K Hogan,36,0,158
26,2,D Garman,41,1,271
17,0,S Richardson,39,2,200
10,1,T Heinicke,25,1,85
18,2,R Cato,23,2,198
3,0,G Holcombe,4,0,39
10,1,D Jackson,23,2,248
12,1,I Woolsey,27,2,117
22,0,G Nova,39,3,404
13,1,D Gardner,22,0,178
20,0,J Gray,30,1,265
6,0,B Decker,10,0,71
5,1,N Sherry,18,0,45
20,1,T Boykin,38,2,318
0,0,D Porter III,1,0,0
14,2,T Knight,35,1,309
26,2,J Worley,39,0,206
11,3,J Driskel,23,0,59
2,0,T Harris,4,0,17
15,2,T Swoopes,33,0,142
7,0,B Petty,22,2,111
11,2,T Jones,20,1,76
33,2,M Linehan,52,0,347
16,1,B Hundley,21,2,269
10,0,K Thompson,13,1,95
2,0,T Wilson,5,0,5
28,0,C Kessler,45,0,273
27,0,M Bercovici,45,5,510
10,1,B Bogenschutz,16,0,169
4,1,T Carter,8,0,60
7,0,L Jordan,11,0,72
2,0,C Gautsche,2,0,15
0,0,J Magnant,1,0,0
9,1,M Johns,16,1,93
1,0,M Gooch,1,0,28
16,1,C Voytik,30,2,195
49,0,C Halliday,70,6,734
37,0,J Goff,53,5,527
25,0,B Doughty,37,2,319
22,1,C Clements,25,2,300
30,0,Z Terrell,37,1,370
1,0,C Davis,1,0,18
13,1,L Woodside,27,1,210
20,1,C Trickett,35,1,302
0,0,S Howard,2,0,0
8,0,M Cummings,17,0,65
4,0,M Cozart,10,0,42
1,0,T Millweard,1,0,4
30,2,J Holman,51,2,326
22,1,C Stewart,37,3,153
8,1,L Jordan,18,1,97
3,0,C Gautsche,6,0,14
4,0,N Bawden,13,0,63
1,1,Q Kaehler,3,0,10
0,1,C Favreau,1,0,0
23,0,K Hogan,35,3,284
42,1,C Halliday,69,2,292
29,1,B Decker,40,1,332
25,2,B Burrell,44,3,310
13,0,K Pohl,22,0,103
7,0,T Woodson,14,0,64
24,1,A Hendrix,41,3,352
20,2,T Lamb,31,3,397
24,1,J Woodrum,37,3,356
0,0,D Peterson,1,0,0
21,1,B Allen,40,1,245
11,0,B Sims,21,2,161
1,0,A Schurr,3,0,54
5,0,A Santiago,11,1,37
15,0,D Jackson,21,3,209
43,0,A Solomon,72,1,395
20,1,C Kessler,30,1,185
26,0,J Milas,42,4,326
20,1,Z Terrell,29,3,290
28,2,B Petty,55,6,510
21,0,T Boykin,47,1,287
1,0,C Echols Luper,1,0,59
35,0,J Goff,51,0,304
22,0,C Miles,29,3,273
20,1,C Stoudt,33,0,162
10,0,W Gardner,16,1,150
5,0,R Bonnafon,13,0,62
8,0,Jr,13,1,144
2,0,R Bolden,5,0,3
27,2,J Licata,44,3,383
14,2,J Driskel,25,1,183
10,0,A Jennings,21,1,110
18,0,N Arbuckle,36,0,162
2,1,B McLane,3,0,36
20,0,F Knighten,26,3,215
2,0,S Hogan,4,0,19
4,0,F Upshaw,4,1,105
7,0,K Ellison,11,1,96
19,1,M Linehan,31,0,230
1,0,C Chalich,1,0,41
7,0,T Byerly,10,0,125
6,2,J Thomas,15,0,61
1,0,B Bostic,1,0,15
16,0,A Boone,26,1,131
8,0,I Woolsey,9,2,173
9,0,T Graham,17,1,108
19,2,C Kirkegaard,30,2,221
19,0,J Rudock,27,2,210
2,0,C Beathard,5,0,9
4,1,N Sudfeld,9,1,85
3,2,C Covington,12,0,31
37,0,S Richardson,53,3,351
22,0,L Woodside,36,1,189
20,1,M Cummings,37,0,288
17,1,D Garman,31,1,161
22,1,C Reardon,41,1,191
0,0,N Holley,1,0,0
23,0,B Frohnapfel,38,3,286
16,0,P Towles,28,3,216
0,1,J Kemp,1,0,0
0,0,R Phillips,1,0,0
20,1,P Thomas,31,2,167
2,1,B Brown,8,0,20
26,3,P Lynch,37,2,243
14,1,G Ward Jr,25,1,168
17,0,B Kaaya,24,3,286
0,0,R Williams,1,0,0
31,3,G Kiel,57,3,355
0,0,S Washington,1,0,0
0,0,J Evans,2,0,0
16,1,D Gardner,24,1,192
0,0,R Bellomy,2,0,0
21,1,C Hackenberg,32,1,160
0,0,B Belton,1,0,0
10,1,M Leidner,15,0,153
32,1,T Siemian,50,1,269
9,4,M Mauk,21,0,97
22,0,H Mason,28,1,156
1,0,B Ramsey,1,0,13
17,1,R Cato,33,3,337
25,1,A Grammer,37,2,201
18,2,D Prescott,34,1,246
0,1,L Cooke,1,0,0
17,2,N Marshall,35,2,209
3,0,T Smith,5,1,82
0,1,W Worth,1,0,0
26,1,A Cobb,40,1,202
14,1,J Brissett,30,1,174
12,0,T Murphy,19,0,101
27,1,C Fajardo,50,2,297
26,0,G Grayson,36,3,326
18,1,D Hare,33,2,231
20,1,C Rush,31,2,269
21,1,E Golson,38,3,300
24,1,M Williams,41,2,303
1,0,Q Davis,1,1,23
27,0,J Sprague,56,0,325
7,0,G Windham,8,0,61
20,1,J Knapke,39,2,260
12,0,T Knight,20,1,129
27,1,T Swoopes,44,2,334
24,1,A Appleby,37,1,211
19,1,C Cook,37,3,238
21,1,M White,41,1,257
0,0,R Adams,1,0,0
24,1,S Carden,33,1,250
0,0,J Hardy,1,0,0
16,2,A Long,27,2,167
5,1,A Wilson,9,0,89
30,0,J Winston,36,3,317
15,1,P Walker,31,2,294
21,0,D Evans,36,2,260
19,0,J Worley,24,3,198
3,0,N Peterman,5,0,19
9,1,J Huesman,16,0,85
1,0,A Bennifield,1,0,11
19,0,N Montana,26,1,135
17,0,C Whitmer,24,0,141
0,1,T Boyle,2,0,0
23,1,B Silvers,30,1,211
22,1,T Rogers,32,2,272
0,1,L Rose III,1,0,0
42,2,K Hill,53,2,401
13,0,B Wallace,19,1,178
28,1,D Webb,46,3,348
28,0,C Trickett,44,2,301
17,0,C Clements,22,2,316
9,0,A McNulty,14,1,167
11,2,D Williams,21,1,124
26,1,B Hundley,37,2,216
1,0,D Fuller,1,0,9
17,0,M Mariota,27,2,210
17,0,J Showers,26,2,152
0,0,M Ruggles,1,0,0
13,0,T Heinicke,25,3,196
14,0,A Robinson,17,0,144
4,0,B Bogenschutz,9,0,31
11,2,A McGough,25,1,141
20,0,D Garretson,29,2,298
2,0,N Vigil,2,0,13
9,1,K Pearson,18,0,169
6,1,N Romine,11,0,55
10,1,J McCrary,16,1,169
5,0,W Freebeck,7,0,20
11,1,A Brown,24,0,188
1,0,D Croghan III,1,0,2
7,0,J Stave,14,0,73
3,0,T McEvoy,4,0,24
12,0,R OToole,19,2,96
2,1,A Bailey,5,0,39
14,1,T Jones,23,1,176
14,1,T Broadway,21,1,225
2,0,B Haack,2,0,15
21,1,S Mannion,37,2,272
5,0,T Wilson,10,0,45
4,1,K Thompson,8,0,17
10,1,C Voytik,17,1,92
1,0,T Boyd,1,0,29
26,0,M Brewer,45,1,265
0,0,S Rogers,0,0,0
21,0,G Hedrick,30,1,190
2,0,T Sperbeck,2,1,38
13,1,B Burrell,25,1,127
29,0,G Ward Jr,33,2,268
12,3,P Walker,29,1,259
5,0,K Pearson,9,1,159
2,0,C Gautsche,7,0,27
2,0,L Jordan,3,0,6
16,0,B Sims,27,3,268
5,0,J Coker,8,1,36
17,1,K Hill,26,0,138
2,0,K Allen,5,0,3
28,2,B Allen,45,3,296
10,0,H Mason,17,2,179
23,0,M Bercovici,33,1,245
19,0,K Hogan,39,0,212
8,0,T Murphy,19,2,108
1,0,J Bordner,1,0,35
29,0,C Stoudt,45,0,285
20,1,J Knapke,33,0,139
15,0,Z Terrell,24,2,166
39,0,C Stewart,63,4,408
26,0,C Fajardo,40,1,285
25,1,J Goff,41,2,303
1,0,L Rubenzer,1,1,7
31,1,B Hundley,42,2,330
9,2,J Holman,17,1,113
3,0,N Patti,6,0,26
0,0,J Worton,1,0,0
18,2,N Montana,42,0,147
20,2,C Rush,32,3,245
21,0,J Milas,38,1,198
20,0,G Grayson,31,0,243
0,0,C Lovett,1,0,0
14,1,D Garretson,19,0,132
5,0,C Harrison,12,0,28
22,0,A Boone,37,1,176
1,0,T Sirk,1,1,3
21,0,M Johns,44,1,306
1,0,A Levrone,1,0,19
0,0,D Jennings,1,0,0
23,0,J Johnson,34,3,325
1,0,D Schomp,1,0,16
28,1,B Doughty,44,3,335
14,2,A McGough,27,0,176
4,0,E Hilliard,5,1,32
15,1,R Cato,27,4,214
8,1,T Harris,12,1,98
7,2,J Driskel,19,0,50
6,1,M Mauk,18,0,20
23,1,J Winston,31,2,273
31,2,E Golson,52,3,313
18,1,C Chalich,32,1,192
5,0,M Linehan,5,0,34
6,1,A Allen,11,0,88
3,2,T Rogers,5,0,12
5,0,Z Diamont,15,0,11
0,0,N Boudreau,1,0,0
24,1,C Cook,32,3,332
27,1,C Reardon,40,3,360
2,0,A Schurr,3,0,18
3,1,A Santiago,10,0,17
0,0,J Walker,1,0,0
0,0,K White,1,0,0
21,0,W Gardner,36,2,203
18,1,J Brissett,32,2,223
7,0,A Jennings,14,1,120
0,1,B Harris,1,0,0
19,0,P Towles,36,0,146
14,1,C Sokol,31,1,157
18,2,A Robinson,29,0,138
1,0,B Jones,1,1,35
1,1,T Carter,3,0,17
12,2,C Brown,23,0,120
5,0,P Hills,10,1,86
32,1,J Rudock,56,2,317
28,1,B Frohnapfel,51,0,337
10,1,Jr,21,2,147
9,0,M Leidner,18,2,165
16,2,A Appleby,26,3,153
13,0,B Wallace,28,2,199
1,0,D Kincade,1,0,4
0,0,J Liggins,1,0,0
19,3,J Worley,34,0,191
6,0,A Grammer,19,2,141
19,1,C Clements,29,1,185
0,1,T Long,1,0,0
38,1,M Williams,47,4,390
8,0,J Thomas,18,3,235
12,0,D Hare,16,1,185
3,0,A Maddie,5,0,22
1,0,A Turner,1,0,18
23,0,A Hendrix,42,2,346
18,1,T Siemian,39,0,173
18,0,T Armstrong Jr,29,0,221
1,0,D Pierson El,1,1,16
20,0,A McNulty,35,0,287
27,2,N Mullens,41,2,305
19,0,J Barrett,31,3,261
17,1,G Nova,28,0,192
1,0,C Laviano,1,0,4
17,1,J Sprague,37,2,197
23,2,T Woodson,45,2,268
0,0,Z DOrazio,1,0,0
26,1,T Knight,32,3,318
2,0,C Thomas,2,0,17
0,1,D Neal,1,0,0
15,0,J Waters,23,2,225
24,0,M Mariota,33,2,336
19,1,C Miles,28,1,147
5,0,T Williams,10,0,37
11,0,B Bridge,32,2,126
23,0,N Arbuckle,40,3,311
14,0,D Thompson,22,2,262
2,0,C Mitch,4,0,19
0,0,P Orth,2,0,0
10,0,P Blazejowski,15,0,85
1,0,D Woodruff,3,0,6
0,1,T Skogen,1,0,0
13,0,Q Kaehler,24,1,174
17,2,I Woolsey,31,1,174
17,2,G Krstich,31,0,172
3,0,M Davis,6,0,6
13,0,G Kiel,20,1,241
2,0,M Legaux,5,0,17
2,0,J Evans,2,0,10
26,1,T Boykin,39,3,410
1,0,M Joeckel,3,0,5
10,2,D Garman,25,0,132
24,1,T Swoopes,36,1,322
36,2,S Richardson,55,3,345
22,0,D Evans,34,1,314
17,1,M White,26,3,272
20,2,B Silvers,30,0,156
7,0,D Pruitt,10,0,73
9,0,T Lamb,16,1,110
28,1,D Webb,44,3,288
20,1,M Cummings,32,2,235
19,0,C Kessler,26,7,319
0,0,M Browne,2,0,0
23,2,S Liufau,35,2,143
7,0,J Gehrke,13,0,71
1,0,N Spruce,1,0,17
9,1,J Wolford,14,1,72
6,0,T Cameron,8,0,27
0,0,K Sousa,1,0,0
22,0,A Long,32,0,171
23,1,C Trickett,35,3,322
16,0,B Petty,36,2,223
0,0,S Russell,1,0,0
11,0,C Kirkegaard,27,0,119
33,0,J Gray,45,2,322
9,0,T Broadway,17,0,102
26,1,F Knighten,37,3,344
0,0,J McKissic,1,0,0
38,1,S Carden,64,2,445
1,0,I Jones,1,0,0
18,1,C Whitmer,30,2,303
2,0,T Boyle,2,0,10
13,0,M Brewer,20,0,80
5,0,M Leal,8,1,62
7,0,B Kaaya,16,1,92
24,1,G Hedrick,31,4,410
23,1,C Stewart,38,1,259
32,0,J Goff,52,2,360
1,0,L Rubenzer,2,0,7
18,1,M Mariota,30,5,326
13,0,G Kiel,22,1,196
14,0,M Legaux,15,0,121
9,0,S Bench,14,2,147
11,2,M White,19,0,92
9,0,B Bridge,21,1,106
4,0,D Pruitt,6,1,83
9,0,B Silvers,18,0,62
15,0,B Allen,24,2,205
1,0,S Tretola,1,1,6
0,0,A Allen,1,0,0
6,1,J Briscoe,18,1,62
12,0,N Marshall,14,1,139
1,0,J Wallace,1,0,17
29,3,D Thompson,50,5,402
1,0,P Cooper,2,0,14
18,0,J Milas,36,0,225
21,4,T Woodson,39,1,200
21,2,J Licata,35,2,233
0,0,R Willoughby,1,0,0
14,1,C Rush,24,1,231
25,0,J Holman,39,2,336
15,2,P Walker,26,1,111
4,1,C Reilly,9,0,25
1,0,J Fitzpatrick,1,0,14
24,2,C Stoudt,35,1,209
12,2,A Long,27,0,82
0,0,J West,1,0,0
27,2,S Liufau,45,2,246
1,0,S Fields,1,0,21
24,0,B Hundley,39,1,200
18,0,G Grayson,21,5,390
2,0,N Stevens,3,0,21
24,0,C Kirkegaard,38,2,335
16,1,Jr,34,0,124
8,0,D Hare,14,0,44
2,0,A Maddie,3,0,10
24,1,N Arbuckle,38,4,408
5,0,K Ellison,6,0,47
18,1,I Woolsey,32,1,201
17,1,C Fajardo,26,1,128
0,0,H Henderson,1,0,0
14,0,R OToole,21,1,118
1,0,M Dudek,1,0,22
0,0,A Bailey,1,0,0
12,1,M Leidner,30,1,240
19,0,J Waters,30,0,224
13,0,T Swoopes,25,0,106
24,0,P Towles,43,2,390
1,0,G Johnson,1,0,11
18,1,D Prescott,33,1,216
22,1,P Thomas,36,0,236
3,0,B Brown,4,0,14
14,0,T Jones,20,1,141
8,2,A Jennings,16,1,142
14,1,B Wallace,33,1,176
0,0,J Wilkins,1,0,0
12,0,C Cook,22,1,227
13,2,D Gardner,28,0,121
0,0,S Morris,1,0,0
11,0,A Hendrix,28,0,120
21,1,C Reardon,39,0,201
1,0,N Strock,1,0,5
11,0,M Mauk,23,2,141
17,1,J McCrary,31,2,196
13,0,R Cato,24,1,218
19,0,J Johnson,37,1,179
4,0,K Reynolds,7,0,56
33,1,J Gray,46,3,322
14,1,T Armstrong Jr,22,2,163
8,1,G Nova,19,1,156
4,0,C Laviano,7,0,49
21,2,D Garman,41,1,242
21,0,C Trickett,30,2,238
15,0,C Voytik,20,0,193
8,0,T Anderson,15,1,135
5,0,J Thomas,10,1,147
0,0,T Byerly,1,0,0
31,2,C Hackenberg,49,1,224
12,2,J Barrett,19,1,74
13,0,D Jackson,26,1,233
15,1,A McNulty,33,1,186
1,0,D Williams,1,0,4
28,2,C Weeks,45,1,338
4,0,N Mullens,4,0,41
27,0,C Sokol,46,3,423
10,2,G Krstich,22,0,59
3,0,M Davis,9,0,55
0,0,K Cassel,2,0,0
17,0,P Lynch,23,1,307
3,0,J Stewart,4,1,45
18,2,K Hogan,28,2,277
1,0,E Crower,2,0,10
14,0,S Mannion,30,0,122
4,0,L Del Rio,8,0,87
22,0,T Boykin,39,7,433
2,0,M Joeckel,3,0,25
2,0,Z Allen,2,0,17
1,0,B Kohlhausen,1,0,5
15,1,D Webb,30,2,300
5,1,P Mahomes,11,1,45
19,1,J Dobbs,32,2,192
2,0,N Peterman,4,0,10
14,0,B Sims,24,2,286
20,2,L Woodside,34,3,225
28,2,B Frohnapfel,55,5,438
1,0,B Davis,1,0,7
0,0,M Michel,1,0,0
18,0,T Wilson,32,1,193
24,1,C Kessler,32,2,264
0,0,M Browne,1,0,0
6,1,A Robinson,20,0,32
12,0,J Showers,18,2,191
13,0,C Harrison,23,3,221
3,0,K Myers,5,0,45
0,0,R Butler,1,0,0
22,2,B Decker,38,3,267
20,2,G Lambert,40,2,261
1,0,M Gooch,1,0,23
15,1,M Williams,28,2,259
1,0,M Trubisky,1,1,16
22,1,J Wolford,30,0,242
11,0,T Murphy,15,1,165
18,2,T Williams,26,0,139
14,1,T Kelly,25,2,180
56,2,C Halliday,79,4,489
26,0,A Solomon,38,5,294
9,0,J Stave,15,2,155
5,0,T McEvoy,7,0,44
1,0,D Meyer,1,0,17
13,0,C Brown,29,1,129
23,0,B Doughty,26,5,371
27,2,T Heinicke,40,3,471
22,2,Z Terrell,28,2,344
18,1,D Vick,31,1,246
2,0,J Sprague,5,0,38
5,0,K Ellison,9,0,31
1,0,F Upshaw,1,0,9
3,0,B Silvers,7,0,10
1,0,D Pruitt,4,0,3
20,1,W Gardner,38,1,330
25,3,J Winston,48,3,401
18,0,P Lynch,31,0,183
28,0,D Evans,54,2,349
24,0,T Lee,35,1,205
16,1,M Legaux,24,3,211
1,0,M Colosimo,1,0,3
0,1,G Kiel,1,0,0
8,0,T Lamb,13,0,90
1,0,K Bryant,1,0,8
8,1,N Arbuckle,17,0,47
1,0,R Bell,2,0,7
1,0,A Schurr,2,0,27
2,0,A Santiago,11,0,20
8,1,K Pearson,12,2,141
18,1,T Kelly,32,1,205
0,1,M Bercovici,1,0,0
12,0,T Wilson,22,1,57
15,0,B Petty,27,3,277
6,0,S Russell,9,0,66
21,0,M Cummings,30,2,288
36,1,S Liufau,52,2,314
13,0,C Miles,19,2,206
13,0,C Whitmer,25,2,142
1,0,T Boyle,3,0,6
22,4,J Holman,42,2,284
7,1,R Bolden,19,1,76
18,1,C Rush,23,1,223
18,1,J Johnson,31,3,177
16,0,C Clements,26,1,184
8,0,A McGough,19,1,132
2,0,E Hilliard,4,0,27
11,0,D Jackson,24,2,230
0,0,T Stehling,1,0,0
7,2,B Burrell,13,1,94
7,0,Z Greenlee,16,0,55
19,0,C Kirkegaard,28,2,320
26,0,H Mason,41,1,319
3,0,T Harris,6,0,27
7,1,J Thomas,13,3,141
19,2,G Lambert,32,1,230
4,0,M Johns,9,0,32
26,2,I Woolsey,46,1,356
14,0,K Myers,15,3,186
1,0,R Butler,1,1,44
6,1,C Chalich,9,0,113
11,3,M Linehan,22,0,93
21,0,F Knighten,28,0,244
0,0,T Houston,1,0,0
12,0,J Rudock,19,1,239
5,0,C Beathard,6,0,23
8,0,T Siemian,18,0,68
1,0,Z Oliver,6,0,7
15,0,S Richardson,40,1,239
2,0,G Rohach,4,0,8
0,0,H Kramer,1,0,0
22,2,T Knight,35,3,230
1,1,C Thomas,8,0,11
19,0,J Waters,28,2,223
1,1,J Hubener,5,0,64
12,2,D Garman,23,0,148
16,0,T Broadway,28,0,216
16,0,B Bridge,27,1,177
4,0,M Floyd,8,0,93
30,1,C Sokol,42,5,335
2,0,R Higgins,4,0,23
2,0,T Burch,3,0,20
14,4,B Doughty,35,1,134
2,0,T Jones,4,0,11
11,0,B Kaaya,17,3,189
1,0,J Heaps,2,0,10
22,1,M Williams,32,0,191
2,0,M Trubisky,6,0,61
