longest punt, name, punt yards, punts
47,A Alves,85,2
51,J Brooks,382,10
49,X Subotsch,230,6
52,R Sanborn,219,5
51,K Ostendorp,185,4
58,D Jones,133,3
33,J Sandy,47,2
56,R Bujcevski,136,3
54,C Naggar,54,1
48,A Barry,368,9
57,A Osteen,224,5
51,P Brooks,132,3
44,J Doyle,44,1
66,J Charlton,355,7
55,T Bennett,140,3
50,A Williams,113,3
51,T Cluckey,166,4
45,J Julien,165,4
58,B Mann,136,3
50,T Day,134,3
46,W Lees,88,2
67,M Turk,141,3
41,B Lennon,113,3
51,S Coutts,373,9
43,M Crawford,121,4
47,B Farlow,109,3
48,N Mihalic,94,2
53,M Naranjo,277,6
49,R Galovich,213,5
47,Q Conaway,207,5
40,C Strong,40,1
47,X Subotsch,270,7
44,A Beck II,232,6
48,I Power,255,7
47,J Growden,376,9
54,L Magliozzi,229,5
40,O White,79,2
53,C Scott,220,5
78,Z Harding,267,5
59,S Loy,262,6
50,T Day,86,2
51,K Ostendorp,95,2
54,D Rodriguez,144,3
44,A Siposs,114,3
57,M Brown,341,8
39,M Naranjo,203,6
48,J Wieland,264,7
47,A Osteen,288,7
57,D Roy,286,6
69,K Corbett,121,2
52,K Ulbrich,150,3
30,M Stephenson,30,1
35,W Spiers,70,2
51,L Carter,396,9
33,B Buell,33,1
53,M Ference,315,7
53,R Stonehouse,93,2
47,H Hicken,167,4
45,M Prosser,186,5
50,T Sumpter,217,5
44,J Young,141,4
48,J Smith,180,4
64,J Julien,189,4
52,J Baltar,127,3
43,T Heatherly,148,5
59,B Cate,305,7
56,T Townsend,131,3
41,J Camarda,77,2
46,T Martin,283,8
65,L Hedley,229,5
57,P Harvin III,371,8
43,K Christodoulou,120,3
39,S Gaudion,68,2
37,B Scruton,37,1
50,B Cusick,131,3
55,B Hayes,227,5
62,A Korsak,280,6
45,H Whitehead,183,5
48,A David,307,8
51,K Thompson,213,5
47,D Anctil,187,5
42,R Byrns,150,4
44,S OKelly,213,6
48,J Porter,294,7
63,C Grace,239,5
46,C Spangler,141,4
39,A Pecorella,138,4
53,W Hart,249,5
49,G Georgopoulos,463,11
72,A Alves,146,3
51,A Williams,97,2
42,T Denbow,128,4
42,S Buechele,79,2
43,B Kiernan,76,2
47,N Griffin,154,4
53,Q Conaway,268,6
28,C Strong,28,1
55,T Dyer,269,6
52,J Bramblett,233,6
58,P Romo,354,8
42,A Kenworthy,117,3
50,M Crawford,269,7
50,T Hutton,238,6
50,J Sandy,207,5
45,D Jones,45,1
48,Z Collins,130,3
40,I Armstrong,141,4
48,C Barnes,136,3
51,A Nunez,89,2
44,R LeFevre,185,5
40,J Charlton,111,3
60,H Smith,315,7
49,A Galland,155,4
42,J Velazquez,99,3
52,S Hofrichter,194,4
49,G Carlson,123,3
54,P Brooks,220,5
52,K Greenwell,278,7
37,R Wright,64,2
46,T Bennett,87,2
59,B Mann,151,3
57,N Constantinou,57,1
50,L Dean,312,8
48,W Lees,166,4
45,A Kinney,235,6
43,B Griffiths,109,3
51,B Maimone,95,2
51,C Bartolic,211,5
47,J Oldroyd,123,3
48,D Maggio,247,6
61,T Gill,375,8
52,J Whitford,134,3
58,R Porter,58,1
46,B Lennon,165,4
56,J Haggerty,257,5
77,M Hayball,250,5
40,T Cluckey,108,3
47,D Adams,133,3
32,D Crum,32,1
60,N Mihalic,111,2
53,N Snyder,130,3
44,M Prosser,202,5
58,T Schneider,200,5
44,A Barry,166,4
41,Z Harding,41,1
24,Z Potter,24,1
50,G Georgopoulos,244,6
63,M Turk,292,6
46,B Griffiths,181,5
46,G Carlson,91,2
37,T Martin,105,4
58,J Velazquez,247,6
48,R Galovich,227,6
47,J Oldroyd,127,3
55,A Alves,196,4
36,S Coutts,107,3
57,O Draguicevich,181,4
59,A Kinney,200,4
46,R Sanborn,130,3
47,M Hayball,47,1
68,T Heatherly,188,4
55,B Cusick,189,4
44,C Bartolic,86,2
36,B Farlow,61,2
57,A Kenworthy,237,5
46,J Hartbarger,237,6
60,B Hayes,401,9
54,L Hedley,185,4
42,M King,146,4
41,J Herbers,147,4
51,B Gillikin,95,2
75,T Gill,261,5
59,W Spiers,185,4
35,A David,166,5
61,Z Collins,124,3
35,B Cormier,66,2
47,D Chrisman,74,2
43,C Spangler,258,7
40,A Pecorella,40,1
42,R Mundschau,147,4
58,J Rivera,202,5
45,B Cate,111,3
45,L Dean,147,4
59,B Heicklen,307,6
48,Q Conaway,221,5
23,C Strong,23,1
43,Z Everett,159,4
49,K Greenwell,340,9
54,J Sandy,248,6
43,I Power,161,4
23,J Mayers,23,1
47,C Naggar,131,3
60,D Anctil,218,5
50,M Crawford,174,4
42,K Corbett,42,1
5,B Kean,5,1
45,N Griffin,118,3
53,P Harvin III,151,4
59,O Bradburn,205,4
55,D Maggio,361,7
36,A Lotti,103,3
49,M Sleep Dalton,165,4
48,J Growden,92,2
58,A McNamara,227,5
41,J Wieland,137,4
0,K Nelson,0,1
66,J Julien,92,2
49,M Farkas,163,4
49,N Mihalic,214,5
43,K Kramer,114,3
44,M Naranjo,149,4
51,T Cluckey,90,2
51,M Ference,135,3
28,R Bowers,28,1
46,D Adams,252,6
43,J Baltar,145,4
42,A Kessman,42,1
34,K Christodoulou,34,1
52,B Kiernan,133,3
46,R LeFevre,108,3
55,B Farlow,180,5
61,B Heicklen,170,3
50,B Cusick,213,5
51,R King,158,4
44,R Udinski,44,1
52,A Siposs,316,7
67,J Camarda,559,1
49,N Snyder,113,3
44,B Buell,63,2
54,I Power,159,4
46,R Mundschau,46,1
48,J Velazquez,89,2
59,T Dyer,233,5
47,J Oldroyd,172,4
47,D Jones,47,1
50,K Ryan,266,6
40,S Coutts,217,6
54,B Griffiths,151,3
53,S Sawicki,95,2
42,W Spiers,72,2
66,D Maggio,519,9
62,R Stonehouse,184,4
48,C Scott,174,4
72,A Parker,251,6
48,S Hofrichter,248,7
61,B Wright,306,7
40,O Holdenson,73,2
47,X Subotsch,276,7
58,P Harvin III,434,9
50,O Bradburn,182,4
46,M Sleep Dalton,167,4
32,J Herbers,63,2
44,J Rivera,198,5
67,C Naggar,366,9
48,D Anctil,154,4
46,J Growden,249,6
47,W Hart,47,1
49,J Hartbarger,240,6
50,M Brown,132,3
53,T McCann,411,10
71,T Townsend,366,8
48,T Day,197,5
42,T Perine,79,2
45,K Ulbrich,154,4
39,M Stephenson,70,2
41,A Nunez,189,5
55,C Barnes,105,2
58,T Gill,108,2
46,M King,141,4
40,I Armstrong,64,2
44,A Lotti,80,2
53,P Theisler,171,4
49,D Balcomb,490,11
36,A David,126,4
57,G Georgopoulos,315,8
35,J Bramblett,70,2
44,O White,125,3
44,T Hutton,152,5
54,K Thompson,299,7
48,B Maimone,164,4
49,K Ostendorp,274,8
49,D Rodriguez,262,6
44,M Turk,198,5
51,B Gillikin,128,3
37,H Whitehead,103,3
46,J Brooks,120,3
44,R Byrns,127,3
60,T Schneider,189,4
47,J Smith,323,8
40,A Barry,157,5
47,R Wright,146,4
55,B Mann,165,4
58,J Charlton,368,8
52,A McNamara,189,4
47,J Sandy,182,5
51,K Greenwell,132,3
47,M Crawford,218,5
48,H Hicken,255,6
48,B Scruton,86,2
46,B Lennon,46,1
48,W Lees,172,4
50,L Dean,353,9
56,Z Everett,279,6
51,C Bartolic,223,5
46,R Galovich,274,7
42,H Smith,116,3
35,M Duffy,35,1
44,A Gracey,115,3
41,T Martin,148,4
52,A Craven,216,5
49,M Naranjo,210,5
46,M Farkas,132,3
50,M Ference,164,4
55,J Julien,106,2
43,J Baltar,124,4
44,T Cluckey,81,2
52,K Kramer,194,5
48,J Wieland,341,9
54,P Harvin III,202,4
41,T Gill,120,3
46,R Galovich,211,5
52,R Stonehouse,192,4
33,T Perine,33,1
48,B Dickerson,214,6
45,X Subotsch,164,4
48,S OKelly,291,7
53,K Ostendorp,139,3
45,M Aragon,117,3
31,B Lennon,31,1
45,A Siposs,121,3
59,B Porcellato,267,6
53,M Turk,200,5
57,B Maimone,241,5
52,I Power,228,5
51,C Naggar,261,7
54,C Bowler,129,3
51,R LeFevre,251,6
51,J Smith,312,7
43,A Barry,184,5
62,A Kinney,183,4
57,J Whitford,336,7
52,L Magliozzi,195,5
44,J Young,151,4
44,T Heatherly,241,6
61,L Hedley,156,3
48,B Cusick,180,4
35,C Strong,63,2
48,Q Conaway,48,1
54,J Camarda,268,6
59,B Mann,298,7
40,B Scruton,113,3
50,S Gaudion,50,1
58,B Heicklen,208,5
56,H Whitehead,235,5
39,W Hart,125,4
54,M Sleep Dalton,180,4
49,B Hayes,154,4
50,J Rivera,161,4
52,K Thompson,181,4
76,D Adams,206,4
49,N Snyder,180,4
66,M Duffy,173,3
49,Z Cox,292,8
55,R Byrns,194,4
50,T Sumpter,263,6
39,J Porter,111,3
59,M Prosser,183,4
52,M King,150,3
41,S Hofrichter,107,3
44,Z Von Rosenberg,111,3
57,S Loy,292,7
49,C Spangler,209,5
60,I Armstrong,106,2
50,G Georgopoulos,317,8
41,D Jones,99,3
48,J Oldroyd,89,2
49,T McCann,309,7
45,P Brooks,158,4
45,T Day,101,3
46,S Laryea,208,6
44,M Stephenson,118,3
41,B Cate,107,3
39,O White,39,1
48,T Denbow,201,5
49,B Kiernan,200,5
49,G Goupil,316,8
55,P Theisler,227,5
55,M Crawford,138,3
54,T Dyer,144,3
67,A David,196,5
58,D Kubiuk,58,1
42,J Herbers,42,1
40,J Bramblett,135,4
53,G Carlson,357,8
43,D Chrisman,124,3
40,B Gillikin,204,6
47,R Mundschau,84,2
55,J Sandy,273,6
49,C Barnes,165,4
39,A Nunez,63,2
54,A Kenworthy,316,7
50,A Korsak,333,8
43,J Hartbarger,79,2
65,T Schneider,464,9
50,A Williams,179,4
38,R Sanborn,97,3
46,S Coutts,144,4
32,A Davis,32,1
66,R Wright,263,5
45,A Osteen,173,5
51,T Bennett,284,7
57,D Roy,355,8
49,A McNamara,165,4
59,D Anctil,207,4
50,K Greenwell,206,5
42,B Farlow,193,5
33,J Barnes,59,2
60,H Hicken,254,6
51,A Galland,168,4
42,B Griffiths,122,3
51,W Lees,216,5
53,L Dean,268,6
46,M Hayball,126,3
42,C Bartolic,215,6
49,J Velazquez,153,4
42,H Smith,171,5
53,G Taylor,337,9
45,N Griffin,88,2
45,A Alves,154,5
43,O Bradburn,270,7
54,A Kessman,347,8
38,K Christodoulou,38,1
52,D Maggio,204,5
57,A Parker,251,5
51,O Draguicevich,51,1
42,D Rodriguez,112,3
37,Z Collins,96,3
37,B Cormier,37,1
47,J Growden,178,4
39,T Hutton,136,4
48,J Wieland,396,10
49,M Farkas,125,3
63,M Ference,352,7
58,N Mihalic,312,7
51,T Day,218,5
50,M Brown,222,5
38,S Loy,178,5
55,T McCann,209,5
44,N Snyder,78,2
48,K Kramer,129,3
52,J Baltar,173,4
50,M Naranjo,310,8
56,G Tinnerman,56,1
67,A Osteen,105,2
61,T Schneider,280,6
47,B Buell,86,2
50,T Cluckey,247,6
45,R Stonehouse,81,2
49,J Velazquez,169,4
52,J Julien,182,4
48,D Adams,173,4
47,A Williams,133,3
52,J Smith,180,4
50,I Armstrong,388,10
50,M Sleep Dalton,284,7
34,N Stanley,34,1
45,J Sandy,233,6
56,J Growden,228,5
42,C Naggar,171,5
56,A McNamara,197,4
49,T Sumpter,148,4
53,X Subotsch,141,3
54,N Griffin,260,6
53,O Bradburn,183,4
44,J Whitford,127,3
56,O Draguicevich,106,2
38,C Scott,88,3
36,R Galovich,36,1
52,A Siposs,98,2
42,B Nix,42,1
47,T Perine,135,3
43,M Prosser,153,4
41,S OKelly,154,4
71,A Parker,401,8
49,L Hedley,411,11
49,J Young,272,7
48,T Bennett,120,3
42,T Townsend,78,2
53,T Martin,263,6
58,P Harvin III,587,13
52,J Camarda,185,4
52,B Scruton,137,3
67,Z Harding,67,1
40,Z Potter,40,1
41,O White,76,2
61,B Hayes,197,4
55,A David,55,1
73,K Thompson,288,6
57,I Power,246,5
64,D Anctil,187,4
65,J Rivera,283,8
46,M Duffy,85,2
59,M King,267,6
43,A Alves,81,2
52,P Theisler,208,5
52,R Byrns,252,6
72,J Porter,214,4
52,Z Von Rosenberg,175,4
62,B Mann,352,7
57,B Farlow,238,6
56,L Dean,281,7
53,J Hartbarger,94,2
60,C Spangler,141,3
48,B Robbins,171,4
58,W Hart,58,1
61,D Chrisman,182,4
43,J Herbers,148,4
34,A Lotti,99,3
58,R LeFevre,227,5
48,T Heatherly,267,7
68,T Gill,290,6
45,B Kiernan,160,4
67,Q Conaway,182,4
35,C Strong,35,1
50,H Hicken,218,5
53,T Dyer,277,6
64,C Bartolic,291,7
53,A Kenworthy,263,6
55,K Greenwell,220,5
46,T Hutton,46,1
44,R Mundschau,75,2
46,B Cate,203,5
42,C Bowler,106,3
45,B Maimone,216,6
48,D Rodriguez,221,6
51,K Christodoulou,143,3
46,G Carlson,189,5
72,B Gillikin,197,4
59,A Korsak,227,5
44,B Cormier,44,1
55,H Whitehead,136,3
51,J Charlton,314,7
52,W Spiers,94,2
36,S Sawicki,36,1
51,B Heicklen,323,7
33,D Jones,64,2
34,J Oldroyd,64,2
48,J Sackville,163,4
26,T Denbow,26,1
48,R Wright,90,2
60,R Sanborn,283,7
45,J Bramblett,223,6
52,S Hofrichter,227,5
48,D Maggio,116,3
56,A Barry,228,6
55,L Magliozzi,378,9
53,P Brooks,253,6
57,H Smith,292,7
54,W Lees,220,5
49,S Coutts,173,4
47,B Lennon,164,4
55,A Kinney,308,7
51,M Crawford,220,6
52,C Barnes,133,3
57,J Haggerty,139,3
44,K Ulbrich,76,2
31,M Stephenson,62,2
58,B Lennon,198,5
62,B Maimone,301,6
47,X Subotsch,175,4
49,R Byrns,133,3
49,J Velazquez,129,3
44,S Gaudion,44,1
44,B Scruton,44,1
30,W Spiers,30,1
53,N Griffin,199,5
57,B Buell,305,7
54,K Kramer,241,6
66,M Hayball,168,3
66,K Greenwell,321,7
51,Z Von Rosenberg,90,2
66,J Camarda,195,4
54,A Williams,222,5
47,J Smith,237,6
44,D Chrisman,86,2
44,A Lotti,161,4
49,R Mundschau,247,6
49,I Power,310,8
37,O White,106,3
55,Z Harding,190,4
40,Z Potter,40,1
39,C Bowler,39,1
47,J Baltar,128,3
36,C Bartolic,78,3
41,D Adams,77,2
54,X Subotsch,313,7
53,K Greenwell,212,5
41,J Velazquez,183,5
54,J Whitford,142,3
46,R Porter,46,1
60,M Hayball,240,5
55,T Denbow,268,7
36,J Sackville,36,1
58,A Beck II,439,9
47,A Alves,219,6
53,B Heicklen,304,7
51,B Buell,320,8
46,A Osteen,158,4
51,R LeFevre,191,4
52,B Scruton,172,4
48,S Gaudion,81,2
56,J Oldroyd,165,4
54,J Julien,246,5
54,K Christodoulou,176,4
51,B Farlow,380,9
53,L Hedley,371,9
39,C Scott,76,2
46,O Draguicevich,46,1
41,M Sleep Dalton,148,4
49,B Griffiths,153,4
39,A Barry,103,3
49,B Mann,155,4
52,T Hutton,182,5
53,D Maggio,281,6
54,J Hartbarger,180,4
34,Z Von Rosenberg,34,1
56,R Mundschau,219,5
46,J Bramblett,151,4
53,J Rivera,236,5
53,D Chrisman,272,6
53,W Spiers,314,7
59,B Gillikin,136,3
39,A Williams,99,3
50,S Coutts,271,6
55,B Hayes,208,5
38,T Townsend,66,2
70,N Griffin,289,6
53,M King,133,3
56,T Day,215,5
50,J Haggerty,123,3
57,N Mihalic,232,5
64,M Turk,366,8
57,T Martin,249,6
48,O White,118,3
64,D Anctil,154,3
54,B Lennon,330,7
49,R Bujcevski,94,2
43,O Bradburn,83,2
38,M Duffy,73,2
52,M Bernier,254,6
47,W Hart,182,5
50,A Siposs,176,4
39,B Nix,39,1
47,J Herbers,163,4
47,J Camarda,295,7
56,I Power,344,7
57,B Maimone,269,6
43,C Allen,78,2
42,A Lotti,42,1
