name, rushes, rushing touchdowns, rushing yards
L Teo,2,0,5
M Sharp,3,0,3
A Cantu,2,0,-5
C Sims,18,1,116
W Smallwood,8,0,62
D Smith,12,1,60
M Alford,2,0,22
F Childress,2,0,-15
T Evans,12,1,118
J Jean Bart,8,0,22
S Jeppesen,2,0,6
K Neal,4,0,5
B McLane,1,0,0
R Bell,6,0,-15
S Wick,16,2,87
B Miller,8,0,45
T Easton,8,0,33
B Smith,6,0,5
O Stover,2,0,5
T Dennis,16,0,43
D Graham,5,0,20
T Tancik,3,0,2
S Lobato,2,0,0
B Underwood,2,0,54
P Thomas,14,1,30
B Shirreffs,4,0,23
S Thornton,1,1,21
R Smith,3,0,17
M Dayes,6,0,16
T Creecy,6,0,4
R McDowell,14,0,68
D Howard,7,0,45
T Boyd,13,0,38
Z Brooks,5,0,17
S Watkins,1,0,3
J Quezada,16,1,41
I Burse,1,0,20
D Carr,3,0,8
M Micenheimer,1,0,-1
A Baltazar,18,2,92
J Ajayi,20,1,54
J Southwick,15,1,54
J Lee,8,0,82
J Awini,9,1,68
D Rushing,10,0,62
S Gagliano,3,0,40
A LaCoste,9,1,27
G Griffin,1,0,25
B Hart,6,0,22
P Solano,5,0,14
N Romine,2,0,4
D Johnson,1,0,1
D Kohn,3,0,1
B Smith,16,1,138
S Wick,15,2,55
B Miller,6,0,33
T Easton,3,1,13
O Stover,2,0,9
T Thornton,2,0,1
C Hundley,10,0,50
J Chisholm,11,1,44
K Pohl,5,0,43
T Broadway,15,2,68
A Harris,14,0,46
T Pierce,7,0,24
E McGuire,6,0,20
T Yeldon,7,0,49
J Fowler,5,0,10
A Tenpenny,2,0,7
D Henry,1,0,4
K Drake,3,1,3
A McCarron,3,0,-7
C Nwoke,12,0,27
G Grayson,7,0,16
K Bibbs,5,0,12
D Alexander,2,0,-4
T Baggett,16,0,125
A Santiago,16,0,60
H Tippett,7,0,35
T Turrentine,8,0,35
K White,4,0,16
M Giachinta,1,0,1
S Fraser,1,0,0
A Schurr,2,0,-1
J Harris,19,2,96
T Price,11,0,66
D Gibson,10,0,41
J Wilhite,2,0,19
D Martin,2,0,5
J Armstrong,1,0,1
L Seastrunk,10,1,156
S Linwood,6,1,57
D Chafin,9,0,42
S Russell,4,0,29
B Petty,5,1,26
A Webb,7,0,1
K Browning,10,0,43
J Edwards,16,0,40
T Maye,1,0,0
C Davis,3,0,-2
B Brown,1,0,-2
D McNeal,4,0,-4
T Greene,17,1,133
A Givens,8,1,47
M Johnson,5,1,40
J Hopgood,1,0,25
W Houston,7,1,24
R Moore,1,0,8
J Knapke,1,0,6
M Schilz,2,0,-1
J Berry,9,1,55
M Miller,10,0,52
D Brady,10,0,44
M Holliday,3,0,15
T Hill,20,0,99
J Williams,13,0,52
P Lasike,7,0,21
M Alisa,6,1,12
A Brown,1,0,-1
J Poole,18,0,96
K York,7,0,26
T Wilson,8,0,7
S Lavallii,24,1,144
A Garland,11,0,42
M Shoemaker Gilmore,2,0,3
C Odykirk,1,0,-4
C Rush,3,0,-29
D Fluellen,32,2,197
D Jones Moore,4,1,33
C McDowell,3,0,24
K Hunt,1,0,1
B Reedy,1,0,-1
L McCombs,8,0,38
M DeLorenzo,6,0,23
D Foxx,2,0,16
M Hyppolite,1,0,7
C Whitmer,7,0,-35
F Toussaint,24,2,120
D Gardner,19,1,64
D Norfleet,2,0,14
J Chesson,1,0,-1
B Connette,15,2,101
J Snead,14,0,59
J Crowder,2,1,29
J Duncan,5,0,24
J Conner,26,1,173
I Bennett,12,0,38
D Street,1,0,1
R Ibrahim,1,0,0
T Savage,2,0,-14
B Hill,21,0,126
D Jackson,9,1,44
R Brumfield,9,1,33
T Benz,5,0,1
J Edwards,15,3,81
H Banks,7,1,65
T Williamson,10,0,28
J Smith,1,1,27
K Wenning,2,0,7
O Mann,2,0,-11
J Wallace,20,0,85
T Moore,4,0,36
J Johnson,15,2,34
J Warren,6,0,27
R Whatley,10,3,154
J Parker,28,1,115
L Kilgore,3,0,19
A Grammer,3,0,10
M Brown,24,1,86
T Murphy,10,1,84
M Jones,12,1,49
L Purifoy,1,0,15
S Patton,2,0,5
K Taylor,1,0,3
K Christy,1,0,-15
R Neal,12,0,42
M Lane Jr,5,0,16
M North,1,0,9
A Howard,2,0,2
N Peterman,3,0,-3
D Freeman,10,1,112
K Williams,9,2,83
J Wilder Jr,8,1,56
J Winston,3,0,11
R Green,5,0,8
J Coker,1,0,-4
A Jordan,15,0,81
J Wilson,12,1,41
M Green,10,0,28
C White,7,0,13
Q Williams,7,0,11
D Dixon,5,0,8
T Gurley,21,1,91
J Green,2,1,40
A Murray,7,1,37
K Marshall,8,0,16
B Douglas,4,0,6
Q Hicks,1,0,1
B Byrd,11,0,23
R Pegram,3,0,-4
A Jimmerson,5,0,-5
D Thompson,5,0,-6
R Godhigh,9,0,100
D Sims,17,2,99
V Lee,24,1,55
C Perkins,1,0,26
Z Laskey,7,0,18
T Zenon,3,0,10
S Days,3,0,8
D Andrews,1,0,5
B Bostic,4,0,4
R Morris,11,1,54
A Blue,5,0,27
K Francis,4,0,17
B Renner,4,0,3
R Jackson,19,1,87
G Ward Jr,9,0,80
K Brooks,2,0,5
D Spencer,1,0,1
J OKorn,4,0,-4
D Dillard,9,0,61
C Ross,9,1,55
T Petersen,16,0,44
T McHargue,11,1,14
T Coleman,15,1,54
T Roberson,5,1,22
D Roberts,2,0,18
N Sudfeld,1,0,2
S Houston,3,0,2
R Hansbrough,13,1,104
M Murphy,10,1,67
J Franklin,13,1,61
H Josey,12,0,47
B Webb,1,0,3
J Canzeri,13,1,73
L Daniels Jr,13,0,54
M Weisman,10,1,43
D Bullock,10,0,37
C Beathard,4,0,30
J Rudock,4,0,30
B Fields,15,0,58
T VanTubbergen,2,0,10
D Chance,2,0,3
Z Terrell,1,0,3
J Sims,20,0,78
T Pierson,5,0,27
J Heaps,3,0,7
D Miller,3,0,3
B Bourbon,2,0,2
K Dixon,18,0,129
T King,5,0,20
R Higgins,9,0,5
D Brown,3,1,78
S Perry,7,1,51
B Radcliff,8,1,47
M Dyer,8,1,33
T Bridgewater,3,0,1
S Spearman,14,0,12
A Randolph,8,0,10
L Caldwell,5,0,9
S Coleman,2,0,1
E Hilliard,5,0,-32
J Hill,25,3,184
A Blue,4,0,24
K Hilliard,4,0,12
T Magee,3,0,9
S Fruge,1,0,8
J Copeland,1,1,1
Z Mettenberger,4,0,-7
T Mason,26,2,132
N Marshall,14,0,46
C Artis Payne,7,1,41
C Grant,2,0,9
R Louis,1,0,2
K Frazier,1,0,-1
S Clark,1,0,-16
B Ross,20,1,67
C Brown,14,1,26
D Long,1,0,18
K Goins Jr,2,0,9
S Diggs,1,0,5
A Reid,4,0,4
J Veii,1,0,-3
D Smith,12,0,74
C Sims,8,0,35
W Smallwood,1,0,30
F Childress,4,0,-26
A Doyle,8,0,29
L Woodley,5,0,28
M Wegzyn,5,0,22
J Wilson,7,0,15
S Bedell,5,0,12
W Tate,14,0,64
J Seymour,15,1,56
A Carta Samuels,9,0,38
J Matthews,1,0,8
M Warford,11,1,173
B Hayes,18,1,114
D Dorceus,5,0,24
P Lynch,4,0,14
J Steib,3,0,8
S Craft,3,1,-3
D Oku,12,0,45
A Kennedy,16,0,24
M Gordon,2,0,9
F Knighten,1,0,-4
G Edwards,12,3,113
E Clements,11,0,75
D Johnson,8,1,59
D Crawford,5,2,48
D Johnson,5,0,21
J Labady,4,0,5
G Crow,1,0,3
D Daniels,1,1,80
S Heyward,2,0,33
S Barnes,5,0,19
L Prunty,2,0,9
A Simmons,6,0,7
A Bostick,6,0,7
Z Hutchenson,3,0,4
R Ferrell,1,0,0
D Scott,2,0,19
S Treadwell,4,0,13
A Gearing,5,0,4
S McInnis,1,0,3
J Westbrook,1,0,-2
A Boucher,15,0,-28
R Abernathy IV,24,0,90
H Williams,20,1,78
B Kay,7,1,30
S Washington,1,0,0
M Leidner,24,4,151
D Cobb,25,2,125
R Williams Jr,15,0,60
K Maye,2,0,19
J Simpson,11,0,29
T Crawley,4,0,18
S Smith,1,0,4
O Burke,1,0,-4
D Milton,7,1,56
D Prescott,5,2,53
J Robinson,6,1,46
A Shumpert,6,0,28
L Perkins,5,0,23
N Griffin,5,0,15
J Lewis,2,1,15
B Holloway,2,0,2
D Williams,4,0,1
B Burks,8,0,43
D Anthony,4,0,4
C Robinson,1,0,3
W Scott,1,0,2
D White,6,0,1
J Chunn,5,0,0
E Thomas,1,0,-6
A Abdullah,15,1,139
I Cross,10,2,60
T Newby,8,2,52
T Armstrong Jr,5,0,38
K Frazier,5,0,14
G Nabity,3,0,14
J Westerkamp,1,0,7
R Kellogg III,2,0,7
R Fyfe,1,0,3
K Bell,1,0,1
Z Zenner,21,2,202
R Gandy,8,0,38
I Rodriguez,2,0,32
A Sumner,7,0,-45
K Brock,15,0,69
C Solomon,21,0,35
T Stewart,4,0,29
H Henderson,2,0,7
D Saint Juste,12,0,82
S Lakalaka,9,0,42
T Graham,4,0,25
J Iosefa,2,0,4
I Woolsey,3,0,1
S Schroeder,4,0,-3
J Higgins,2,0,-18
J Lynch,23,0,189
C Stingily,21,2,134
K Harris Jr,6,2,25
T Lewis,1,0,12
M McIntosh,1,0,7
S Little,12,0,81
T Duncan,13,0,64
K Grugier Hill,1,0,4
J Garoppolo,8,0,-22
M Trumpy,17,1,94
S Buckley,7,0,53
T Green,9,0,51
K Colter,12,1,38
T Siemian,2,0,11
W Long,2,0,4
N Jones,16,1,73
M Wasilewski,9,0,19
J Ebeling,2,0,9
R Stevens,2,0,8
C McDaniel,16,1,40
G Atkinson III,6,0,23
T Folston,4,0,12
A Carlisle,3,0,9
J Langford,14,0,68
N Hill,13,0,34
A Maxwell,1,0,8
B Fowler,1,0,6
C Cook,4,0,4
R Bullough,1,0,1
E Elliott,14,2,162
C Jones,8,1,52
W Ball,7,0,49
R Smith,3,0,45
C Hyde,5,0,41
J Hall,4,2,20
D Butler,4,0,14
K Guiton,1,0,5
O Albert,10,0,19
A McBurse,4,0,18
L Buice,6,0,16
D Fleming,2,0,1
C Royal,1,0,-4
D Patterson,7,1,94
R Boykin,14,1,57
B Blankenship,9,0,38
T Edmond,9,0,36
D Vick,5,0,23
J Sprague,1,0,8
T Tettleton,1,0,-5
O Williams,13,0,103
T Phillips,16,0,69
J Franklin,5,0,6
A Spivey,3,0,-10
T Mitchell,1,0,-13
A Lynch,14,0,123
B Belton,13,0,90
Z Zwinak,15,3,65
V Walker,4,0,10
C Hackenberg,7,0,-1
T Durham,11,0,38
E Calhoun,2,0,25
A Meray,4,0,6
D Fisher,1,0,-6
C Reardon,6,0,-7
P James,17,0,80
S Huggins,9,0,21
J Goodwin,1,0,0
G Nova,9,0,-47
A Collins,16,0,63
J Williams,12,0,25
K Hatcher,2,0,19
A Derby,3,0,-4
A Muema,28,1,71
C Price,3,0,32
D Pumphrey,4,0,10
Q Kaehler,5,0,-39
T Ward,12,1,26
B Cooks,1,0,12
S Mannion,4,0,-23
T Gaffney,18,2,87
A Wilkerson,18,1,68
K Hogan,6,0,45
K Young,1,0,32
R Wright,5,0,9
M Grice,17,1,50
D Lewis,1,0,4
T Kelly,6,0,-4
P Gulley,11,1,57
T Hunt,7,1,39
J Smith,10,1,38
G Morris II,9,0,35
D McFarlane,5,0,22
D Allen,3,0,14
R Kelley,7,1,56
O Darkwa,9,0,35
D Butler,1,0,19
L Thompson,2,0,8
N Montana,6,0,4
D Powell,1,0,1
J Rounds,1,0,0
J Gray,28,2,141
M Brown,9,1,40
D Ash,7,0,27
A De La Torre,1,0,19
J Bergeron,1,0,2
D Sams,8,0,48
J Hubert,12,2,41
J Waters,18,1,26
J Manziel,12,2,102
B Malena,13,2,71
B Williams,8,0,25
T Williams,3,0,22
T Carson,4,0,20
K Hill,3,0,15
B Dolezal,4,0,14
P Line,9,0,40
J Taylor,1,0,22
G Gilbert,5,0,21
M Loftus,1,0,9
K Nlemchi,1,0,1
D Washington,10,0,38
Q White,4,0,34
K Williams,8,0,17
D Webb,3,0,14
J Grant,2,0,11
B Mayfield,6,0,4
R Lowe,7,1,103
T Franks,8,0,21
C Nutall,3,0,6
D DeLancellotti,1,0,6
T Gay,3,0,1
B Ijah,1,0,-5
J Moore,5,0,-7
T Arndt,8,0,-13
D Reaves,17,2,178
J Howard,12,1,66
A Brown,4,0,-1
G Atzenweiler,15,2,100
D Taylor,4,1,40
D Llorens,6,0,22
Z Adkins,7,0,15
R Morris,6,0,5
J James,19,2,164
B Hundley,6,0,33
R Davis,4,0,31
M Jones,6,2,25
P Perkins,5,0,23
S Manfro,2,1,14
A Harris,1,0,6
D Fuller,1,0,4
B Betancourt,18,1,95
K Davis III,12,0,51
G Morrison,9,0,45
A McDonald,2,0,-4
T Cornett,12,2,83
K Whitely,9,0,57
C Herring,12,0,57
S Murray Lawrence,10,0,54
A Smith,6,2,33
J Baker,15,0,108
N Watson,13,0,68
K Hammonds,3,0,9
L Lenoir Jr,1,0,8
T Norvell,8,0,5
T Madden,24,1,93
J Davis,6,0,17
N Agholor,1,0,13
M Lee,1,0,8
C Kessler,4,0,-8
J DeMartino,9,0,72
J Hill,5,0,51
R Butler,1,0,-2
C Keeton,12,0,-15
A Golden,6,0,39
A Jones,10,0,28
D Laufasa,6,0,17
J Bell,2,0,8
J Showers,4,0,5
J Leslie,1,0,2
D Glasco,10,1,52
K Jones,4,1,43
B Armstrong,5,1,42
E Okotcha,6,0,30
K Bias,1,0,14
E Soza,5,0,7
A Grubb,1,0,-2
D Hamm,21,2,136
K Parks,17,2,135
L Smith,10,0,44
D Watford,8,1,30
K Morgan,7,0,12
D Watts,8,0,25
D Ziglar,8,0,23
B Lipscomb,4,0,10
J Turner,1,0,5
A Augustine,2,0,-9
E Kordenbrock,2,0,-13
T Edmunds,22,0,110
L Thomas,23,2,58
C Mangus,6,0,18
A Hughes,1,0,12
S Rogers,1,0,3
E Taliaferro,26,0,105
R Cato,15,1,46
R Watson,1,0,0
S Butler,1,0,-4
C Miles,4,0,89
B Sankey,4,1,77
D Cooper,14,1,59
D Washington,10,0,51
R McDaniel,10,0,47
J Callier,7,1,42
J Lindquist,1,0,5
J Mickens,1,0,1
K Price,1,1,1
D Campbell,1,0,-2
X Finney,12,0,40
A Prier,4,0,23
T Spence,1,0,4
J Arias,10,0,-43
J Laufasa,6,2,41
T Caldwell,4,0,22
M Mason,4,0,16
C Halliday,1,0,-8
J Baker,11,0,43
J Brown,12,0,26
C Chalich,13,0,20
D Epps,3,0,10
K Olugbode,2,0,9
R Montgomery,1,0,2
J McCain,7,0,-31
M Gordon,16,3,147
J White,16,1,145
C Clement,13,1,83
J Abbrederis,1,0,16
C Phillips,1,0,2
J Stave,1,0,-5
A Hunt,9,0,31
D Dawkins,4,0,15
R Henry,7,1,0
A Andrews,17,5,213
A Wales,11,1,65
D Smith,4,0,31
N Fishback,3,1,28
K Simpson,3,0,22
K Jones,2,0,19
D Warr,2,0,3
T Porter,1,0,1
B Doughty,1,0,-7
T Martin,8,0,77
S Higgins,13,0,56
L Brown III,7,0,27
M Skillon,3,0,17
R Fisk,1,0,3
O Johnson,3,0,2
H Walker Jr,2,0,0
Z Laskey,7,0,43
D Sims,12,1,37
V Lee,18,0,35
B Bostic,1,0,10
R Godhigh,4,0,4
L Thomas,16,1,58
D Knowles,1,0,2
T Edmunds,6,0,1
C Mangus,2,0,-2
T Watts,14,1,38
J Douglas,5,0,24
D Evans,1,0,18
K Lucas,3,0,12
C Green,5,0,-6
A Wimberly,19,0,137
S Richardson,14,0,25
J Woody,6,3,12
J White,3,0,4
D Nealy,1,0,1
S Johnson,1,0,0
T Hill,18,2,165
A Brown,11,0,68
M Alisa,16,2,55
P Lasike,7,0,27
A Hine,1,0,-4
R Whatley,10,0,40
J Parker,15,0,31
A Grammer,3,0,18
J Bryson,6,0,11
L Kilgore,5,0,4
W Pratcher,2,0,3
J Simpson,15,1,48
J Lawson,6,0,29
O Burke,5,0,14
B Jurich,1,0,13
A Jelks,2,0,11
D Fales,3,0,9
C Jones,1,0,1
S Smith,1,0,0
J DeMartino,17,0,120
C Keeton,12,1,52
R Marshall,10,0,37
J Hill,9,0,30
B Natson,1,0,14
K Williams,1,0,0
T Yeldon,17,1,121
K Drake,12,1,99
D Henry,2,0,18
J Fowler,2,0,9
B Sims,2,0,5
A Tenpenny,1,0,4
A McCarron,3,0,1
J Scott,8,0,28
I Mathers,2,0,8
B Wallace,12,0,5
J Walton,2,0,4
L Treadwell,1,0,1
A Collins,14,1,116
J Williams,10,0,53
K Marshall,1,0,16
K Hatcher,1,0,9
K Small,1,0,3
J Herndon,1,0,2
B Allen,2,0,2
T Williams,9,1,83
T Carson,9,0,64
J Manziel,9,0,59
B Malena,12,2,40
B Williams,4,0,18
T Kelly,4,0,79
D Lewis,5,1,64
M Grice,12,2,63
D Foster,9,0,50
R Robinson,2,0,9
M Eubank,2,1,-1
T Madden,20,1,128
J Davis,10,3,122
J Allen,2,0,15
C Kessler,5,0,-18
J Edwards,20,3,89
H Banks,10,0,50
K Wenning,3,1,-6
D Fluellen,27,1,129
T Owens,2,0,12
A Williams,28,0,149
M Willis,5,0,28
A Amidon,3,0,19
C Rettig,9,0,4
J Winston,14,0,67
D Freeman,9,0,49
K Williams,6,1,22
J Wilder Jr,6,0,15
C Abram,1,0,6
J Ajayi,14,1,83
J Fields,12,1,46
A Baltazar,4,0,36
G Hedrick,5,1,29
C Bertoli,4,1,24
S Williams Rhodes,2,1,21
D Thomas,7,0,10
J Southwick,3,0,-18
K Hardy,10,0,80
J Richard,12,0,32
T Holmes,1,0,10
J Hester,3,0,9
A Bridgford,1,0,-6
N Mullens,3,0,-22
T Greene,24,1,142
A Givens,3,0,24
W Houston,5,1,16
R Moore,1,0,7
M Johnson,10,0,-20
J Chisholm,9,0,28
K Pohl,6,1,26
F Bickley,3,0,22
D Jones,4,0,16
C Hundley,2,0,10
B Oliver,23,1,90
J Potts,13,0,38
A Zordich,2,0,17
D Campbell,3,0,6
B Murie,2,0,2
L McCombs,13,1,33
M Hyppolite,8,0,29
M DeLorenzo,9,0,15
D Foxx,3,0,9
C Whitmer,5,0,-57
S Johnson,16,1,64
B Bortles,9,0,5
M Davis,26,3,167
B Wilds,5,0,31
C Shaw,4,0,30
B Ellington,1,0,2
S Carson,1,0,0
D Thompson,6,1,0
T Boyd,17,1,69
D Howard,7,0,34
C Davidson,9,2,25
Z Brooks,5,1,24
R McDowell,3,0,10
C Kelly,2,0,3
H Williams,2,0,2
C Stoudt,1,0,0
T Cameron,6,0,21
D Martin,4,0,18
J Armstrong,3,0,18
J Harris,4,0,7
P Thompson,1,0,5
J Wilhite,5,0,1
T Price,8,0,-10
K Bibbs,13,3,147
D Alexander,7,0,51
C Nwoke,7,0,37
J Hansley,1,0,9
G Grayson,3,1,6
T Coffman,1,0,4
A Jones,23,0,94
J Showers,15,1,21
A Golden,4,0,9
J Bell,3,0,5
D Laufasa,2,0,3
J Snead,11,0,108
B Connette,17,2,55
J Duncan,8,0,27
J Thompson,2,0,4
B Burks,16,0,68
D Anthony,6,0,38
J Chunn,11,2,33
C Worthy,2,0,8
E Thomas,1,0,7
C Williams,1,0,4
C Robinson,4,0,-8
K Marshall,20,0,96
T Gurley,8,0,73
J Green,1,0,18
A Murray,3,1,9
B Douglas,2,0,2
J Hill,21,1,86
K Hilliard,4,1,11
A Blue,1,0,6
T Magee,3,0,6
J Copeland,1,0,1
Z Mettenberger,4,0,-26
S Lakalaka,13,2,66
I Woolsey,12,0,4
D Saint Juste,7,0,1
V Haynes,1,0,-1
S Schroeder,2,0,-16
M Waller,22,2,95
J Quezada,13,0,78
M Micenheimer,4,0,22
D Carr,6,1,11
C Chalich,14,0,114
J Brown,9,0,28
R Montgomery,7,1,17
D Epps,2,0,6
K Olugbode,1,0,3
K Harper,11,2,61
Z Williams,6,0,48
C Reilly,6,0,28
C Coyer,5,0,24
J Gilmore,1,0,0
D Young,11,0,80
J Ferguson,8,0,71
A Bailey,6,1,56
D Church,6,1,34
R OToole,3,0,29
N Scheelhaase,4,0,13
L Walls,2,0,12
A Gearing,16,0,81
S Treadwell,8,0,23
G Niemiec,6,1,13
A Boucher,7,0,13
J Westbrook,2,0,12
R Williams,1,0,11
F McRae,1,0,2
J Mansour,1,1,25
J Kemp,3,0,19
R Sanders III,5,0,16
R Timmons,1,0,9
J Whitlow,3,0,9
D Mobley,2,0,6
J Blue,1,0,-3
D Collins,1,0,-11
M Smith,4,0,-22
M Jones,28,1,176
T Murphy,7,1,36
M Brown,6,0,18
T Burton,2,0,16
J Edwards,6,0,15
C Donald,3,0,9
B Brown,5,0,1
K Browning,9,0,1
M Washington,1,0,0
O Darkwa,17,1,118
R Kelley,16,1,76
D Butler,4,0,26
N Montana,4,0,14
J Rounds,7,0,13
L Thompson,5,0,6
K Dixon,16,1,71
R Higgins,7,0,-14
T Baggett,18,2,143
T Turrentine,12,0,81
A Santiago,19,1,77
L Dixon,17,0,70
L Scott,3,0,24
H Tippett,3,0,10
A Kemper,4,1,8
K White,1,1,1
R Williams Jr,7,0,22
D Cobb,8,0,20
D Kirkwood,3,0,6
P Nelson,9,0,-18
M Weisman,24,0,147
D Bullock,11,0,47
J Rudock,5,1,35
J Canzeri,3,0,13
A Cox,1,0,5
R Hansbrough,8,0,96
H Josey,6,1,52
M Murphy,6,1,45
J Franklin,5,1,33
M Steward,2,0,14
J McKissic,4,0,36
D Oku,19,0,36
A Kennedy,12,0,26
S Thornton,5,0,21
F Knighten,1,0,-2
A Blue,20,0,68
K Francis,4,0,10
K Singleton,1,0,3
B Renner,7,0,-14
V Cooper,35,0,186
S Carden,8,3,22
J Williams,1,0,10
C Hairston,4,1,5
Q Smyre,1,0,5
B Allen,1,0,5
S Thornton,13,1,71
B Underwood,3,0,42
R Smith,5,0,41
M Dayes,3,1,37
B Shirreffs,7,0,29
P Thomas,10,1,18
M Hall,4,0,5
T Creecy,4,0,3
G Leatham,1,0,2
J Taylor,1,0,-4
M Shoemaker Gilmore,5,1,63
A Garland,5,0,27
S Lavallii,14,0,16
C Rush,2,0,-12
K Brock,21,0,88
C Fajardo,11,2,81
D Jackson,3,1,25
C Solomon,7,0,15
H Henderson,1,0,2
K Roberts,23,2,161
B Hart,13,1,88
S Gagliano,4,0,77
J Lee,7,1,34
A LaCoste,2,1,9
C Huntsman,1,0,8
B Betancourt,14,0,32
G Morrison,5,0,8
A McDonald,7,0,1
J Capraro,1,0,-1
D Pumphrey,19,3,167
A Muema,10,0,25
C Young,3,0,15
D Garrett,3,0,11
M Miller,1,0,4
E Ruffin,1,0,0
Q Kaehler,4,0,-6
K Carrier,25,1,192
C Wiggins,3,2,119
C Gautsche,18,2,108
C Gongbay,5,0,58
D Gamblin,1,0,19
D Rogers,4,0,13
C Mitchem,3,0,-12
T Cornett,25,3,179
M Sullivan,1,1,69
S Murray Lawrence,3,0,4
A Smith,2,0,3
C Herring,5,0,-5
G Atkinson III,14,1,148
T Folston,2,0,43
A Carlisle,3,0,13
C McDaniel,3,0,12
A Hendrix,5,0,10
T Rees,1,0,-5
B Clay,14,0,77
B Bell,12,0,59
D Williams,9,1,42
T Knight,2,0,24
R Finch,3,0,15
C Hyde,17,0,85
B Miller,22,0,83
D Wilson,2,0,21
J Hall,1,0,5
M Gordon,15,0,74
J White,8,1,31
J Stave,4,0,-1
B Marshall,19,2,130
T Tyner,13,1,94
M Mariota,6,1,33
B Addison,1,0,11
K Bassett,5,0,0
J Huff,1,0,-2
L Roseberry,3,0,-2
B Bigelow,18,0,61
D Lasco,15,0,52
J Coprich,14,1,51
K Muhammad,1,0,2
Z Kline,1,0,-6
J Goff,2,0,-11
T Ward,19,0,55
B Cooks,5,0,47
C Brown,5,0,29
V Bolden,1,0,10
S Mannion,3,0,-19
M Adkins II,14,0,98
T Jones,4,0,22
C Powell,10,0,21
C Wood,5,0,8
P Richardson,1,0,7
J Conner,15,1,27
R Ibrahim,4,0,26
I Bennett,5,0,5
T Boyd,2,0,5
C Voytik,1,0,2
T Savage,8,0,-57
K Parks,16,0,34
D Terrell,1,0,21
D Watford,11,0,15
K Shepherd,2,0,7
D Hamm,2,0,5
B Knauf,2,0,41
A Hunt,11,0,37
R Henry,5,0,26
D Dawkins,3,0,17
D Etling,6,0,9
R Mostert,1,0,9
J Sinz,1,0,9
B Cottom,1,0,5
C Stingily,15,0,72
J Lynch,9,1,35
J Spencer,6,0,31
K Harris Jr,3,0,24
M McIntosh,2,0,11
T Lewis,1,0,4
T McHargue,15,0,71
D Dillard,11,1,62
J Davis,9,0,39
T Petersen,9,0,26
L Turner,3,0,9
D Jackson,2,0,-1
J Wallace,12,0,78
D Juste,2,0,9
L Whitehead,1,0,9
J Warren,3,0,7
G Hankerson,10,0,6
M Shaw,20,1,127
M Pierre,3,0,2
D Tice,2,0,-1
S Bench,8,0,-29
D Johnson,14,1,84
G Edwards,10,0,53
D Crawford,13,2,34
R Williams,2,0,-6
W James,11,1,54
B Catalon,9,1,45
A Green,2,0,19
T Boykin,12,0,9
T Matthews,1,0,0
K Nlemchi,10,0,46
P Line,10,0,10
G Gilbert,10,0,-39
R Neal,25,1,169
M Lane Jr,5,1,66
T Smith,3,0,27
J Worley,3,0,18
R Metheny,10,2,67
J Jones,10,0,36
C Dinham,7,1,33
R Lowe,30,3,138
C Nutall,11,2,62
T Jones,7,0,56
B Miller,14,2,72
S Wick,4,0,9
D Rufran,1,0,1
B Smith,9,0,-17
J Williams,2,0,29
D Glasco,9,1,28
E Okotcha,5,0,27
E Soza,6,1,16
K Jones,2,0,12
K Bias,1,0,10
B Vaughn,1,0,5
Z Conque,1,0,3
R Jackson,18,0,68
J OKorn,4,0,31
J Hicks,3,1,27
G Ward Jr,4,1,11
K Brooks,2,0,9
D Spencer,1,0,4
J Seymour,12,2,107
W Tate,9,1,53
P Robinette,3,1,27
A Carta Samuels,5,1,10
B Kimbrow,3,0,7
D King,1,0,4
J Grady,1,0,-1
J Howard,9,0,92
D Reaves,14,0,45
G Franklin,3,0,19
J Nelson,1,0,9
A Brown,2,0,-9
B Sankey,40,1,161
J Callier,11,1,54
K Price,6,0,29
D Washington,2,0,11
K Carey,30,1,132
B Denker,11,1,56
D Jenkins,4,0,13
J Allen,2,0,10
S Grant,1,0,0
J Laufasa,4,0,23
M Mason,3,0,22
A Apodaca,3,0,10
T Caldwell,1,0,3
C Halliday,2,0,-7
R Wright,2,1,56
T Gaffney,14,0,54
A Wilkerson,10,0,47
K Hogan,6,0,34
B Sanders,3,1,34
R Seale,3,0,9
D Lloyd,1,0,6
A Andrews,32,2,182
L Allen,7,0,37
B Doughty,2,0,2
K Simpson,1,0,1
C Swain,14,0,32
K Reynolds,6,1,23
D Brown,1,0,21
M Thomas,1,0,11
N Copeland,2,0,6
D Sanders,3,0,5
J Hendrick,6,0,-12
B Fields,19,1,106
D Chance,8,0,38
T VanTubbergen,5,0,7
T Durham,26,2,154
D Archer,6,0,73
C Reardon,11,0,44
A Meray,2,0,12
J Durden,2,0,-7
C Sims,18,1,60
D Smith,10,0,5
C Trickett,7,0,5
W Smallwood,1,0,1
J Walsh,16,0,52
D Roland,7,0,46
J Stewart,2,0,12
J Smith,15,0,1
A Wimberly,29,1,117
S Richardson,17,0,83
J Woody,2,0,2
J West,1,0,0
J White,1,0,-1
J Gray,16,1,89
J Bergeron,4,1,36
M Brown,3,0,8
C McCoy,5,1,-12
J Edwards,14,1,57
C Donald,9,0,54
B Brown,4,0,5
A Andrews,27,1,155
K Simpson,3,0,12
L Allen,7,1,8
B Doughty,2,0,-8
K York,13,0,51
J Poole,5,0,26
L Radley,7,0,25
T Wilson,8,0,-3
P Perkins,16,0,92
B Hundley,20,1,85
J James,12,1,39
