interception touchdowns, interception yards, interceptions, name
0,-1,1,X Woods
0,25,1,B Okotcha
0,0,1,M Sanchez
1,25,1,J Dobrich
0,0,1,T Wells
0,3,1,D Harris
0,0,1,D Latimore
0,3,1,B Borders
0,0,1,D Lawrence
0,0,1,M Stewart
0,42,1,T Taliulu
0,0,1,C White
0,27,1,T Thompson
0,3,1,A Walker
0,0,1,N VanHoose
0,39,1,A Mack
0,8,1,E Hardy
0,0,1,D Turner
0,0,1,M Moore
0,12,1,D Abraham
0,0,1,R Hoggins
0,16,1,D Haines
0,0,1,N Bethel II
0,0,1,J Liddell
0,0,1,A Penton
0,22,1,A Dadeboe
0,13,1,B Berry
0,5,1,D Downey
0,0,1,T Dudley Giles
1,35,1,K Rachwal
0,0,1,J Smith
0,0,1,T Stewart
0,26,1,G Mabin
0,25,1,J Jewell
0,10,1,C Fisher
1,4,1,P Hesse
0,5,1,C Nelson
0,19,1,A Burns
0,0,1,J Martarano
0,0,1,B Weaver
0,0,1,N Orr
0,14,1,X Howard
0,0,1,D Monroe
1,89,1,K Shindelar
1,28,1,C Suits
1,69,1,S Jones
1,27,1,A Victor
0,66,1,M Pippins
0,23,2,N Holt
0,0,1,D Benton
0,34,1,T Glass
0,24,1,D White
0,-2,1,D Jones
0,27,1,M Parrish
0,22,1,D Sanders
0,0,1,R Siavii
1,58,1,M Monheim
0,0,1,M Harris
0,0,1,B Bates IV
0,0,1,M Burns
1,81,1,J Forrest
0,35,1,A Stamps
0,25,1,J Harmon
0,2,1,J Reve
0,0,1,D Jackson
0,0,1,J Evans
0,0,1,B Fitte
0,26,1,D Antoine
1,26,1,D Foster
0,22,1,T Wright
0,12,1,K Williams Jr
1,13,1,M McDowell
0,0,1,A Colquhoun
0,0,1,D Nelson
0,0,1,C Lancaster
0,28,1,J Bosa
1,16,1,B Boddy Calhoun
0,18,2,T McEvoy
0,14,1,J Schobert
1,45,1,T Bridges
0,12,1,J Fernandez
0,28,1,A Smith
0,2,1,J Allen
1,66,1,Q Heath
0,11,1,X Woodson
0,0,1,B Taylor
0,19,1,D Duncan
0,-1,1,R Santos
0,-7,1,C Jones
0,9,1,W Steelhammer
1,65,1,D Smith
1,68,2,J Thomas
0,17,1,T Ricks
0,8,1,F Misher
0,41,1,M Oliver
0,5,1,T Scales
0,0,1,T Winchester
0,0,1,A Hunt
0,4,1,S Davis
0,7,1,A Baker
0,0,1,D Kazee
0,0,1,M Smith
0,22,1,C Hudson
0,0,1,A Cordy
0,0,1,S Chandler
0,0,1,T Kelly
0,8,2,I Marshall
0,29,1,C Butler
0,8,1,M Williams
0,3,1,G Paul
0,14,1,T Thompson
1,34,1,A Dale
0,-2,1,K Byard
0,0,1,T Harris
0,0,1,C Clark
0,0,1,A Alexander
0,0,1,B Borders
0,0,1,A Jackson
0,25,1,K Dillon
0,0,1,D Worley
0,0,1,Q Floyd
0,5,1,T Kamana
0,42,1,S Sanitoa
0,0,1,A Mack
0,0,1,M Milton
0,-2,1,C Stephens
1,64,1,S Lurry
0,8,1,B Mayes
1,99,1,M Hunter
0,0,1,R Hayes
0,29,1,J Hall
0,29,1,D Thomas
0,34,1,M Dobson
0,34,2,T Batiste
0,0,1,D Worley
0,0,1,N Kwiatkoski
0,0,1,M Kitchens
1,40,1,T Caldwell
0,4,1,H Kissinger
0,24,1,J Allen
0,3,1,J Banegas
0,0,1,J Reaves
0,45,1,E Boggs
0,3,1,A Gray
0,0,1,L Gibbs
0,-1,1,M Humphrey
0,-1,1,C Tankersley
0,0,1,N Jones
0,8,1,T Bowser
0,4,1,J Jewell
0,0,1,D Cox
0,16,1,B Leston
0,0,1,P Iworah
0,0,1,T McCollum
1,40,1,K Reed
0,1,1,L Barbour
0,0,1,D Thomasson
0,11,1,L Gibbs
0,0,1,M Williams
1,20,1,Q Poling
0,3,1,B Dukes
0,24,1,A Chachere
0,31,1,X Woods
0,0,1,A Barnes
0,43,1,C Jones
0,13,1,J Allah
0,13,1,C Denson
0,13,1,J McCall Jr
1,61,2,T Carter
1,46,1,D Hatfield
0,23,1,N Harris
0,13,1,E Lee
0,0,1,J Haynes
0,4,1,J Davis
0,0,1,K Givens
0,27,1,M Allen
1,43,1,A Barrett
0,10,1,D Kazee
0,4,1,M Smith
0,29,1,R Atkins
0,0,1,J Akins
0,2,1,D Norman
0,0,1,P Carter
0,18,1,J Crawford
0,6,1,D Latham
0,0,1,R Fant
0,8,1,K Gant
0,0,1,J Summers
0,0,1,C Jones
0,0,1,J Kalu
0,43,1,J Brady
0,36,1,S Luani
0,0,1,P Pelluer
0,0,1,B Boddy Calhoun
0,0,1,J Cox
0,16,2,B Clements
0,0,1,L Barbour
0,0,1,L Rubenzer
0,21,1,R Jefferson
0,1,1,D Allen
0,8,1,D Green
0,24,1,O Stewart
0,6,1,T Matthews
1,65,2,R Ball
0,0,1,D Nelson
0,0,1,B Bryant
0,0,1,G Green
0,0,1,N Clark
0,0,1,J Harvey Clemons
0,0,1,S Shelton
0,21,1,C Jones
0,0,1,D Lee
0,9,1,B Boulware
0,1,1,B Goodson
0,0,1,Z Sanchez
0,0,1,D Walker
0,20,2,W Jackson III
0,0,2,T Stewart
0,1,1,C Stribling
0,0,1,J Wilson
1,100,1,E Berry
0,20,1,E Moseley
0,0,1,B Randolph
0,0,1,M Foreman
0,4,1,T Powell
0,21,1,J Schmidt
0,28,1,A Lampkin
1,66,1,Q Meeks
0,0,1,J Jewell
0,8,1,R Pulley
0,0,1,E Lee
0,25,1,K Orr
0,18,1,S Fiso
0,0,1,D Sanders
0,0,1,C Nelson
0,0,1,E Jackson
