longest reception, name, receiving touchdowns, receiving yards, receptions
20,M Henry,0,20,1
16,K Paden,0,16,1
12,P Lavoie,0,12,1
5,R Finch,0,5,1
31,L Tasker,0,81,5
19,T Sinkfield,0,52,3
25,S Giguere,0,35,2
16,B Grant,0,28,2
16,N Grigsby,0,16,1
13,B Banks,1,13,1
16,M Price,0,76,6
22,N Lewis,0,26,2
10,R Cote,1,19,2
7,J West,0,10,2
7,K Jorden,0,7,1
42,C Denmark,1,58,3
10,R Kohlert,0,11,2
8,C Watson,0,8,1
7,R Bryant,0,7,1
6,S McGuffie,0,6,1
4,P Cotton,0,4,1
4,D Washington,0,4,1
36,A Bowman,0,104,5
33,J White IV,0,80,4
33,K Lawrence,0,44,3
28,F Stamps,0,34,2
25,P Jackson,0,32,2
14,C McCarty,1,24,3
27,K Poblah,0,46,4
14,R Lumbala,0,23,3
17,K Antolin,0,17,1
5,S Gore,0,5,1
4,E Arceneaux,0,4,1
32,D Carter,1,181,11
35,S Green,0,63,2
22,E Deslauriers,0,22,1
39,J Chiles,0,67,5
12,C Owens,0,54,9
15,S Slaton,0,52,9
16,M Bradwell,0,25,3
11,S Watt,0,11,1
9,A Dupuis,0,9,1
36,J Chiles,1,101,6
20,J Barnes,0,72,6
19,C Owens,1,39,6
23,S Slaton,0,35,3
14,S Watt,0,25,3
8,A Woodson,0,8,1
1,M Bradwell,0,1,1
77,K Paden,0,89,2
42,E Poole,0,57,3
13,W Miles,0,44,5
10,S MacDonell,0,22,3
9,R Finch,0,16,3
9,P Lavoie,0,14,2
8,M Carter,0,13,2
46,E Arceneaux,1,89,6
36,E Jackson,0,77,5
20,S Logan,0,70,6
18,S Gore,0,56,5
10,K Poblah,0,19,2
2,R Lumbala,0,1,2
36,M McDaniel,0,165,12
31,J West,0,87,5
24,E Rogers,2,77,4
33,S Charbonneau Campeau,0,53,2
7,A Parker,0,13,2
13,M Mallett,0,13,1
6,M Walter,0,6,1
46,B Banks,1,65,5
16,L Tasker,0,61,5
24,B Grant,0,42,3
11,S Giguere,0,20,4
9,N Grigsby,0,13,2
6,T Sinkfield,0,6,1
53,S Green,0,103,4
33,B London,0,87,4
17,D Carter,1,43,4
15,C Rainey,0,41,5
10,E Deslauriers,0,10,1
40,R Bagg,1,65,3
29,C Getzlaf,0,29,1
19,K Williams,0,24,2
12,W Dressler,0,12,1
12,B Swain,0,12,1
20,F Stamps,0,59,5
24,K Lawrence,0,58,6
30,T Thomas,0,53,7
10,P Jackson,0,36,5
12,N Coehoorn,0,33,4
12,C McCarty,0,12,1
6,D Bailey,0,10,2
30,S Green,1,95,7
13,B Rutley,0,21,3
16,D Carter,1,18,2
13,E Deslauriers,0,13,1
8,B London,0,8,1
21,E Jackson,1,49,4
8,S Gore,1,32,4
6,S Logan,0,21,5
17,A Bowman,0,45,5
14,K Lawrence,0,25,7
11,C McCarty,0,19,2
8,J White IV,0,14,2
8,N Coehoorn,0,9,2
54,K Williams,1,66,2
33,C Getzlaf,0,40,2
17,W Dressler,0,35,4
30,B Swain,0,30,1
12,R Bagg,0,29,3
15,S Miller,0,15,1
5,A Allen,0,5,1
25,L Tasker,0,80,5
10,B Banks,0,33,4
15,T Sinkfield,0,28,4
22,M Madu,0,27,3
22,N Grigsby,0,22,1
9,B Grant,0,9,1
63,S Green,3,126,6
18,M Gilyard,0,74,6
13,E Deslauriers,0,40,5
14,B Rutley,0,27,3
16,D Carter,0,25,3
15,C Rainey,0,15,1
7,B London,0,11,2
78,J Cornish,1,120,4
61,S Charbonneau Campeau,0,74,2
30,E Rogers,2,60,3
46,M McDaniel,1,58,2
16,J West,0,19,2
5,N Lewis,0,5,1
37,A Bowman,1,111,8
31,P Jackson,1,78,7
48,N Coehoorn,0,60,3
17,F Stamps,0,27,2
10,K Lawrence,0,18,4
6,C McCarty,0,6,1
3,D Bailey,0,5,2
2,J White IV,0,3,2
43,E Rogers,0,108,5
25,M Price,0,64,5
14,M McDaniel,0,61,7
28,S Charbonneau Campeau,0,28,1
15,J Cornish,0,26,2
16,S Cunningham,0,21,2
13,N Lewis,0,13,1
7,T St Pierre,0,13,2
45,B Banks,1,81,2
21,A Fantuz,0,81,6
22,L Tasker,0,60,6
22,B Grant,0,41,2
11,T Sinkfield,0,28,4
14,M Madu,0,27,3
16,S Giguere,0,24,2
