kickoff return yards, kickoff returns, longest kickoff return, name
28,1,28,Desmond Gee
27,2,15,Phillip Tanner
12,1,12,Spike McDaniel
15,1,15,DiIvory Edgecomb
97,5,33,Dontavia Bogan
64,3,23,LaRod Stephens Howling
44,2,26,Rashad Slaughter
32,3,20,Aaron Johns
9,1,9,Caleb Dyck
8,1,1,Mike Jones
64,3,35,Michael Grandberry
142,4,16,David Reed
15,1,15,Junior Fonua
22,1,78,James Rodgers
92,5,28,Darius Marshall
21,1,21,Chubb Small
58,3,27,Marshwan Gilyard
14,1,14,John Goebel
37,2,20,Curtis Marsh
34,2,19,Chase Harris
53,2,33,ONeill Chambers
94,5,25,Reggie Rembert
10,1,10,Corey James
17,1,17,Terry Grant
61,3,22,Derrick Locke
25,1,25,Alfonso Smith
60,3,33,Dennis Johnson
48,2,33,Brandon James
31,2,21,Jordan Polk
5,1,5,Quinton Richardson
55,2,32,Mikail Baker
25,1,25,Jeremy Sanders
20,1,20,David Gettis
0,1,0,Brad Taylor
67,3,24,Juaquin Iglesias
56,2,32,Kenny Lewis
10,1,10,Corey Partridge
50,3,24,Dontayo Gage
21,1,21,Cory Welch
44,3,28,Darian Hagan
8,1,8,Tracy Slocum
68,3,25,Kyle Williams
12,1,12,Clint Floyd
0,1,0,Anthony Reyes
32,1,32,Khymest Williams
23,1,23,Darin Baldwin
20,1,20,Joe Burnett
36,2,21,Jessie Henderson
23,2,13,Chris Butler
112,4,46,Jimmy Smith
28,1,28,Jordan Shipley
20,1,20,Michael Myers
9,1,13,John Mosure
143,6,26,Micheal Johnson
-24,1,0,Nate Carter
87,4,29,AJ Jefferson
20,1,20,Chastin West
186,7,90,Ryan Mouton
17,1,17,Tyler Melton
90,4,29,Jabari Marshall
15,1,15,Tony Jackson
13,1,13,Jay Holingsworth
216,7,43,Kama Bailey
80,3,40,Leonard Johnson
14,1,14,Nate Frere
62,4,19,Marcus Herford
112,4,42,Aubrey Quarles
33,2,18,Keithen Valentine
25,1,25,LaRon Moore
43,2,25,Shawn Bayes
14,1,14,Howard Bowens
11,1,11,Lester Troutman
69,2,49,Bryan Williams
14,1,14,Mike Thomas
13,1,13,Aaron Williams
66,4,21,Luther Ambrose
59,4,18,Ricky Williams
130,7,31,Jason Chery
25,1,25,Glenn Winston
19,1,19,AJ Jimmerson
116,4,40,Jewel Hampton
184,6,57,Travis Benjamin
9,1,9,Ryan Hill
9,1,9,Patrick Hill
64,4,20,Bert Reed
61,2,43,Michael Ray Garvin
86,4,31,Jamal Rogers
73,3,39,Travis Shelton
183,7,36,Martavious Odoms
21,1,21,Avery Horn
40,2,21,Arrelious Benn
36,2,23,AJ Jenkins
25,1,25,Jay Thomas
21,1,21,Troy Stoudermire Jr
63,3,33,Marcus Thigpen
8,1,8,Darius Johnson
129,6,27,Mike Wallace
81,4,27,Chris Culliver
33,1,33,Hakeem Nicks
20,1,0,Brandon Tate
11,1,11,Anthony Elzy
151,7,24,Darius Butler
160,2,100,TJ Graham
55,2,36,JC Neal
41,3,20,Clem Johnson
141,6,28,Jeff Smith
88,3,36,Niles Paul
11,1,11,Alfonzo Denard
56,2,34,Jeremy Maclin
23,1,23,Glover Quin
58,3,21,Devin Moore
44,1,44,Marcell Gipson
10,1,10,Wynel Seldon
54,3,24,Armando Allen
18,1,18,Golden Tate
50,2,26,Anthony Kimble
41,2,22,Delano Howell
20,1,20,Jeremy Stewart
77,5,0,DaWaylon Cook
23,1,0,Ty Hilton
117,3,31,Perrish Cox
23,1,0,Desmond Bryant
10,1,10,Jacob Lacey
145,6,27,Chance Gray
30,2,17,Desmond Tardy
21,1,21,Aaron Valentin
10,1,10,Derrick Williams
8,1,8,Chaz Powell
97,3,33,Freddie Parham
31,1,31,Tory Harrison
147,5,50,Josh Ferguson
42,2,22,Aaron Brown
89,5,24,Davion Mauldin
29,2,16,Mekell Wesley
53,3,31,Lennon Creer
72,3,29,Meco Brown
86,5,57,Avery Williams
42,2,23,Nathan Austin
24,1,24,Jeremy Williams
52,2,52,Jameson Carter
60,3,25,Damaris Johnson
20,1,20,D Brown
13,1,13,Courtney Tennial
112,6,22,JaCorey Shepherd
18,1,18,Jeramy Goodson
77,4,22,Morgan Williams
15,1,15,Jake Walker
21,1,21,Torieal Gibson
22,1,22,Terrance Austin
21,1,21,Chane Moline
90,3,32,Chantz Staden
31,2,17,Kevin Norrell
22,1,23,CJ Gable
18,1,20,Ronald Johnson
32,2,18,Patrick Chung
45,3,16,DJ Moore
42,2,16,Tristan Davis
22,1,23,Mario Fannin
98,4,22,Torrey Smith
22,1,22,Andrew Schmitt
21,1,21,Nick Wallace
38,2,23,Kenny Lewis Jr
18,1,18,Jahre Cheeseman
68,3,27,Bobby Rainey
25,1,25,Marell Booker
18,1,18,Andrew McCloud
42,3,21,David Gilreath
20,1,20,Bill Rentmeester
19,1,19,Antonio Fenelus
35,1,35,Maurice Wells
24,1,24,Daniel Herron
11,1,11,Brandon Saine
60,3,25,Brandon West
2,1,2,EJ Biggers
75,4,29,LJ Flintall
48,2,26,Julian Posey
26,1,26,Chris Garrett
11,1,11,Joel Scipio
34,2,19,Mark Rodgers
31,1,31,Ellis Lankster
8,1,8,Ricky Kovatch
47,2,26,Dennis Campbell
25,1,25,Tiquan Underwood
14,1,14,Mason Robinson
43,2,27,DiIvory Edgecomb
35,2,19,Jeff Blanchard
-7,1,0,Rob Housler
28,1,28,Jorrick Calvin
13,1,13,Maurice Greer
13,1,13,DuJaun Harris
53,3,20,Patrick Edwards
30,1,30,Kierrie Johnson
9,1,9,Bryce Beall
55,3,21,Rashad Slaughter
37,2,21,Frantrell Forrest
57,2,38,Devin Brown
26,1,26,CJ Spiller
26,2,18,Brandon Ford
19,1,19,Aaron Kelly
91,5,20,Michael Grandberry
108,2,95,Trent Guy
16,1,16,Joe Tronzo
11,1,11,Dexter Heyman
9,1,9,Bilal Powell
90,3,50,Bryan Williams
73,3,42,Dashan Miller
10,1,10,Jeremy Bruce
170,5,62,Kenny Lewis
31,1,31,Adrian Hodges
118,5,29,Kevin Jones
128,3,91,Luther Ambrose
43,2,23,Ricky Williams
18,1,18,Scott Love
8,1,8,Alvin Jordan Jr
64,2,34,Jameson Carter
6,1,6,Mike Evans
50,2,29,Dontayo Gage
181,5,97,Tristan Davis
36,2,19,Mario Fannin
88,4,30,Dennis Johnson
134,3,93,Mikail Baker
72,3,41,Leonard Johnson
26,3,14,Derrick Catlett
21,1,21,RJ Sumrall
72,3,38,Mario Henry
20,1,20,Chris Scharon
4,1,4,Ernest Jackson
58,3,43,Brandon West
25,1,25,Matt Stevens
17,1,17,Aaron Winchester
30,2,30,Austin Collie
23,1,23,Roland Bruno
19,1,19,Frankie Solomon
46,2,24,Marshwan Gilyard
89,4,26,Tim Brown
46,2,25,Antonio Brown
93,3,42,Jamal Schulters
46,2,23,Travis Shelton
37,2,23,John Mosure
19,1,19,Aaron Brown
107,4,40,Ty Hilton
0,1,0,Alonzia Phillips
120,5,33,Desmond Gee
10,1,10,Malcom Beyah
53,2,28,Brandon James
8,1,8,Javier Estopinan
141,7,41,Trindon Holliday
27,2,23,Keiland Williams
84,3,35,AJ Jefferson
40,1,0,Rashad Evans
171,8,19,Kama Bailey
33,3,15,Richard Samuel
72,3,23,Dennis Rogan
27,2,11,Lennon Creer
18,1,18,Tony Clark
18,1,18,Tyler Melton
45,3,17,AJ Jenkins
2,1,2,Arrelious Benn
29,1,29,Troy Stoudermire Jr
14,1,14,Jay Thomas
78,4,26,Marcus Thigpen
44,1,44,Brandon Walker Roby
26,1,26,Derrell Johnson Koulianos
17,1,17,Jewel Hampton
11,1,11,Mitch King
26,2,13,Marcus Herford
0,1,0,Russell Brorsen
122,4,59,Jimmy Smith
10,1,10,Demetrius Sumler
26,1,26,Moncell Allen
10,1,0,Derrick Locke
84,1,84,Captain Munnerlyn
3,1,3,Patrick DiMarco
62,3,19,Travis Benjamin
14,1,14,Patrick Hill
110,2,13,Joe Burnett
51,2,33,Avery Horn
24,1,24,James Rogers
24,1,24,Jake Walker
16,1,16,Morgan Williams
92,5,25,Jeremy Maclin
99,4,30,Perrish Cox
23,1,23,Donald Booker
22,1,22,Derek Pegues
55,3,27,DJ Moore
22,1,22,Sean Walker
44,2,0,Hakeem Nicks
23,1,23,Johnny White
23,1,23,Brett Long
15,2,15,Bobby Rome
92,4,26,Golden Tate
23,2,11,Armando Allen
5,1,0,Jonas Gray
93,5,27,Chris Wellington
81,3,35,Brian Fludd
106,4,33,Marcus Anderson
49,1,49,Chris Williams
14,1,14,Wes Neiman
9,1,9,Reed Cunningham
27,1,27,Jamal Rogers
71,3,40,Jeravin Matthews
34,1,34,Omar Conteh
26,2,21,Sherrick McManis
106,3,50,Glenn Winston
11,1,11,Andrew Pendy
106,6,27,DaWaylon Cook
29,1,29,James Hamilton
131,2,97,Jason Chery
31,2,19,Derrick Smith
53,2,36,Lamaar Thomas
29,2,15,Aaron Valentin
19,1,19,Desmond Tardy
26,1,26,Patrick Chung
25,1,25,Jamere Holland
18,1,18,Walter Thurmond III
1,1,1,Jeremiah Johnson
55,3,24,Terrance Austin
37,1,37,Ryan Graves
35,1,35,Patrick Henderson
22,1,22,James Rodgers
76,4,23,Chantz Staden
50,4,16,Kevin Norrell
74,4,34,Mekell Wesley
29,2,18,Kyle Halderman
7,1,7,Asher Clark
35,1,41,Brandon Rutley
54,3,14,Chase Harris
23,1,26,Kejon Murphy
2,1,2,Junior Keiaho
71,3,29,Freddie Parham
15,1,15,Tory Harrison
-8,1,0,Cameron ONeal
11,1,11,Doug Martin
136,7,37,Jessie Henderson
77,4,25,Damaris Johnson
23,1,23,Charles Davis
12,1,12,Roy Roberts
81,3,21,Delano Howell
31,1,31,Jeremy Stewart
26,1,26,Chris Owusu
11,1,11,Anthony Kimble
113,2,96,Jordan Shipley
54,3,24,Quan Cosby
139,5,38,DeMarco Murray
35,2,21,Juaquin Iglesias
81,4,14,Chance Gray
32,2,19,Aubrey Quarles
35,2,21,LaRon Moore
15,1,15,Ryan Hale
156,5,69,Niles Paul
21,1,23,Drew McAllister
19,1,20,Kyle Williams
115,5,30,Chase Minnifield
113,4,59,Dwayne Harris
137,7,26,David Gilreath
17,1,17,Antonio Fenelus
24,1,24,Chaz Powell
92,4,28,Bobby Rainey
20,1,20,Torieal Gibson
48,2,27,Mark Rodgers
15,1,15,Ellis Lankster
51,2,27,Mike Holmes
49,2,28,Max Suter
42,2,23,Devin Moore
20,1,20,Marcell Gipson
20,1,20,David Reed
9,1,9,Ben Hendy
108,5,35,TJ Graham
12,1,12,JC Neal
104,4,31,Michael Ray Garvin
62,2,56,Aaron Brown
133,7,24,ONeill Chambers
49,2,20,Doug Martin
46,3,15,Malcolm Lane
32,2,16,Ryan Mouton
104,4,31,Javier Arenas
17,1,17,Terry Grant
87,4,41,Mike Wallace
21,1,21,Cordera Eason
79,4,29,Keola Antolin
17,2,10,William Wright
85,4,26,Jeremy Ross
87,5,29,Jeff Smith
23,1,23,Montel Harris
61,3,25,Dyrell Roberts
0,1,0,Chris Drager
136,6,40,Kenny Lewis
32,2,20,Jamal Rogers
21,1,21,Robbie Wilson
21,1,21,JR Taylor
19,1,19,Ernest Jackson
14,1,14,Naaman Roosevelt
11,1,11,Ed Young
0,1,0,Jerry Housey
93,5,23,Jameson Carter
68,3,32,Brandon Ford
46,1,46,Marcus Gilchrist
49,3,20,Jonathan Dwyer
11,1,11,Tony Clark
78,4,25,Antonio Brown
25,1,25,Hannibal Beauford
65,4,29,Brandon West
38,2,26,Aaron Winchester
66,3,28,Josh Smith
17,1,17,Aubrey Quarles
31,1,31,Jabari Marshall
20,1,20,Ryan McFadyen
5,1,5,Tielor Robinson
92,4,32,Travis Benjamin
4,1,4,Darryl Sharpton
15,1,15,John Williams
14,1,14,Dustn Lineback
12,1,12,Dwayne Harris
95,4,28,DA Griffin
18,1,18,Curtis Steele
119,4,32,Cory Welch
55,3,24,Marvon Sanders
-15,1,0,Jermaine Jenkins
56,3,26,Dashan Miller
29,1,29,Jalil Carter
18,1,18,Jeremy Bruce
44,2,27,Ramarcus Brown
15,1,15,Richard Samuel
44,2,24,Sean Walker
25,2,25,DJ Moore
18,1,18,Josh Allen
116,2,96,AJ Jenkins
23,1,23,Arrelious Benn
120,5,35,Marcus Thigpen
62,4,22,Brandon Walker Roby
71,3,25,Jewel Hampton
76,5,19,David Gilreath
39,3,16,Bailey Johnson
12,1,12,Niles Paul
50,3,21,Derrick Locke
50,2,27,Tony Dixon
54,3,28,Dennis Johnson
13,1,13,London Crawford
108,5,31,Jason Chery
13,1,13,Derrick Smith
61,4,19,Brandon Thompkins
9,1,9,Kevin Jones
82,3,55,Ricky Williams
9,1,9,Rodney Lovett
6,1,6,Mitch Doyle
112,6,30,DaWaylon Cook
34,1,34,Trent Guy
30,1,30,Doug Beaumont
10,1,10,Chris Campa
0,1,0,Brock Bolen
48,2,29,Malcom Beyah
41,2,21,Phillip Tanner
-6,1,0,Alex Suber
21,1,21,Phillip Livas
16,1,16,Phillip Beck
104,6,22,Kama Bailey
45,2,26,Dewey Hale
1,1,1,Robert Siavii
34,1,34,Torrey Smith
90,4,28,Alex Frye
17,2,12,CJ Washington
60,4,29,Glenn Winston
58,2,30,AJ Jimmerson
13,1,13,Andrew Hawken
0,1,0,Josh Rouse
26,2,23,Lamaar Thomas
101,6,25,Greg Jones
45,2,29,Aundre Wright
34,1,34,LaRod Stephens Howling
9,1,9,Oderick Turner
50,2,27,Brian Fludd
60,3,27,Chase Harris
57,1,57,Kejon Murphy
8,1,8,Daryl Fields
48,2,28,Meco Brown
98,5,24,Greg Harris
50,2,28,Morgan Williams
46,3,19,Marcus Anderson
11,1,11,Julius Fleming
104,3,59,Brandon Rutley
26,1,26,Frankie Solomon
68,3,34,Mekell Wesley
57,3,31,Davion Mauldin
76,3,32,Stephen Simmons
94,5,28,Royce Adams
40,3,21,Kory Sheets
73,4,23,DeMarco Murray
29,1,29,Juaquin Iglesias
77,3,42,Jocques Crawford
34,2,17,Darrell Stuckey
36,1,36,Perrish Cox
0,1,0,Donald Booker
130,6,25,Mikail Baker
19,1,19,TJ Scranton
75,2,43,Chaz Powell
20,1,20,Derrick Williams
94,4,35,Sam McGuffie
36,2,18,Martavious Odoms
32,2,17,Avery Horn
97,4,34,JaCorey Shepherd
21,2,18,Chris Jammer
103,5,30,Freddie Parham
39,2,24,Tory Harrison
51,2,29,Tiquan Underwood
32,1,32,Jason McCourty
47,3,39,Robbie Frey
22,2,14,Captain Munnerlyn
21,1,21,Chris Culliver
17,1,16,Akeem Auguste
45,2,25,Trindon Holliday
23,1,23,Keiland Williams
40,1,40,Taurus Johnson
25,1,25,Dontavia Bogan
92,4,26,Mike Holmes
43,2,27,Randy McKinnon
181,7,34,Jessie Henderson
12,1,12,DeMyron Martin
73,3,0,Kierrie Johnson
33,2,21,Patrick Edwards
11,1,11,Mark Hafner
64,2,0,Dennis Rogan
60,4,22,Derek Pegues
27,1,27,Delmon Robinson
73,3,32,Quan Cosby
21,1,21,Malcolm Williams
21,1,21,Christian Scott
132,5,50,Jeremy Maclin
7,1,7,Earl Goldsmith
211,6,94,Damaris Johnson
107,6,28,Donald Buckram
62,3,27,Josh Ferguson
42,2,28,Jeff Moturi
20,1,20,Clarence Ward
54,2,29,Jorrick Calvin
13,1,13,Nathan Nolin
129,5,32,Ty Hilton
17,1,17,Alonzia Phillips
157,7,37,Chance Gray
74,3,29,Jamar Wall
50,1,50,Michael Crabtree
6,1,6,LaRon Moore
73,4,25,Frantrell Forrest
11,1,11,Aaron Johns
80,3,33,Darius Marshall
6,1,6,Chubb Small
88,5,21,Terrance Austin
112,4,54,Chris Owusu
-3,1,0,Tom McAndrew
134,5,38,Micheal Johnson
31,2,24,Geoff Howard
104,5,41,Reggie Rembert
24,1,24,David Reed
16,1,16,Elijah Wesson
31,2,18,John Mosure
17,1,17,Michael Myers
51,2,27,Chase Minnifield
14,1,14,Kevin Ogletree
27,1,27,Johnny White
13,1,13,Bobby Rome
99,4,27,Jordan Polk
32,2,20,Quinton Richardson
9,1,9,Walt Winter
53,2,18,James Rodgers
3,1,3,Joe Halahuni
22,1,22,Chantz Staden
14,1,14,Kevin Norrell
67,2,50,Bobby Rainey
36,2,22,Tyrell Hayden
24,1,24,Stephen Willis
63,2,23,DiIvory Edgecomb
45,2,20,Jeff Blanchard
30,1,30,Kee ayre Griffin
21,1,21,Zachary Kasabo
13,1,13,Tahi Whitehead
43,2,32,Chris Garrett
15,1,15,LJ Flintall
18,1,18,Asher Clark
14,1,14,Reggie Rembert
59,3,23,Frankie Solomon
54,2,29,Glover Quin
21,1,21,Ellis Lankster
17,1,17,Mark Rodgers
88,2,69,Mario Fannin
84,2,62,Tristan Davis
76,4,23,Brandon Rutley
51,2,33,Jeremy Avery
7,1,7,Doug Martin
76,4,22,Dennis Johnson
85,3,42,Mike Wallace
22,1,22,Jameson Carter
50,2,29,Phillip Livas
5,1,5,Dennis Morris
52,1,52,Mike Thomas
26,1,26,Ronald Johnson
78,3,31,Kyle Williams
43,2,22,TJ Simpson
45,2,25,Jamere Holland
91,3,39,Torieal Gibson
100,5,28,Cory Welch
18,1,18,Dontayo Gage
94,2,75,Austin Collie
64,3,26,ONeill Chambers
85,4,34,Micheal Johnson
79,3,47,Jeremy Ross
203,7,82,Terrance Austin
42,2,30,Darius Butler
76,4,36,Marshwan Gilyard
22,2,13,John Goebel
23,1,23,Brandon James
58,3,22,EJ Adams
30,1,30,Winston Guy Jr
15,1,15,Tony Dixon
10,1,10,David Jones
46,2,27,Michael Ray Garvin
36,2,19,Preston Parker
19,1,19,Nigel Bradham
142,5,54,Dyrell Roberts
11,1,11,Chris Hill
115,3,47,Malcolm Lane
19,1,19,David Farmer
-2,1,0,Cam Allen Jones
100,4,41,Brian Fludd
25,2,18,Chris Wellington
0,1,0,Talaiasi Puloka
59,2,32,Dewey Hale
0,1,0,Princeton McCarty
27,1,27,Marcus Anderson
134,4,53,Marcus Thigpen
14,1,14,Brandon Walker Roby
35,1,35,Stephen Simmons
27,1,27,Jeremy Ebert
67,3,28,Marcus Herford
35,3,18,Jocques Crawford
77,3,34,Jamar Wall
181,6,75,Deon Murphy
42,2,21,Aubrey Quarles
9,1,9,Jeron Mastrud
37,1,37,DeMarco Murray
79,5,26,Ricky Williams
48,2,22,Luther Ambrose
63,3,26,Willie Floyd
23,1,19,Jeff Blanchard
22,1,22,DiIvory Edgecomb
75,3,31,Doug Beaumont
35,1,35,Victor Anderson
119,4,35,Dontavia Bogan
8,1,8,Taurus Johnson
164,7,26,Trindon Holliday
29,1,29,Keiland Williams
105,5,36,Ramarcus Brown
85,4,29,Torrey Smith
73,4,25,TJ Graham
9,1,9,Curtis Underwood
50,3,19,Michael Grandberry
17,1,17,DA Griffin
62,3,23,Freddie Parham
52,2,37,Tory Harrison
27,2,16,Josh Barton
35,0,35,Sam Shields
31,2,21,Travis Benjamin
15,1,15,Ryan Hill
80,4,25,Alex Frye
107,4,41,Boubacar Cissoko
20,1,20,Sam McGuffie
42,2,25,AJ Jimmerson
20,2,18,Andrew Hawken
12,1,12,Jon Gissinger
154,7,33,Josh Smith
33,2,20,Demetrius Sumler
22,1,22,Kevin Moyd
88,4,29,Derek Pegues
82,4,25,Malcom Beyah
27,2,18,Desmond Gee
19,1,19,Greg Jones
58,3,27,Jessie Henderson
69,3,29,Johnny White
15,1,15,Ryan Taylor
86,5,25,Jeff Smith
17,1,17,Montel Harris
13,2,7,James McCluskey
59,4,19,Niles Paul
32,2,24,Mikail Baker
8,1,8,Kyle Mitchell
5,1,5,Meco Brown
7,1,10,Kenny Lewis
68,3,28,DaWaylon Cook
25,2,13,John Shorter
15,1,15,James Hamilton
10,1,10,Colt Mahan
7,1,7,Robbie Deheck
130,3,95,Jorrick Calvin
6,1,6,Chip Reeves
71,2,37,Lamaar Thomas
3,1,3,Maurice Wells
18,1,18,Derrick Williams
152,8,30,LaRod Stephens Howling
21,1,21,Aundre Wright
97,5,38,Devin McCourty
28,2,20,Tiquan Underwood
120,4,58,Aaron Valentin
15,1,15,Troy Stoudermire Jr
130,3,93,Davion Mauldin
49,2,25,Mekell Wesley
93,5,23,Michael Myers
41,2,23,John Mosure
150,3,85,Aaron Brown
142,7,35,Devin Moore
78,4,27,Dennis Rogan
32,2,21,Eric Berry
24,1,24,Lennon Creer
34,2,21,Javier Arenas
16,1,16,Mike McCoy
70,4,22,Quan Cosby
78,3,52,Perrish Cox
52,1,52,Victor Johnson
5,1,5,Beau Johnson
59,2,32,Travis Burks
42,2,22,Nathan Austin
36,2,25,Dominique Dade
78,4,27,JaCorey Shepherd
108,5,27,Greg Harris
77,3,28,Antonio Brown
61,3,27,Hannibal Beauford
93,4,35,Chase Harris
20,1,20,Kejon Murphy
10,1,10,Kellen Bartlett
27,1,27,Rashad Evans
32,2,21,DJ Moore
20,1,20,Jabari Marshall
79,5,23,Jordan Polk
32,2,18,Quinton Richardson
33,1,33,George West
4,1,4,Jonas Gray
59,3,33,David Gilreath
90,2,63,Arrelious Benn
68,4,23,AJ Jenkins
141,4,30,Damaris Johnson
113,4,24,Joe Burnett
56,3,20,Darin Baldwin
63,3,57,Darius Marshall
81,5,24,Patrick Edwards
61,3,23,Tyron Carrier
75,3,64,LJ Flintall
31,2,19,Chris Garrett
24,2,24,Ed Young
19,1,19,Domonic Cook
42,2,23,Marshwan Gilyard
23,1,23,John Goebel
88,5,20,Dontavia Bogan
13,1,13,Javier Arenas
71,4,22,P Stephens
25,1,25,Jahbari McLennan
96,1,96,Dennis Johnson
149,5,81,Damaris Johnson
22,1,22,Courtney Tennial
35,2,21,Jameson Carter
7,1,7,Mark Faldowski
23,1,23,Reggie Rembert
19,1,19,Asher Clark
77,3,33,Mikail Baker
21,1,21,Jeremy Sanders
19,1,19,Jake Lamar
104,5,26,Jeremy Maclin
66,4,23,Jeff Smith
24,2,23,Montel Harris
64,1,64,CJ Spiller
26,2,16,Jacoby Ford
10,1,10,Kenny Lewis
0,1,0,Roger Williams
143,7,37,Derek McBryde
81,4,36,Jeremy Ross
15,1,15,SydQuan Thompson
43,2,24,Jamere Holland
19,1,19,Walter Thurmond III
0,1,0,Casey Matthews
71,2,36,Darius Butler
67,3,31,Robbie Frey
23,1,23,Jordan Todman
102,4,44,Mark Rodgers
65,2,39,Michael Myers
20,1,20,John Mosure
101,4,36,Austin Collie
42,2,24,ONeill Chambers
22,1,22,Brandon James
6,1,6,Chris Rainey
99,3,60,Richard Samuel
37,2,21,Ramarcus Brown
75,2,46,Roddy Jones
42,2,23,Marcus Wright
64,1,64,Michael Ray Garvin
50,3,21,Preston Parker
44,2,25,Patrick Robinson
124,5,37,Kama Bailey
4,1,1,Jeff Clark
39,2,18,Vontae Davis
28,3,17,Jewel Hampton
17,1,17,Paki OMeara
70,4,24,Marcus Thigpen
66,2,35,Demetrius McCray
24,1,24,Brandon Walker Roby
56,2,31,Antonio Brown
18,1,18,Hannibal Beauford
17,1,17,Marcus Herford
14,1,14,Jocques Crawford
0,1,0,Dexton Fields
0,1,0,Tyler Lawrence
138,6,31,Brandon Banks
28,1,28,Jason Chery
14,1,14,Derrick Smith
192,7,90,Ty Hilton
87,3,54,Ricky Williams
64,3,33,Luther Ambrose
15,1,15,Rodney Lovett
86,4,24,Jorrick Calvin
8,1,8,Chad Jones
0,1,0,Kelvin Sheppard
62,3,24,Travis Burks
37,3,13,JT McDonald
88,4,31,Phillip Livas
24,1,24,Weldon Brown
0,1,0,RP Stuart
87,3,48,AJ Jefferson
0,1,0,Ben Jacobs
50,2,27,AJ Jimmerson
26,1,26,Josh Rouse
23,1,23,Keshawn Martin
64,4,20,David Gilreath
-5,1,0,Erik Prather
53,3,22,Troy Stoudermire Jr
14,1,14,Jay Thomas
68,3,29,Stephen Simmons
6,1,6,Bryce McNaul
31,2,22,Mike Wallace
34,2,19,Tristan Davis
6,1,6,Gabe McKenzie
12,1,12,Derek Pegues
9,1,9,Wade Bonner
52,2,42,Tony Dixon
57,3,21,Greg Jones
45,2,29,Corey James
47,3,24,Travis Shelton
39,2,20,Jamal Schulters
62,4,21,Julius Fleming
49,3,18,Chris Williams
42,1,42,Jeremy Avery
32,1,32,Frankie Solomon
43,2,23,David Reed
91,5,27,Golden Tate
66,3,24,LaRod Stephens Howling
13,1,13,Conredge Collins
119,2,62,DeMarco Murray
64,3,40,Juaquin Iglesias
145,7,29,Niles Paul
55,2,35,Perrish Cox
319,9,73,Leonard Johnson
97,5,24,Patrick Henderson
15,1,15,Jacquizz Rodgers
0,1,0,Shane Morales
79,4,28,Omar Bolden
41,2,23,Keegan Herring
82,4,25,Aaron Valentin
70,3,27,Desmond Tardy
129,4,53,Boubacar Cissoko
60,3,45,Martavious Odoms
1,1,1,Mark Moundros
26,1,26,Ed Morgan
24,1,25,Freddie Parham
142,8,24,Frantrell Forrest
3,1,3,Brandon Carlisle
28,1,28,Delano Howell
132,8,31,Chantz Staden
18,1,0,Kevin Norrell
7,1,0,Anthony Thompson
53,3,19,Max Suter
20,1,20,Mike Holmes
101,4,50,Trent Guy
14,1,14,Conrad Thomas
77,3,32,Chance Gray
20,1,20,Bradley Stephens
40,3,14,Josh Smith
16,1,16,Darrell Scott
57,2,38,Jamar Wall
75,3,40,Jordan Shipley
23,1,23,Quan Cosby
5,1,5,DJ Monroe
100,5,24,Deante Purvis
22,1,22,Antoine Howard
20,1,20,Micheal Johnson
39,1,39,Stephen Hodge
24,1,24,Aaron Brown
43,1,43,Ronald Johnson
49,2,31,Jordan Polk
38,3,21,Quinton Richardson
61,2,32,Josh Ferguson
58,1,58,Jeff Moturi
44,3,14,Clarence Ward
20,1,20,Geoff Amato
0,1,0,Martel Strange
98,4,43,JaCorey Shepherd
21,1,21,Kejon Murphy
154,3,91,Malcolm Lane
32,2,19,Kevin Ogletree
21,2,19,Chase Minnifield
51,3,23,Travis Benjamin
94,3,57,Alex Frye
34,1,34,Alphonso Smith
16,1,16,Devin Brown
70,3,36,Jabari Marshall
34,2,19,Jay Holingsworth
131,4,65,Andrew McCloud
103,4,43,Stephen Willis
112,4,35,John Shorter
105,3,51,Royce Hill
53,1,53,Brandon West
14,1,14,Aaron Winchester
62,3,23,Dontayo Gage
41,3,22,Cory Welch
56,3,30,Devin Moore
98,4,31,Davion Mauldin
15,1,15,DeMarco Sampson
56,3,26,Ed Young
18,1,18,Ernest Jackson
174,6,44,Dustin Woods
17,1,17,Robbie Wilson
69,3,25,Bryan Williams
29,1,28,Dashan Miller
14,1,14,Jeremy Bruce
64,3,25,Greg Harris
59,3,19,Morgan Williams
47,2,0,Jake Walker
41,2,21,Torieal Gibson
185,7,44,Meco Brown
9,1,9,Justin Anderson
73,3,22,David Reed
19,1,17,Aaron Brown
15,1,15,Stephen Hodge
123,4,29,Dyrell Roberts
101,4,20,Torrey Smith
15,1,15,Kenny Tate
4,1,4,Dan Gronkowski
241,6,92,AJ Jefferson
13,2,13,Chastin West
117,5,32,Brian Fludd
60,2,39,Reggie Rembert
17,1,17,Asher Clark
103,5,30,Michael Myers
95,1,95,Tristan Davis
16,1,16,Brad Lester
14,1,14,Jeff Smith
89,4,27,Golden Tate
27,1,27,Doug Martin
22,1,22,Jeremy Avery
128,6,49,Kejon Murphy
22,1,22,Marquis Butler
3,1,3,Levi Koskan
66,3,25,ONeill Chambers
41,1,41,Austin Collie
98,5,30,Mekell Wesley
14,1,14,Davion Mauldin
75,3,37,Khymest Williams
28,1,28,Freddie Parham
15,1,15,Tory Harrison
104,4,42,Josh Smith
11,1,11,Maurice Cantrell
55,2,37,Leonard Johnson
28,1,28,RJ Sumrall
170,6,38,Jabari Marshall
89,0,89,JC Neal
17,2,13,TJ Graham
17,1,17,Curtis Underwood
