name, receiving touchdowns, receiving yards, receptions
N Phillips,1,37,2
B Dawkins,0,18,0
D Richards,1,16,1
J Jackson,0,9,1
N Wilson,0,0,1
J Cobb,0,-9,1
J Payton,1,136,7
T Duarte,1,65,4
D Andrews,0,40,3
P Perkins,0,17,1
K Walker III,0,11,1
T Scott,0,7,1
N Starks,0,5,1
N Iese,0,3,1
D Williams,0,49,4
K Johnson,0,32,3
M Ray,0,24,3
M Davis,0,22,1
P Barber,0,19,2
R Louis,0,14,2
R Thomas,0,12,3
C Cox,0,10,1
J Smith,0,6,1
F Ross,0,66,7
F Brown,0,58,4
D Wilson,1,43,5
G Myles,1,37,2
A Shumpert,0,23,2
G Walley,0,22,5
M Dear,0,21,3
B Holloway,0,0,1
G Chambers,0,103,5
D Foster,0,67,6
K Kohl,0,63,5
T White,0,27,2
D Hayes,0,9,2
D Richard,0,7,2
K Ballage,0,-4,1
A Jackson,1,131,3
J Smith,2,103,5
S Mitchell,1,66,4
J Davis,0,35,2
T Petite,0,19,3
T Madden,0,15,1
I Whitney,1,10,2
C Coleman,3,100,6
J Lee,1,74,2
G Penning,0,35,1
Q Jones,0,34,3
K Cannon,1,26,1
L Hawthorne,1,22,1
C Platt,0,22,1
I Zamora,1,22,2
C Johnson,0,20,1
J Jefferson,0,11,1
T Alaka,0,70,5
D Parks,1,63,3
Z Wright,0,16,1
J Mayden,0,3,2
S Alston,0,30,1
C Callinan,1,27,1
B Swigert,0,18,2
T Smith,0,17,1
T Lewis,0,42,6
C Beebe,0,26,1
K Golladay,0,7,2
D Maxwell,0,6,1
C Blake,0,0,1
M Weiser,1,131,10
R Willoughby,0,122,10
C Lisa,1,51,4
B Smiley,0,23,2
K Patterson,0,6,1
A Taylor,0,5,1
H Henderson,0,28,2
J Richardson,0,24,4
W Demps,0,24,4
J Gipson,0,13,1
V Gonzalez,0,1,1
W Kofa,0,33,4
A Duke,0,24,3
R Murphy,0,13,1
U LeMay,0,9,1
T Ford,0,7,1
J Bolus,0,3,1
J Stoshak,0,38,5
T Thomas,0,27,2
H Bussey,0,25,1
G Howell,0,19,1
M Clark,0,17,1
T Cameron,0,6,1
K Solomon,0,6,1
N Terry,0,3,1
K Woods,0,3,1
N Spruce,0,80,5
J MacIntyre,1,53,3
C Powell,0,50,3
S Fields,0,47,3
L Walker,0,19,1
B Bobo,0,14,1
K Evans,0,8,1
C Hill,0,7,1
N Thomas,0,78,5
T Beals,1,63,6
A Newsome,0,51,5
A Bloom,0,11,1
A McLean,0,10,1
T Myers,1,6,1
J Tillman,1,19,1
D Romine,0,11,1
C Cass Jr,0,10,1
M McCaffrey,0,48,4
J Barnes,0,20,3
T Rahming,1,11,1
C Taylor,0,10,3
S Wilson,0,6,1
S Powell,0,6,2
D Reeves,0,5,1
J Duncan,0,5,1
B Deaver,0,3,1
R Jeune,1,91,4
C Lynch,0,35,1
T Marshall,0,17,1
Q Johnson,0,55,3
I Jones,1,55,2
D Grayson,0,53,3
T Brown,1,44,4
B Williams,0,21,2
I Ford,0,95,8
C Phillips,0,78,3
B Hodges,0,73,5
R Malleck,1,21,2
T McMillian,0,8,1
S Rogers,0,6,1
E Daugherty,1,109,5
D Creel,0,45,6
S Vann,0,37,8
A Gray,0,33,3
K Strange,1,23,1
C Tuttle,0,19,2
D Jackson,0,14,2
D Bell,0,67,2
J Trainor,0,21,2
E Poe,1,10,1
A Callaway,1,112,5
B Powell,1,64,5
J McGee,0,57,5
D Robinson,0,48,6
D Goolsby,0,6,1
K Taylor,0,-4,1
J Dobbs,1,58,1
E Wolf,0,45,3
A Kamara,0,33,3
C Blanc,0,10,1
J Hurd,0,7,1
J Smith,0,6,1
A Ellis,0,5,1
J Jennings,0,1,1
M Mitchell,1,96,5
I McKenzie,0,74,4
N Chubb,1,24,1
J Stanley,0,23,2
K Marshall,0,13,1
G Welch,0,10,1
T Godwin,0,7,1
S Michel,0,7,1
J Blazevich,0,7,1
K Towns,0,6,2
R Davis,0,4,1
D Ayers,2,126,8
S Dunbar,1,80,3
K Postma,0,49,1
C Allen,1,49,4
T McCloskey,0,19,2
D Mercer,0,71,6
J Gaines,0,60,6
R Garrey,0,45,4
R Carden,0,43,5
C Best,0,35,3
L White,0,27,2
B Smith,0,14,3
K Bowens,0,5,1
S Mayberry,0,2,1
D Epps,2,165,8
E Penny,0,50,4
C Hightower,0,16,1
A Duckworth,0,12,1
R Mwehla,0,12,3
T Cowan,0,11,1
J Manley,0,9,1
D Watson,0,9,1
B Johnson,0,93,4
W Fields,0,19,1
R Longoria,0,11,1
D Keaton,0,4,1
G Allison,0,128,10
D Cain,0,48,7
M Murdock,0,24,3
M Turner,1,17,4
D Taylor,0,17,2
K Vaughn,0,3,1
J Ferguson,0,1,2
E Batties,2,175,13
R James,1,141,12
D Frazier,0,9,2
R Ducksworth,0,5,1
J Parker,0,0,1
T Smith,1,115,4
G Kittle,1,62,2
R McCarron,0,26,3
M VandeBerg,0,24,3
H Krieger Coble,0,23,3
J Hillyer,0,22,2
J Canzeri,0,6,1
A Stone,0,0,1
C Harris,0,43,5
C Loving,1,37,3
T Smiley,0,26,2
J Wilson,0,23,1
M Smith,0,22,3
T Goree,0,16,2
D Kidsy,0,6,1
R James,0,77,3
A Dixon,0,36,1
E Calhoun,1,33,4
M Washington,0,25,2
B Fackler,1,18,2
P Simmons,0,0,1
R Yurachek,1,58,4
D Reaves,0,32,3
D Allen,1,24,3
D McManus,0,23,2
E Byrd,0,8,1
T Pittman,0,6,1
G Johnson,0,119,6
C Conrad,1,55,3
D Baker,1,51,5
J Badet,0,7,1
S Williams,0,7,4
B Bone,0,5,1
R Timmons,0,4,1
P Towles,0,1,1
W Leftwich,0,44,3
J Reese,0,40,3
T Hunt,0,37,2
N Brown,0,34,2
K Dilosa,0,24,3
J Moore,1,24,2
R Wingo,0,13,1
R Hansbrough,0,7,1
S Culkin,0,4,1
G Fuselier,1,50,5
A Riles,0,38,3
N Byrne,0,38,4
J Robinson,0,22,2
E McGuire,0,18,3
D Scott,0,7,2
J Lane,1,72,1
A Wolf,0,70,2
C Hundley,0,33,1
I Davis,0,24,2
T Goodman,0,18,2
A Pratt,1,14,2
M Means Jr,0,8,1
J McNeil,0,1,1
D Alexander,0,-2,1
J Quick,1,69,3
J Savage,0,43,2
J Smith,0,43,2
D Peete,0,26,2
C Hikutini,0,25,2
K Towbridge,0,19,1
T Samuel,0,17,1
B Radcliff,0,13,1
R Bonnafon,0,13,1
C Standberry,0,6,1
M Crum,1,3,1
J Bagley,0,-3,1
T Taylor,0,86,7
C Henderson,0,41,2
P Turner,0,36,4
K Dixon,1,23,1
K McKnight,0,22,2
M Gaines,0,10,1
M Watts,0,8,1
A Gardner,0,70,9
Y Griner,1,64,7
T Owens,1,43,4
J Smith,0,43,3
C Taylor,0,30,3
D Turner,0,8,1
A Dan Fodio,0,5,2
M Kings Jr,0,46,2
A Burbridge,0,31,4
J Lyles,0,26,1
G Holmes,0,17,1
P Lang,0,9,1
L Scott,0,9,1
J Price,1,5,1
J Kroll,0,86,6
A Rice,1,78,8
C Willis,0,57,5
M Chapman,0,52,2
B McCord,0,7,1
J Hayes,0,4,1
M Walker,0,3,2
D Spalding,0,-2,1
A Darboh,1,57,4
J Butt,0,41,1
K Hill,0,39,2
J Chesson,0,17,2
D Johnson,0,14,1
I Bunting,0,10,1
D Green,0,7,1
A Williams,0,7,1
H Poggi,0,2,1
D Blackmon,0,14,1
C Pearson,0,11,2
N Kurtz,0,10,2
M Juergens,0,6,2
A Hine,0,5,1
N Carter,0,4,1
M Mathews,0,4,1
T Houk,0,3,1
M Laulu Pututau,0,-2,1
K Maye,0,64,5
R Smith,0,58,4
I Gentry,0,36,2
D Wolitarsky,0,29,2
E Carter,0,27,3
R Still,0,24,1
N Hart,0,13,2
M Thomas,0,10,2
M Holland Jr,0,3,1
S Smith,1,69,4
P White,1,47,2
K Heitzman,0,42,2
J Reid,0,36,5
D Patterson,0,1,3
R Walker,0,-1,1
L Treadwell,0,135,8
D Stringfellow,1,71,4
M Pack,0,52,6
E Engram,0,41,3
C Core,0,21,2
J Walton,0,1,1
S Scheu,0,57,5
T Sherfield,0,55,7
C Scott,0,42,5
D Sims,0,17,1
R Webb,1,11,2
J Crawford,0,11,2
N Marcus,0,1,1
M Hollins,2,100,3
R Switzer,1,89,5
Q Davis,0,83,5
B Howard,1,52,3
K Singleton,0,14,2
E Hood,0,14,1
B Fritts,0,11,1
D Washington,0,9,1
R Morris,0,5,2
J Westerkamp,1,118,11
B Reilly,0,112,3
A Janovich,0,53,1
S Morgan Jr,0,32,2
A Moore,0,27,2
S Cotton,0,13,1
T Allen,1,10,1
T Newby,0,4,1
C Carter,0,-1,1
M Thomas,0,121,5
C Martin,2,102,8
D Thompson,0,78,2
I Smith,0,72,5
J Richard,0,60,4
D Davis,0,14,2
D Vitale,2,108,5
C Jones,0,46,4
A Carr,1,25,1
M McHugh,0,21,1
J Jackson,0,20,2
M Shuler,0,15,2
W Long,0,14,1
F Nagel,0,5,1
S Vault,0,2,1
J Williams,2,133,8
C Lacanaria,0,25,2
C Shillings,0,13,2
K Mabon,0,4,1
D Curry,0,3,1
W Fuller,1,57,4
A Jones,0,56,3
A Carlisle,0,52,5
C Brown,1,34,2
T Hunter Jr,0,9,1
N Weishar,0,8,1
E St Brown,0,8,1
C Sanders,0,0,1
S Nesmith,1,88,3
T Sharpe,0,83,8
M Michel,0,46,6
S Harris,0,27,2
J Wilson,0,24,2
E Long,0,11,2
S Lindsay,0,11,1
L Woodley,0,9,2
M Young,0,4,1
A Isabella,0,-1,1
M Thomas,1,80,6
C Samuel,0,49,2
J Marshall,1,48,2
E Elliott,0,29,3
B Miller,0,27,2
C Smith,0,25,2
N Vannett,0,16,1
D Wilson,0,14,1
B Dunn,0,0,1
D Braverman,1,123,10
C Davis,0,42,6
F Johnson,0,3,1
J Mullinax,1,1,1
Z Pascal,0,49,5
M Little,0,43,1
K Strong,0,15,2
N England,0,9,1
J Duhart,0,6,2
V Lowe,0,6,2
D Washington,0,5,2
J Cox,0,0,1
S Meadors,1,68,2
B Beathard,1,60,2
M Cox,1,24,1
M Jones,0,19,2
J Capel,0,12,1
D Jones,0,11,1
I Lewis,0,4,1
H Nunn,1,1,1
T Upshaw,0,-1,1
R Freeman,1,46,2
B Addison,1,31,3
C Nelson,0,26,1
E Baylis,0,23,2
J Mundt,0,16,1
D Stanford,0,13,1
D Allen,0,13,2
T Griffin,0,8,1
B Marshall,0,2,1
K Scott,1,75,6
B Covey,2,55,3
C Repp,2,25,2
D Booker,0,23,1
S Fakailoatonga,0,22,2
T Smith,0,18,2
J Williams,0,16,1
K Young,0,14,2
B Poole,0,9,1
S Blacknall,0,101,4
K Carter,0,78,5
C Godwin,1,47,4
D Hamilton,0,40,5
M Allen,1,29,2
S Barkley,1,22,1
M Gesicki,0,11,2
D Pumphrey,0,53,5
M Holder,1,50,2
C Price,0,10,1
G Phillips,1,92,4
D Yancey,1,80,4
D Knox,0,54,6
D Anthrop,0,40,5
M Jones,0,23,4
C Posey,0,17,2
D Young,0,16,1
C Herdman,0,10,1
D Blough,0,9,1
J Jurasevich,0,8,2
G Dieter,0,96,10
T Greene,0,75,6
R Moore,1,74,9
R Lewis,0,49,6
D Lee,0,37,5
R Burbrink,0,30,4
C Gallon,0,27,1
F Coppet,0,14,2
A Patton,0,53,5
J Grant,0,33,2
C Agudosi,1,28,3
P James,0,19,1
C Scarff,0,19,2
M Flanagan,1,15,2
S Bergen,0,14,1
N Arcidiacono,0,11,1
J Goodwin,0,9,1
T Patrick,0,70,3
T Parmalee,0,64,5
K Kinner,0,49,3
D Crawley,0,33,1
K Taylor,0,29,2
S Sims Jr,0,12,2
B Hartzog,0,11,1
B Johnson,0,5,1
D Mann,0,5,1
D Vinson,0,57,3
C Lewis,0,55,2
M Shinn,0,44,2
G Everett,1,27,3
N Sassaman,0,12,1
T Thomas,0,10,1
B Bowman,0,4,1
T Timmons,0,3,1
Jr,0,3,1
J Magee,0,-2,1
J Samuels,2,84,5
M Dayes,0,46,6
C Cook,0,34,3
B Cherry,0,33,1
R Gallaspy II,0,21,1
D Grinnage,0,20,1
M Trowell,0,8,2
M Morgan,0,6,1
J Alston,0,4,1
P Cooper,1,69,4
J Adams,0,47,3
C Heard,0,38,2
J August,1,21,2
S Jeffery,0,9,1
T Smith,1,82,5
T Payton,0,42,5
C Johnson,0,21,2
J Franks,0,17,2
N Patti,0,11,2
B Tiralosi,0,8,2
C Thompson,0,7,2
C Bloom,0,7,1
C Jones,0,5,1
D Wilson,0,4,1
T Winston,0,49,5
T Crawley,1,49,1
T Ervin,0,45,4
B Freeman,1,43,5
J Oliver,0,24,1
H Wilson,1,18,2
J Lawson,0,13,1
J Holmes,0,11,1
K Johnson,1,90,7
J Jordan,1,45,5
J Blandin,0,15,2
M Waller,0,7,4
M Micenheimer,0,2,1
C Sutton,1,137,5
K Thomas,0,38,1
B West,0,29,3
X Castille,0,29,3
X Jones,0,14,4
M Kaufman,0,12,1
R Malone,0,3,1
B Estime,1,50,2
S Ishmael,0,34,4
B Lewis,1,33,5
J Parris,0,32,4
D Strickland,1,5,1
M Dupre,1,73,4
T Dural,0,51,1
T Quinn,0,14,1
J Diarse,0,12,1
L Fournette,0,7,1
M Johnson,0,50,2
C Bluiett,0,29,1
D Foreman,0,20,2
A Foreman,0,10,1
D Johnson,0,6,2
J Burt,0,4,1
M Ateman,0,69,4
J Seales,0,47,2
B Sheperd,1,43,5
J Washington,0,42,4
B Jarwin,0,41,3
D Glidden,0,41,3
A Hays,0,8,2
J Seaton,1,1,1
C Thompson,0,112,5
A Russell,0,60,5
M Roberts,0,42,3
C Jones,0,40,5
D Johnson,0,27,2
J Johnson,0,8,1
D Jones Moore,0,8,1
M Remy,0,7,1
T Swanson,0,4,2
B Mack,0,54,3
J McKissic,0,41,6
W Wand,0,35,2
W Leapheart,0,32,2
D Paschal,0,31,1
T Trosin,0,25,3
M Gordon,0,5,1
J Grant,1,126,8
D Lauderdale,0,110,3
J Stockton,1,50,1
D Washington,0,31,3
R Davis,0,28,3
I Sadler,0,25,2
J Giles,0,12,3
C Batson,0,5,2
L Clark,0,5,0
J Doctson,3,267,18
J Stewart,0,88,5
D White,0,64,4
T Slanina,0,32,2
K Hicks,0,18,1
E Porter,0,11,1
J Story,0,10,1
K Turpin,0,9,1
A Green,1,4,2
A Criswell,1,36,1
K Keys,0,30,3
K Whitely,1,24,1
A Price,0,10,2
J Phillips,1,6,1
D Boyd,1,4,1
X Campbell,0,-1,1
H Plinke,0,80,4
J White,1,73,7
T Batson,0,69,4
A Golden,1,45,4
C Lang,0,8,1
A Taylor,0,69,4
J Taylor,0,40,1
A Grubb,0,22,2
D Morgan II,1,22,2
R Higgins,1,103,5
K Cartwright,0,52,3
X Williams,1,48,2
D Gaines,1,36,3
J Hansley,0,12,1
J Oden,0,12,1
S Walker,0,4,1
C Serigne,0,72,5
K Brent,0,65,5
C Wade,0,56,5
T Hines,1,48,2
C Lewis,0,23,3
S Cobbs Jr,1,75,7
R Jones,1,43,2
D Graham,0,20,1
A Corsaro,0,20,2
I Griffith,0,14,2
D Redding,0,14,1
M Paige,0,10,3
D Friend,0,9,1
J Perkins,0,55,5
D Daniels,0,30,3
I Renfro,0,21,1
D Washington,0,19,3
D Pettis,0,18,2
J Mickens,0,9,3
K Lawler,1,112,7
B Treggs,1,83,5
D Powe,0,79,6
S Anderson,0,43,3
M Harris,0,19,1
T Davis,0,8,1
V Enwere,0,-2,1
A Erickson,0,87,9
D Watt,0,35,2
A Traylor,1,23,2
J Fredrick,0,22,1
E Steffes,0,19,1
Q Pedroza,0,134,10
P Harris,0,51,1
D Collie,0,28,2
M Kemp,0,17,1
M Unga,0,10,1
D Stubblefield,0,0,1
T Taylor,2,154,9
J Dangerfield,1,148,11
N Norris,0,63,4
T Higbee,2,55,4
A Grant,1,28,2
G Fant,0,7,1
T Gorski,0,4,1
N Fant,0,4,1
D Ferby,0,1,1
C Hudson,1,64,4
S McInnis,0,20,1
S Martin,0,17,3
R Smith,1,16,1
J Murphy,0,15,1
R Williams,0,12,1
A Jenkins,0,10,2
A Smith,0,9,1
S Shisso,0,5,1
S Gibson,2,118,6
J Thompson,0,42,3
R Shell,0,33,2
D Shorts,1,33,3
W Smallwood,0,23,2
D Mathis,0,20,2
J Durante,0,18,2
K Myers,0,7,1
E Wellman,1,7,1
S Underwood,0,-4,1
J Davenport,1,46,1
A Edwards,0,33,3
W Brown,0,26,3
T Jacobs,0,19,2
A Etta Tawo,0,18,2
D Hayward,0,6,1
L Jacobs,0,5,2
T Gentry,1,130,9
J Hollister,1,75,5
J Maulhardt,0,67,7
S Wick,1,35,3
J Harshman,1,26,1
J Price,0,26,2
K Overstreet,0,11,1
D Van Maanen,0,0,1
B Hill,0,-4,1
C Wiggins,1,64,1
M Bundy,0,20,1
D Hart Johnson,0,11,1
R Jones,0,8,1
T Gipson,0,4,1
S Washington,0,106,8
M McKay,1,91,4
M Morrison,0,61,5
A Chisum,0,11,1
T Cogswell,1,7,1
H Williams,0,5,2
T Green,0,-2,1
H Waters,0,60,4
T Brady,0,54,5
D Njoku,0,40,1
M Walton,0,40,3
R Scott,0,34,5
S Dobard,0,30,2
C Herndon IV,0,9,1
L Cager,0,8,1
B Berrios,0,5,1
J Yearby,0,1,2
T Houk,0,129,6
M Mathews,2,78,8
M Juergens,0,74,10
N Kurtz,0,52,5
D Blackmon,0,15,3
N Carter,0,7,1
A Brown,0,6,1
T Dye,0,4,1
A Newsome,1,63,4
T Myers,0,35,2
T Beals,0,33,3
M DeLorenzo,0,24,3
N Thomas,0,13,2
K Phillips,0,41,2
T Bostick,0,40,4
A Duke,0,16,2
J Bolus,0,16,1
T Ford,0,10,1
C Montgomery,0,8,1
B Smith,0,0,1
W Kofa,0,0,1
J Thomas,0,48,3
R Anderson,2,35,3
B Yancy,0,14,1
K Patton,0,9,1
V Bryant,0,6,2
M Felton,0,4,1
S Price,0,66,2
R Adams,0,36,3
E Dillon,1,30,2
D Johnson,0,30,4
M Mack,0,17,1
C Barr,0,14,3
T McCants,0,4,1
D Tice,0,2,1
P Mayhue,0,69,4
D Dorceus,1,55,1
R Proctor,0,42,3
A Miller,0,36,3
S Craft,1,33,2
M Frazier,0,31,2
J Oglesby,0,26,2
T Jones,0,7,1
A Cross,0,6,2
I Davis,0,94,5
A Pratt,0,40,3
T Goodman,0,29,3
M Means Jr,0,22,2
A Coney,0,20,3
J Lane,0,14,1
H Lawrence,0,12,1
P White,0,56,4
B Cope,0,34,3
J Reid,0,32,4
K Heitzman,1,24,1
S Smith,0,10,2
H Brunis,0,9,1
D Patterson,0,8,2
K Sawyer,0,6,1
D Paschal,0,55,5
T Houston,1,44,3
J McKissic,0,40,4
D Griswold,0,23,1
B Mays,0,16,2
B Mack,0,10,1
D Epps,0,64,9
C Hightower,0,40,4
T Cowan,0,35,3
R Mwehla,0,12,2
J Manley,0,8,1
E Penny,0,5,4
D Watson,0,2,1
S Meadors,0,38,1
S McElfresh,1,18,1
M Jones,0,9,1
T Gentry,0,77,3
J Hollister,0,27,2
J Tapscott,1,10,2
J Parker,0,9,1
J Price,0,8,1
J Maulhardt,0,8,2
B Hill,0,8,1
T Montgomery,0,4,1
D Van Maanen,0,4,1
R Louis,0,47,3
R Thomas,0,42,1
D Williams,0,17,1
M Davis,0,2,1
T Winston,1,62,4
B Freeman,0,59,6
H Wilson,0,40,6
T Crawley,0,26,2
M Roberson,0,17,1
T Ervin,0,11,1
S Smith,0,9,1
J Williams,1,100,7
K Mabon,0,68,7
C Lacanaria,0,35,4
J Hogue,0,21,3
J Gilbert,0,19,1
D Green,0,-7,1
A Russell,1,45,2
C Thompson,0,33,2
J Johnson,0,27,2
C Jones,0,27,4
M Remy,0,14,2
D Jones Moore,0,6,1
A Zmolik,0,5,1
K Wilcher,0,4,1
M Roberts,1,3,1
C Anderson,1,95,5
T Sperbeck,1,87,5
S Williams Rhodes,0,34,4
H Huff,1,31,2
J Roh,0,25,2
A Butler,0,4,1
J McNichols,0,-1,1
M Kemp,0,39,5
D Collie,0,19,3
M Camanse Stevens,0,16,1
P Harris,0,14,1
M Davis,0,0,1
M Weiser,0,90,8
M McGill,0,88,8
R Willoughby,1,73,8
C Lisa,0,52,4
A Taylor,0,26,3
J Martinez,0,15,2
M Schreck,0,6,1
D Campbell,0,-2,1
R Lewis,1,201,10
R Burbrink,0,68,4
R Moore,0,31,5
G Dieter,0,24,4
K Lawler,2,105,6
B Treggs,1,65,4
S Anderson,0,54,5
K Muhammad,0,41,4
D Powe,0,35,4
T Davis,0,28,3
M Harris,1,23,2
K Noa,0,20,1
D Lasco,0,11,1
R Hudson,0,8,1
V Enwere,0,0,2
G Marks,1,141,10
D Williams,0,76,5
R Cracraft,1,40,3
K Priester,0,37,5
J Thompson,0,34,2
R Lewis,0,28,2
G Wicks,0,11,3
K Harrington,0,10,2
D Lilienthal,0,9,1
T Martin Jr,0,3,2
A Scott,1,43,5
H Renfrow,0,24,1
W Gallman,0,13,1
R McCloud,0,10,2
J Leggett,1,7,2
C Prosise,1,100,4
C Brown,0,83,4
T Hunter Jr,1,52,5
W Fuller,0,37,2
A Carlisle,0,34,3
C Robinson,0,15,1
J Kroll,2,68,5
C Willis,0,47,3
A Rice,0,25,3
B McCord,0,19,1
J Bacci,0,9,1
J Hayes,0,8,2
M Chapman,0,6,1
K Golladay,0,54,6
A Turner,0,37,2
C Blake,0,8,1
C Beebe,0,7,1
T Lewis,0,-1,2
N Spruce,0,87,6
P Lindsay,0,60,4
S Fields,1,31,5
S Irwin,0,14,1
B Bobo,0,13,2
D Ross,0,13,2
C Powell,0,8,2
J MacIntyre,0,4,1
D Lee,0,0,2
C Nelson,1,44,2
J Brown,1,43,1
T Griffin,0,41,3
R Freeman,0,32,3
B Addison,0,9,2
D Stanford,0,7,1
J Mundt,0,0,1
T Rahming,0,75,5
M McCaffrey,0,35,4
B Deaver,0,20,2
J Duncan,0,18,1
A Nash,0,15,2
D Reeves,0,11,1
R Smith,0,11,1
J Barnes,0,8,1
S Wilson,0,2,1
T Smith,1,99,2
C Callinan,0,21,2
B Wolford,0,14,2
E Robinson,0,8,1
D Dudeck,0,-1,1
D Robinson,1,98,8
B Powell,1,77,1
A Callaway,1,30,3
J McGee,1,29,6
K Taylor,0,15,2
A Fulwood,0,9,1
D Goolsby,0,9,2
J Cronkrite,0,4,1
L Treadwell,0,42,5
E Engram,0,41,3
D Jones,0,39,2
Q Adeboyejo,0,31,2
D Stringfellow,0,22,2
A Judd,0,21,5
M Pack,1,18,2
J Walton,0,18,2
C Core,0,15,2
H Thurley,0,12,1
D Harden,1,179,5
R Davis,1,70,4
P Hart,1,62,3
T Boyd,0,38,4
K Rucker,0,36,1
K Neal,0,9,1
M Mitchell,0,65,3
T Godwin,0,30,3
R Davis,0,16,3
S Michel,0,0,1
N Chubb,0,-5,1
C Ridley,1,120,5
R Mullaney,0,44,3
A Stewart,0,24,2
K Drake,0,2,1
R Jeune,0,42,3
I Willis,0,40,1
B Stewart,0,32,3
M Lands Davis,1,24,2
C Lynch,0,13,1
M Allen,0,6,1
P Skov,0,5,1
M Williams,1,37,1
Q Davis,0,36,3
M Hollins,0,34,2
A Proehl,0,33,2
R Switzer,0,23,2
R Morris,0,8,3
B Howard,0,6,1
K Singleton,0,5,1
G Allison,1,91,8
M Turner,0,70,4
D Cain,0,40,4
M Murdock,1,28,2
S Mays,0,21,2
J Ferguson,0,4,1
N Echard,0,0,1
K Vaughn,0,-3,1
C Carter,0,63,3
B Reilly,0,16,1
T Newby,0,11,2
D Pierson El,0,6,1
A Janovich,0,5,1
D Ozigbo,0,5,1
J Westerkamp,0,-1,1
S Cobbs Jr,0,68,4
A Corsaro,0,47,2
R Jones,0,35,3
D Redding,0,21,2
J Howard,0,16,2
Z Diamont,0,16,1
D Graham,0,12,2
M Paige,0,11,1
J Marshall,0,110,6
M Thomas,1,54,4
N Vannett,0,33,2
D Wilson,0,23,2
C Smith,0,22,1
E Elliott,0,12,2
B Miller,0,-9,1
A Lazard,1,75,6
D Montgomery,1,55,4
J Wesley,0,44,2
D Daley,0,31,5
J Chandler,0,30,1
Q Bundrage,0,20,3
B Boesen,0,12,2
T Ryen,0,5,1
M Warren,0,-3,3
T Parmalee,1,81,5
S Sims Jr,0,44,2
B Hartzog,0,37,2
K Taylor,0,20,2
B Johnson,0,19,2
K Kinner,0,14,2
T Patrick,0,12,3
S Barbel,0,12,2
D Neal,0,6,2
D Crawley,0,5,1
A Dixon,0,63,6
E Calhoun,1,44,1
R James,0,9,1
J Woods,0,8,1
B Fackler,0,8,1
P Simmons,0,4,2
R Williams,0,73,5
R Smith,0,70,5
S Martin,0,61,3
C Hudson,0,43,3
F McRae IV,0,37,1
N Becker,1,24,2
A Smith,0,17,2
D Baker,2,86,8
B Bone,0,85,7
J Badet,1,59,4
M Horton,0,51,4
G Johnson,0,25,3
C Walker,0,12,1
J Kemp,0,9,1
A Montgomery,0,2,1
A Holley,0,166,8
J Mapps,1,30,5
H Scioneaux,1,20,3
D Gillespie,1,14,2
M Green,0,2,3
K Williams,0,24,1
R Longoria,0,13,1
M Campbell,0,11,1
C Jeter,0,28,1
T Dural,0,27,1
M Dupre,0,19,1
D Guice,0,6,1
S Browning,0,87,6
S Vann,0,30,3
C Tuttle,0,26,5
D Creel,1,10,2
E Daugherty,0,8,1
M Gaines,1,165,8
T Taylor,1,78,5
P Turner,0,31,3
K McKnight,0,22,2
K Dixon,0,-6,2
E McGuire,1,70,6
G Haynes,0,31,2
J Robinson,0,27,2
A Riles,0,23,3
D Scott,0,14,1
G Fuselier,0,10,4
T Pierce,0,7,1
W Brown,0,26,2
L Jacobs,0,20,3
D Moore,0,17,2
K Goins Jr,0,13,1
T Jacobs,0,1,1
B Ross,0,-1,1
J Butt,0,61,4
J Chesson,0,41,4
D Johnson,1,31,1
A Darboh,0,27,3
S Houma,0,14,2
D Harris,0,6,1
F Canteen,0,0,1
T Sharpe,1,159,15
M Michel,2,113,7
J Wilson,0,39,3
S Harris,0,18,2
L Woodley,0,13,2
S Nesmith,0,10,1
S Lindsay,0,6,1
S Huber,0,5,1
A Gardner,0,58,10
J Williams,0,24,5
T Owens,1,20,3
D Turner,0,12,2
J Smith,0,1,2
M Madaris,0,47,2
R Shelton,1,31,3
J Lyles,0,21,2
P Lang,0,14,2
A Troup,0,14,1
A Burbridge,0,9,1
L Scott,0,4,1
M London,0,-1,1
D Yancey,0,68,4
D Anthrop,0,42,4
G Phillips,1,10,2
J Jurasevich,0,6,1
A Mahoungou,0,6,1
C Herdman,0,2,2
M Jones,0,2,1
J Reese,0,47,6
N Brown,2,33,6
J Moore,0,19,2
W Leftwich,0,13,2
C Hilton,0,9,1
R Hansbrough,0,9,3
C Echard,0,6,1
P Cooper,0,102,9
J Adams,0,32,3
C Heard,0,15,1
K Markway,0,14,1
M Belton,0,10,1
S Carson,1,8,1
D Williams,0,5,1
D Reaves,0,70,6
R Yurachek,1,63,6
D Allen,0,41,4
D McManus,1,36,4
K Davis,0,2,1
Z Pascal,0,60,3
R Lawry,0,12,4
J Duhart,0,9,2
V Lowe,0,8,1
I Harper,0,5,1
M Little,0,5,1
N England,0,2,1
R James,0,100,8
E Batties,1,87,10
D Barnes,0,37,3
T Pettis,0,27,2
R Ducksworth,0,19,2
S Tucker,0,16,4
D Frazier,0,8,1
J Parker,0,4,1
J Bryson,0,-2,1
T Sherfield,0,63,6
C Scott,0,43,3
K Kentera,0,32,3
R Webb,0,21,2
C Dorrell,0,10,1
R Monroe,0,4,1
S Scheu,0,3,1
L Rayford,0,1,1
C Scott,0,33,1
D Romine,0,31,1
