at bats, average, batting order, doubles, hit by pitchers, hits, home runs, left on base, name, position, rbi, runs, sacrifice flies, strike outs, triples, walks
0,0,,0,[],0,0,0,George Sherrill,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Rafael Soriano,RP,0,0,0,0,0,0
1,242,,0,[],0,0,0,Carl Everett,PH,0,0,0,1,0,0
0,0,,0,[],0,0,0,Sean William Green,RP,0,0,0,0,0,0
4,275,1,1,[],2,0,2,Randy Winn,CF,0,1,0,0,0,0
4,303,2,0,[],1,0,1,Omar Vizquel,SS,0,1,0,2,0,0
3,267,3,0,[],1,0,0,Pedro Feliz,3B,1,1,0,0,0,1
2,253,4,0,[],0,0,1,Barry Bonds,LF,0,1,0,0,0,2
4,243,5,0,[],1,1,1,Ray Durham,2B,4,1,0,1,0,0
4,329,6,1,[],1,0,0,Todd Greene,C,0,0,0,1,0,0
2,266,7,0,[],0,0,0,Mark Sweeney,1B,0,0,0,0,0,2
3,214,8,0,[],1,0,2,Jason Ellison,RF,0,0,0,0,0,0
3,133,9,0,[],0,0,4,Noah Lowry,SP,0,0,0,1,0,0
0,0,,0,[],0,0,0,Steve Kline,RP,0,0,0,0,0,0
4,325,1,0,[],0,0,3,Gary Matthews Jr,CF,0,1,0,0,0,0
4,343,2,0,[],3,0,0,Mark DeRosa,RF,0,0,0,0,0,0
4,326,3,0,[],1,0,3,Michael Young,SS,1,0,0,1,0,0
4,275,4,0,[],0,0,2,Mark Teixeira,1B,0,0,0,2,0,0
3,290,5,1,[],1,0,0,Hank Blalock,3B,0,0,0,0,0,1
4,282,6,0,[],1,0,2,Kevin Mench,LF,0,0,0,1,0,0
4,333,7,0,[],1,0,3,Gerald Laird,C,0,0,0,0,0,0
3,283,8,0,[],0,0,3,Ian Kinsler,2B,0,0,0,0,0,0
0,0,9,0,['Noah Lowry'],0,0,0,John Rheinecker,SP,0,0,0,0,0,0
1,256,,0,[],0,0,1,Jason Botts,PH,0,0,0,0,0,0
0,0,,0,[],0,0,0,Joaquin Benoit,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Bryan Corey,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Freddy Guzman,PH,0,0,0,0,0,1
0,0,,0,[],0,0,0,Francisco Cordero,RP,0,0,0,0,0,0
4,248,1,0,[],0,0,5,Alfredo Amezaga,2B,0,0,0,1,0,1
4,264,2,0,[],0,0,1,Hanley Ramirez,SS,0,0,0,0,0,0
3,343,3,0,[],0,0,1,Miguel Cabrera,3B,0,0,0,0,0,1
4,266,4,0,[],1,0,1,Josh Willingham,LF,0,0,0,2,0,0
3,279,5,0,[],0,0,0,Cody Ross,CF,0,0,0,1,0,1
4,295,6,1,[],1,0,2,Jeremy Hermida,RF,0,0,0,0,0,0
3,258,7,0,[],2,0,0,Wes Helms,1B,0,1,0,0,0,1
0,214,8,0,[],0,0,0,Matt Treanor,C,0,0,0,0,0,3
1,230,,0,[],0,0,1,Joe Borchard,PH,0,0,0,0,0,0
2,45,9,0,[],1,0,2,Scott Olsen,SP,1,0,0,1,0,0
1,272,,0,[],0,0,3,Mike Jacobs,PH,0,0,0,0,0,0
0,0,,0,[],0,0,0,Matt Herges,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Taylor Tankersley,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Logan Kensing,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Chris Resop,RP,0,0,0,0,0,0
1,312,,0,[],0,0,1,Dan Uggla,PH,0,0,0,0,0,0
3,299,1,0,[],3,0,0,Julio Lugo,SS,0,2,0,0,0,2
5,338,2,0,[],1,0,4,Rocco Baldelli,CF,0,0,0,0,0,0
5,296,3,0,[],2,0,1,Jorge Cantu,2B,1,1,0,1,0,0
5,251,4,0,[],2,0,4,Aubrey Huff,3B,0,0,0,1,0,0
0,0,,0,[],0,0,0,Brian Meadows,RP,0,0,0,0,0,0
5,257,5,0,[],1,0,5,Ty Wigginton,RF,1,0,0,0,0,0
3,231,6,0,[],0,0,2,Damon Hollins,LF,0,0,0,2,0,1
2,212,7,0,['Scott Olsen'],1,0,0,Russell Branyan,RF,0,0,0,1,0,0
0,0,,0,[],0,0,0,Jae Seo,RP,0,0,0,0,0,0
1,249,,0,[],0,0,1,Jonny Gomes,PH,0,0,0,1,0,0
0,0,,0,[],0,0,0,Shawn Camp,RP,0,0,0,0,0,0
0,202,,0,[],0,0,0,Travis Lee,1B,0,0,0,0,0,0
2,0,8,0,[],0,0,2,Dioner Navarro,C,0,0,0,0,0,2
2,0,9,0,[],0,0,2,Casey Fossum,SP,0,0,0,0,0,0
2,169,,0,[],0,0,1,Tomas Perez,3B,0,0,0,1,0,0
3,314,1,0,[],2,1,0,Brian Roberts,2B,2,2,0,0,0,2
5,288,2,0,[],1,0,3,Melvin Mora,3B,0,0,0,0,0,0
5,313,3,1,[],2,0,4,Miguel Tejada,SS,1,2,0,0,0,0
3,285,4,0,['Cole Hamels'],1,1,1,Ramon Hernandez,C,2,1,0,0,0,0
4,276,5,0,[],0,0,2,Javy Lopez,DH,0,0,0,3,0,0
3,245,6,0,[],2,0,0,Jeff Conine,1B,0,1,0,0,1,1
4,284,7,0,[],0,0,4,Corey Patterson,CF,1,0,0,1,0,0
3,242,8,1,[],2,0,0,Kevin Millar,1B,1,0,0,0,0,1
0,204,,0,[],0,0,0,Luis Matos,LF,0,0,0,0,0,0
3,234,9,0,[],1,0,4,Nick Markakis,RF,0,1,0,0,0,0
5,262,1,0,[],1,0,3,Jimmy Rollins,SS,0,0,0,2,0,0
4,288,2,0,[],2,0,0,Chase Utley,2B,0,1,0,0,0,1
3,290,3,0,[],1,0,3,Bobby Abreu,RF,0,0,0,1,0,1
4,252,4,0,[],1,1,3,Pat Burrell,DH,2,1,0,2,0,0
4,282,5,0,[],0,0,3,Ryan Howard,1B,0,0,0,2,0,0
4,273,6,0,[],1,0,0,Aaron Rowand,CF,0,1,0,0,0,0
3,317,7,0,['Erik Bedard'],1,1,0,Shane Victorino,LF,2,1,0,0,0,0
4,253,8,0,[],2,0,0,David Bell,3B,0,0,0,1,0,0
3,244,9,0,[],0,0,3,Sal Fasano,C,0,0,0,2,0,0
1,293,,0,[],0,0,0,David Dellucci,PH,0,0,0,1,0,0
6,314,1,1,[],2,0,7,Brian Roberts,2B,1,1,0,1,0,0
0,211,,0,[],0,0,0,Ed Rogers,2B,0,0,0,0,0,0
4,264,2,1,[],1,0,1,Brandon Fahey,SS,0,3,0,1,0,1
4,290,3,1,['Aaron Fultz'],2,0,1,Melvin Mora,3B,1,2,0,0,0,1
5,321,4,1,[],4,0,1,Miguel Tejada,DH,2,1,1,0,0,0
5,287,5,0,['Scott Mathieson'],2,1,5,Ramon Hernandez,C,4,1,0,0,0,0
6,282,6,0,[],1,0,5,Corey Patterson,CF,0,0,0,2,0,0
5,254,7,2,[],3,0,3,Jeff Conine,1B,0,2,0,0,0,1
4,250,8,0,['Ryan Franklin'],4,0,0,Nick Markakis,RF,3,2,0,0,1,0
4,205,9,0,['Geoff Geary'],1,0,3,Luis Matos,LF,0,0,0,0,0,0
4,262,1,1,[],1,0,2,Jimmy Rollins,SS,0,1,0,0,0,1
4,302,2,0,[],2,1,2,David Dellucci,LF,2,1,0,1,0,0
4,291,3,0,[],2,1,0,Chase Utley,DH,1,1,0,0,0,0
3,287,4,0,[],0,0,0,Bobby Abreu,RF,0,0,0,1,0,1
3,286,5,0,[],2,2,0,Ryan Howard,1B,2,2,0,0,0,1
4,308,6,0,[],0,0,3,Shane Victorino,CF,0,0,0,0,0,0
4,249,7,0,[],0,0,3,David Bell,3B,0,0,0,0,0,0
4,156,8,0,[],0,0,0,Abraham Nunez,2B,0,0,0,1,0,0
4,296,9,0,[],2,0,0,Chris Coste,C,0,0,0,0,0,0
3,0,1,0,[],1,1,0,Mike Cameron,CF,1,1,0,2,0,2
5,0,2,0,[],1,0,4,Ben Johnson,LF,0,0,0,0,0,0
4,0,3,0,[],0,0,3,Brian Giles,RF,0,1,0,1,0,1
4,0,4,0,[],2,1,1,Mike Piazza,C,1,1,0,2,0,0
0,0,,0,[],0,0,0,Rob Bowen,C,0,1,0,0,0,0
4,0,5,0,[],4,0,0,Adrian Gonzalez,1B,0,2,0,0,0,0
4,0,6,1,[],2,0,2,Khalil Greene,SS,3,0,0,0,0,0
4,0,7,0,[],1,0,3,Vinny Castilla,3B,0,1,0,1,0,0
4,0,8,0,[],1,0,1,Josh Barfield,2B,1,1,0,0,0,0
3,0,9,0,[],0,0,3,Clay Hensley,SP,0,0,0,1,0,0
0,0,,0,[],0,0,0,Brian Sweeney,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Geoff Blum,PH,0,0,0,0,0,1
0,0,,0,[],0,0,0,Scott Cassidy,RP,0,0,0,0,0,0
4,0,1,0,[],0,0,2,Mark Kotsay,CF,0,0,0,1,0,0
4,0,2,0,[],0,0,2,Nick Swisher,LF,0,0,0,2,0,0
4,0,3,0,[],1,0,0,Eric Chavez,3B,0,1,0,1,0,0
4,0,4,0,[],1,0,0,Bobby Crosby,SS,0,0,0,1,0,0
4,0,5,0,[],1,0,2,Dan Johnson,1B,0,0,0,0,0,0
4,0,6,0,[],1,0,2,Jay Payton,RF,1,0,0,0,0,0
3,0,7,0,[],0,0,2,Jason Kendall,C,0,0,0,0,0,0
3,0,8,0,[],1,0,0,Marco Scutaro,2B,0,0,0,0,0,0
0,0,9,0,[],0,0,0,Joe Blanton,SP,0,0,0,0,0,0
1,0,,0,[],1,0,0,Doug Clark,PH,0,0,0,0,0,0
0,0,,0,[],0,0,0,Ron Flores,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Justin Duchscherer,RP,0,0,0,0,0,0
1,0,,0,[],0,0,0,Mike Rouse,PH,0,0,0,1,0,0
0,0,,0,[],0,0,0,Chad Gaudin,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Scott Sauerbeck,RP,0,0,0,0,0,0
5,266,1,0,[],0,0,3,Jack Wilson,SS,0,0,0,0,0,0
5,226,2,0,[],2,1,0,Jose Bautista,CF,1,1,0,2,0,0
5,354,3,0,[],3,0,0,Freddy Sanchez,3B,0,0,0,1,1,0
4,282,4,0,[],0,0,3,Jason Bay,LF,0,0,0,1,0,1
4,231,5,0,[],1,1,2,Jeromy Burnitz,RF,1,1,0,1,0,0
2,278,6,0,[],1,0,0,Craig Wilson,1B,0,1,0,1,0,0
2,185,,0,[],0,0,0,Jose Hernandez,1B,0,0,0,1,0,0
4,277,7,1,[],2,0,1,Jose Castillo,2B,0,0,0,1,0,0
3,305,8,0,[],2,0,1,Ronny Paulino,C,0,0,0,1,0,1
3,172,9,0,[],2,0,2,Paul Maholm,SP,1,0,0,0,0,0
0,0,,0,[],0,0,0,Matt Capps,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Damaso Marte,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Salomon Torres,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Roberto Hernandez,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Mike Gonzalez,RP,0,0,0,0,0,0
1,243,,0,[],0,0,0,Joe Randa,PH,0,0,0,0,0,0
3,262,1,0,[],1,0,0,Scott Podsednik,LF,1,0,0,1,0,1
4,296,2,0,[],1,0,0,Tadahito Iguchi,2B,0,0,0,0,0,0
4,314,3,0,[],1,0,2,Paul Konerko,1B,0,0,0,0,0,0
4,306,4,1,[],2,0,1,Jermaine Dye,RF,0,1,0,0,0,0
4,317,5,0,[],1,0,1,AJ Pierzynski,C,0,1,0,2,0,0
4,302,6,0,[],1,0,1,Joe Crede,3B,0,1,0,0,0,0
4,231,7,0,[],1,0,1,Juan Uribe,SS,3,1,0,1,1,0
3,174,8,0,[],0,0,1,Brian N Anderson,CF,0,0,0,0,0,0
2,200,9,0,[],0,0,0,Freddy Garcia,SP,0,0,0,1,0,0
1,283,,0,[],0,0,1,Jim Thome,PH,0,0,0,1,0,0
0,0,,0,[],0,0,0,Agustin Montero,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Matt Thornton,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Bobby Jenks,RP,0,0,0,0,0,0
5,318,1,0,[],3,0,0,Kevin Youkilis,1B,1,1,0,1,0,0
4,317,2,0,['Pedro Martinez'],1,0,4,Mark Loretta,2B,0,1,0,0,0,0
3,264,3,0,[],0,0,3,David Ortiz,DH,1,0,1,1,0,0
1,154,,0,[],0,0,2,Doug Mirabelli,DH,0,0,0,0,0,0
3,302,4,1,[],1,0,1,Manny Ramirez,LF,0,2,0,1,0,1
0,163,,0,[],0,0,0,Willie Harris,LF,0,0,0,0,0,0
2,330,5,0,[],1,0,0,Trot Nixon,RF,2,1,1,0,0,0
1,455,,0,[],0,0,0,Gabe Kapler,RF,0,0,0,0,0,0
3,256,6,0,[],2,0,0,Jason Varitek,C,1,1,0,1,0,1
0,0,,0,[],0,0,0,Manny Delcarmen,RP,0,0,0,0,0,0
4,307,7,0,[],0,0,2,Mike Lowell,3B,0,0,0,0,0,0
2,292,8,0,[],1,0,1,Coco Crisp,CF,0,2,0,0,0,2
3,268,9,0,[],1,1,1,Alex Gonzalez,SS,2,2,0,0,0,1
4,293,1,0,[],0,0,1,Jose Reyes,SS,0,0,0,0,0,0
3,283,2,1,['Josh Beckett'],1,0,0,Paul Lo Duca,DH,0,0,0,0,0,0
3,287,3,0,[],0,0,1,Carlos Beltran,CF,0,0,0,0,0,1
4,262,4,0,[],1,1,3,Carlos Delgado,1B,1,1,0,2,0,0
4,328,5,0,[],0,0,0,David Wright,3B,0,0,0,1,0,0
4,295,6,0,[],1,1,0,Jose Valentin,2B,1,1,0,1,0,0
4,275,7,1,[],2,0,0,Endy Chavez,RF,0,0,0,1,0,0
4,256,8,0,[],1,0,2,Ramon Castro,C,0,0,0,3,0,0
3,241,9,0,[],0,0,2,Lastings Milledge,LF,0,0,0,2,0,0
5,294,1,0,[],0,0,2,Ryan Freel,RF,0,0,0,2,0,0
4,267,2,0,[],2,1,0,Felipe Lopez,SS,1,1,0,1,0,0
4,264,3,0,[],2,1,0,Ken Griffey Jr,CF,1,2,0,0,0,0
4,272,4,0,[],2,1,0,Rich Aurilia,3B,2,2,0,1,0,0
1,225,5,0,[],0,0,0,Adam Dunn,LF,0,1,0,0,0,3
3,290,6,0,[],1,1,3,Scott Hatteberg,1B,2,1,0,0,0,1
2,310,7,0,['Scott Elarton'],1,0,0,Brandon Phillips,2B,1,0,1,1,0,0
4,178,8,0,[],2,0,3,Jason LaRue,C,0,0,0,0,0,0
2,200,9,0,[],0,0,3,Aaron Harang,SP,0,0,0,1,0,1
0,0,,0,[],0,0,0,David Weathers,RP,0,0,0,0,0,0
1,208,,0,[],0,0,1,Javier Valentin,PH,0,0,0,1,0,0
0,0,,0,[],0,0,0,Matt Belisle,RP,0,0,0,0,0,0
4,286,1,0,[],2,0,1,David DeJesus,LF,0,0,0,0,0,0
4,286,2,1,[],1,0,2,Mark Grudzielanek,2B,1,0,0,0,0,0
0,0,,0,[],0,0,0,Joel Peralta,RP,0,0,0,0,0,0
4,266,3,0,[],0,0,2,Doug Mientkiewicz,1B,0,0,0,2,0,0
4,247,4,0,[],1,0,2,Reggie Sanders,RF,0,0,0,0,0,0
4,242,5,0,[],1,0,1,Mark Teahen,3B,0,0,0,1,0,0
4,257,6,0,[],1,1,1,John Buck,C,1,1,0,2,0,0
4,241,7,0,[],0,0,1,Angel Berroa,SS,0,0,0,1,0,0
2,214,8,0,[],1,0,1,Joey Gathright,CF,0,0,0,0,0,1
2,333,9,0,[],0,0,1,Scott Elarton,SP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Andrew Sisco,RP,0,0,0,0,0,0
1,336,,1,[],1,0,0,Esteban German,2B,0,1,0,0,0,0
5,289,1,0,[],0,0,3,Curtis Granderson,CF,0,0,0,1,0,0
5,290,2,0,[],2,0,0,Placido Polanco,2B,0,1,0,0,0,0
4,301,3,0,[],2,0,1,Ivan Rodriguez,C,0,2,0,0,0,0
2,312,4,0,[],1,0,0,Magglio Ordonez,RF,0,0,0,0,0,0
1,262,,0,[],0,0,0,Alexis Gomez,RF,0,0,0,0,0,0
3,299,5,0,[],1,0,2,Carlos Guillen,SS,0,1,0,1,0,1
3,298,6,0,[],0,0,2,Marcus Thames,LF,1,1,0,0,0,1
3,271,7,0,[],1,0,4,Chris Shelton,1B,0,0,0,1,0,1
4,238,8,0,[],1,0,6,Craig Monroe,DH,1,0,0,1,0,0
4,237,9,1,[],2,0,0,Brandon Inge,3B,1,0,0,2,0,0
4,267,1,0,[],1,0,0,Willy Taveras,CF,0,0,0,0,0,0
4,327,2,0,[],0,0,1,Mike Lamb,3B,0,0,0,0,0,0
3,207,3,1,[],1,0,0,Jason Lane,RF,0,0,0,2,0,0
3,316,4,0,[],1,0,1,Lance Berkman,DH,0,0,0,1,0,0
3,307,5,0,[],0,0,1,Chris Burke,2B,0,0,0,1,0,0
3,282,6,0,[],0,0,1,Preston Wilson,LF,0,0,0,0,0,0
3,229,7,0,[],1,0,0,Eric Munson,1B,0,0,0,0,0,0
3,249,8,0,[],0,0,1,Brad Ausmus,C,0,0,0,1,0,0
3,282,9,0,[],0,0,0,Eric Bruntlett,SS,0,0,0,2,0,0
4,0,1,0,[],0,0,2,Luis Castillo,2B,0,0,0,1,0,0
4,0,2,0,[],1,0,1,Nick Punto,3B,0,0,0,0,0,0
3,0,3,1,[],2,0,1,Joe Mauer,DH,0,2,0,0,0,1
4,0,4,1,[],2,0,1,Michael Cuddyer,RF,1,2,0,1,0,0
4,0,5,2,[],3,0,1,Justin Morneau,1B,1,1,0,0,0,0
4,0,6,0,[],1,1,3,Torii Hunter,CF,4,1,0,0,0,0
4,0,7,0,[],2,0,2,Mike Redmond,C,0,0,0,0,0,0
4,0,8,0,[],0,0,2,Lew Ford,LF,0,0,0,0,0,0
4,0,9,0,[],2,0,0,Jason Bartlett,SS,0,0,0,1,0,0
4,0,1,0,[],1,0,0,Rafael Furcal,SS,0,1,0,2,0,0
3,0,2,0,[],1,0,0,Kenny Lofton,CF,0,1,0,0,0,1
3,0,3,0,[],0,0,1,Matt Kemp,RF,0,1,0,2,0,1
3,0,4,0,[],0,0,4,Jeff Kent,2B,0,0,0,1,0,1
4,0,5,2,[],2,0,1,Olmedo Saenz,1B,3,0,0,2,0,0
4,0,6,0,[],1,0,3,Sandy Alomar Jr,C,0,0,0,1,0,0
2,0,7,0,[],0,0,1,Jose Cruz,LF,0,0,0,1,0,1
1,0,,0,[],0,0,0,Andre Ethier,PH,0,0,0,1,0,0
4,0,8,0,[],0,0,3,Cesar Izturis,3B,0,0,0,2,0,0
4,0,9,0,[],0,0,0,Russell Martin,DH,0,0,0,2,0,0
5,0,1,0,[],0,0,0,Johnny Damon,CF,0,0,0,0,0,1
5,0,2,0,[],1,0,2,Melky Cabrera,LF,0,1,0,1,0,1
5,0,3,1,[],1,0,1,Derek Jeter,SS,0,0,0,1,0,1
4,0,4,0,[],2,1,2,Jason Giambi,DH,1,1,0,0,0,2
0,0,,0,[],0,0,0,Kevin Reese,DH,0,1,0,0,0,0
5,0,5,0,[],2,1,3,Alex Rodriguez,3B,3,1,0,0,0,1
3,0,6,0,[],0,0,2,Bernie Williams,RF,0,0,0,1,0,2
0,0,,0,[],0,0,0,Bubba Crosby,RF,0,0,0,0,0,0
5,0,7,0,[],1,0,4,Andy Phillips,1B,0,0,0,2,1,0
5,0,8,0,[],1,0,4,Miguel Cairo,2B,0,0,0,1,0,0
2,0,9,0,[],0,0,1,Kelly Stinnett,C,0,0,0,1,0,0
3,0,,0,[],0,0,1,Jorge Posada,C,0,0,0,2,0,0
5,0,1,0,[],1,1,1,Marcus Giles,2B,1,1,0,2,0,1
6,0,2,1,[],1,0,0,Edgar Renteria,SS,0,1,0,0,0,0
6,0,3,1,[],3,0,1,Chipper Jones,3B,0,1,0,0,0,0
5,0,4,1,[],2,0,1,Andruw Jones,CF,1,0,0,0,0,1
5,0,5,0,[],2,0,1,Brian McCann,C,1,0,0,0,0,0
0,0,,0,[],0,0,0,Pete Orr,PR,0,0,0,0,0,0
0,0,,0,[],0,0,0,Scott Thorman,1B,0,0,0,0,0,1
6,0,6,0,[],2,0,7,Jeff Francoeur,RF,0,0,0,0,0,0
4,0,7,0,[],0,0,2,Adam LaRoche,1B,0,0,0,1,0,0
0,0,,0,['Mike Myers'],0,0,0,Matt Diaz,PH,0,0,0,0,0,0
0,0,,0,[],0,0,0,Todd Pratt,C,0,0,0,0,0,0
5,0,8,0,[],0,0,4,Wilson Betemit,DH,0,0,0,0,0,0
4,0,9,0,[],0,0,0,Ryan Langerhans,LF,0,0,0,1,0,1
4,0,1,0,[],1,0,0,Reed Johnson,RF,1,0,0,1,0,1
4,0,2,0,[],2,0,0,Frank Catalanotto,LF,1,0,0,0,0,1
4,0,3,1,[],2,0,4,Vernon Wells,CF,0,1,0,0,0,1
5,0,4,0,[],1,0,3,Troy Glaus,3B,1,0,0,2,0,0
5,0,5,1,[],2,1,3,Lyle Overbay,1B,1,2,0,1,0,0
3,0,6,1,['John Patterson'],1,0,0,Gregg Zaun,C,0,2,0,0,0,1
4,0,7,1,[],3,0,0,Eric Hinske,DH,3,2,0,0,1,1
4,0,8,0,[],1,0,4,Aaron Hill,SS,0,1,0,1,0,0
3,0,9,0,[],0,0,5,Russ Adams,2B,1,0,1,3,0,0
4,0,1,1,[],1,0,0,Alfonso Soriano,LF,0,0,0,2,0,0
3,0,2,0,[],0,0,1,Royce Clayton,SS,0,0,0,2,0,1
4,0,3,0,[],0,0,2,Jose Vidro,DH,0,0,0,0,0,0
4,0,4,0,[],0,0,0,Nick Johnson,1B,0,0,0,0,0,0
3,0,5,1,[],1,0,0,Daryle Ward,RF,0,1,0,0,0,0
1,0,,0,[],0,0,0,Jose Guillen,RF,0,0,0,1,0,0
4,0,6,1,[],1,0,0,Ryan Zimmerman,3B,1,1,0,0,0,0
3,0,7,1,[],3,2,0,Marlon Anderson,2B,3,2,0,0,0,0
3,0,8,0,[],0,0,1,Robert Fick,C,0,0,0,0,0,0
3,0,9,0,[],0,0,1,Marlon Byrd,CF,0,0,0,1,0,0
4,248,1,0,['Brian Shouse'],0,0,0,Juan Pierre,CF,0,0,0,1,0,0
5,298,2,0,[],2,0,2,Todd Walker,2B,0,1,0,0,0,0
2,286,3,0,[],0,0,3,Derrek Lee,1B,0,2,0,1,0,3
4,249,4,0,[],1,0,3,Aramis Ramirez,3B,0,0,0,0,0,1
5,300,5,1,[],2,0,0,Jacque Jones,RF,3,0,0,0,0,0
4,256,6,0,[],1,0,4,Phil Nevin,LF,0,0,0,1,0,1
0,0,,0,[],0,0,0,Carlos Marmol,PR,0,0,0,0,0,0
3,274,7,0,['Matt Wise'],0,0,4,Ronny Cedeno,SS,0,1,0,2,0,1
3,232,8,0,[],1,0,2,Henry Blanco,C,0,0,0,2,0,1
2,0,9,0,[],0,0,0,Mark Prior,SP,0,0,0,1,0,0
0,250,,0,[],0,0,0,Roberto Novoa,RP,0,0,0,0,0,0
1,264,,0,[],0,0,1,Matt Murton,PH,0,0,0,0,0,0
0,0,,0,[],0,0,0,Scott Williamson,RP,0,0,0,0,0,0
0,241,,0,[],0,0,0,Neifi Perez,PH,0,0,0,0,0,0
0,1000,,0,[],0,0,0,Bob Howry,RP,0,0,0,0,0,0
5,281,1,0,[],1,0,3,Rickie Weeks,2B,0,1,0,2,0,0
4,268,2,0,[],0,0,1,Bill Hall,SS,0,0,0,4,0,1
4,253,3,0,[],0,0,2,Geoff Jenkins,RF,0,0,0,1,0,0
3,283,4,1,[],3,0,0,Carlos Lee,LF,1,1,0,0,0,1
4,287,5,0,[],1,0,3,Prince Fielder,1B,0,1,0,1,0,0
3,267,6,0,[],2,1,0,Corey Koskie,3B,1,2,0,0,0,1
4,264,7,1,[],1,0,3,Damian Miller,C,1,0,0,2,0,0
3,275,8,0,[],0,0,3,Brady Clark,CF,0,0,0,2,0,1
0,0,,0,[],0,0,0,Derrick Turnbow,RP,0,0,0,0,0,0
2,0,9,0,[],0,0,2,Geremi Gonzalez,SP,0,0,0,0,0,0
1,270,,0,[],1,0,0,Gabe Gross,PH,2,0,0,0,0,0
0,0,,0,[],0,0,0,Matt Wise,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Jose Capellan,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Brian Shouse,RP,0,0,0,0,0,0
0,350,,0,[],0,0,0,Corey Hart,CF,0,0,0,0,0,1
3,277,1,0,[],1,0,0,Craig Counsell,SS,0,0,0,1,0,1
4,290,2,0,[],2,0,2,Eric Byrnes,CF,1,0,0,1,1,0
4,276,3,0,[],1,0,3,Chad Tracy,3B,0,0,0,0,0,0
4,275,4,0,[],1,0,1,Conor Jackson,1B,0,0,0,1,0,0
0,0,,0,[],0,0,0,Jorge Julio,RP,0,0,0,0,0,0
4,254,5,0,[],0,0,2,Luis Gonzalez,LF,0,0,0,1,0,0
4,302,6,1,[],2,0,0,Shawn Green,RF,0,0,0,1,0,0
4,257,7,0,[],0,0,1,Orlando Hudson,2B,0,0,0,1,0,0
3,266,8,0,[],0,0,1,Chris Snyder,C,0,0,0,1,0,0
0,275,,0,[],0,0,0,Jeff DaVanon,PH,0,0,0,0,0,1
2,250,9,0,[],1,0,0,Enrique Cesar Gonzalez,SP,0,2,0,0,0,0
1,207,,0,[],0,0,0,Andy Green,PH,0,0,0,0,0,0
0,0,,0,[],0,0,0,Brandon Lyon,RP,0,0,0,0,0,0
1,188,,0,[],0,0,1,Tony Clark,1B,0,0,0,0,0,0
5,353,1,0,[],0,0,2,Ichiro Suzuki,RF,0,0,0,0,0,0
3,262,2,1,[],2,0,0,Adrian Beltre,3B,0,1,0,1,1,1
4,283,3,0,[],1,0,2,Jose Lopez,2B,1,0,0,0,0,0
4,287,4,0,[],1,1,1,Raul Ibanez,LF,1,1,0,1,0,0
4,224,5,1,[],1,0,1,Richie Sexson,1B,0,0,0,0,0,0
3,297,6,0,[],1,0,0,Kenji Johjima,C,0,0,0,0,1,1
0,270,,0,[],0,0,0,Willie Bloomquist,PR,0,1,0,0,0,0
0,175,,0,[],0,0,0,Rene Rivera,C,0,0,0,0,0,0
4,225,7,0,[],0,0,3,Jeremy Reed,CF,0,0,0,2,0,0
4,286,8,0,[],1,0,2,Yuniesky Betancourt,SS,1,0,0,0,0,0
2,0,9,0,[],0,0,0,Gil Meche,SP,0,0,0,1,0,0
1,241,,0,[],0,0,0,Carl Everett,PH,0,0,0,0,0,0
0,0,,0,[],0,0,0,Eddie Guardado,RP,0,0,0,0,0,0
0,200,,0,[],0,0,0,Roberto Petagine,PH,0,0,0,0,0,1
0,0,,0,[],0,0,0,JJ Putz,RP,0,0,0,0,0,0
3,276,1,0,[],1,0,0,Randy Winn,RF,0,0,0,0,0,1
4,306,2,0,[],2,0,1,Omar Vizquel,SS,1,0,0,1,0,0
4,255,3,0,[],1,0,3,Lance Niekro,1B,0,0,0,0,0,0
3,239,4,0,[],0,0,2,Ray Durham,2B,0,0,0,0,0,0
3,267,5,1,[],1,0,0,Pedro Feliz,3B,0,1,0,0,0,0
3,249,6,0,[],0,0,1,Steve Finley,CF,0,0,0,0,0,0
1,211,7,0,[],0,0,0,Jason Ellison,LF,1,1,1,0,0,1
2,291,8,0,[],0,0,0,Eliezer Alfonzo,C,0,0,0,0,0,0
2,88,9,0,[],0,0,0,Jason Schmidt,SP,0,0,0,1,0,0
0,0,,0,[],0,0,0,Kevin Correia,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Jonathan Sanchez,RP,0,0,0,0,0,0
