longest reception, name, receiving touchdowns, receiving yards, receptions
6,T Stoudermire,0,6,1
34,C Gable,0,88,9
28,K Elliott,0,72,5
18,T Toliver,1,71,7
22,J Collins,0,29,4
13,S Watt,0,13,1
19,B Zylstra,0,86,6
21,D Walker,2,79,7
33,A Bowman,0,63,4
11,D Bailey,0,11,1
19,D Adams,1,87,9
32,C Denmark,0,58,4
17,R Smith,0,51,6
15,A Harris,0,41,8
9,W Dressler,0,34,5
7,R Kohlert,0,18,3
46,E Jackson,0,99,6
34,G Ellingson,0,85,5
26,B Sinopoli,0,73,5
23,K Paden,0,36,3
23,J Smith,0,23,1
11,P Lavoie,0,14,2
8,M Madu,0,8,1
21,C Holley,0,80,7
22,R Collins,0,67,6
31,P Bates,0,43,2
7,R Bagg,0,7,1
3,G Morris,0,6,2
36,E Arceneaux,1,68,4
24,B Burnham,0,67,4
25,J Johnson,0,36,2
16,T Sinkfield,1,31,2
12,C Rainey,0,23,5
10,R Lumbala,0,10,1
6,M Iannuzzi,0,6,1
26,N Lewis,0,94,8
37,T Underwood,1,77,4
11,M Henry,0,17,2
10,B Cunningham,0,16,2
14,S Giguere,0,15,2
27,K Jorden,0,53,3
25,S Charbonneau Campeau,0,46,3
13,D Daniels,0,36,4
9,L Durant,0,35,5
14,J West,0,23,2
9,T Harrison,0,17,3
13,A Parker,0,13,1
6,J Messam,0,8,2
52,J Smith,0,77,4
21,K Paden,0,34,2
14,T Harris,0,28,3
15,J Stangby,0,22,2
8,T Van,0,14,3
39,D Adams,2,100,6
50,W Dressler,0,82,5
51,A Harris,0,82,3
16,R Smith,0,40,5
7,T Gurley,0,7,1
4,R Kohlert,0,4,1
40,J Collins,0,95,6
48,C Prime,0,48,1
15,K Elliott,0,46,5
24,B Tyms,1,33,4
20,J Chiles,0,32,3
31,C Gable,0,31,1
13,B Banks,0,21,3
14,M Timmis,0,14,1
8,S Watt,0,8,1
7,A Woodson,0,7,1
37,S Giguere,2,93,5
35,N Lewis,0,67,4
41,B Cunningham,1,58,3
21,S Logan,0,21,1
9,T Underwood,0,9,1
5,B Rutley,0,9,2
46,B Zylstra,2,186,9
72,D Bailey,1,72,1
39,B Mitchell,0,69,5
17,N Adjei,0,30,4
8,C Getzlaf,0,8,1
4,S Bell,1,4,1
17,A Coombs,0,79,6
22,D Posey,0,69,6
30,K Shaw,0,44,2
14,D Spencer,0,37,5
9,B Whitaker,0,22,4
1,B Jones,1,1,1
61,E Arceneaux,2,180,10
41,B Burnham,1,96,7
46,T Sinkfield,1,51,2
5,R Lumbala,0,9,2
1,C Rainey,0,1,1
33,N Demski,0,62,4
35,J Stanford,0,46,2
3,R Bagg,0,39,7
17,P Bates,0,27,2
9,C Holley,0,15,2
6,J McKnight,0,6,1
5,K Boone,0,5,2
47,B Tyms,0,114,8
46,S Watt,0,66,3
34,C Gable,0,53,4
11,J Collins,0,32,4
9,T Toliver,0,9,1
8,K Elliott,0,8,1
32,A Bowman,0,44,3
14,D Walker,0,40,3
13,B Zylstra,0,30,3
19,M Miller,0,26,2
12,J White IV,0,12,1
22,B Burnham,1,63,4
37,C Rainey,0,57,4
26,E Arceneaux,0,56,4
21,M Iannuzzi,0,55,4
14,S Adekolu,0,48,5
11,T Sinkfield,1,26,3
17,J Johnson,0,24,2
34,R Smith,2,106,7
60,W Dressler,0,98,3
42,C Denmark,0,53,3
22,D Adams,0,43,3
41,J Feoli Gudino,0,41,1
11,A Harris,0,27,4
10,Q McDuffie,0,22,5
42,J Criner,0,88,4
30,E Jackson,0,71,4
26,G Ellingson,1,26,1
24,K Paden,1,24,1
12,P Lavoie,0,22,3
10,B Sinopoli,0,15,2
35,D Walker,0,96,6
39,B Zylstra,0,83,3
57,A Bowman,2,70,3
21,C Watson,0,45,3
18,C Getzlaf,1,44,3
2,J White IV,0,2,2
42,M McDaniel,1,131,4
76,D Daniels,1,107,4
28,K Jorden,0,52,5
13,A Parker,0,19,2
18,B Grant,0,18,1
13,R Cote,0,13,1
8,L Durant,1,13,2
7,J Messam,0,12,2
51,T Sinkfield,0,86,3
25,E Arceneaux,1,68,6
34,B Burnham,0,34,1
30,S Gore,0,30,1
17,R Lumbala,0,21,2
10,J Johnson,0,20,3
13,C Rainey,1,18,5
8,M Iannuzzi,0,15,2
27,E Jackson,1,96,6
31,B Sinopoli,1,94,6
38,J Criner,0,89,3
21,G Ellingson,0,85,7
20,P Lavoie,1,38,4
10,K Lafrance,0,31,6
14,K Paden,0,19,2
9,T Van,0,9,1
35,D Daniels,0,89,7
26,K Jorden,0,75,5
16,J Messam,1,59,6
33,L Durant,1,59,4
23,B Grant,0,52,4
51,M McDaniel,0,51,1
6,A Parker,0,6,1
