completions, interceptions thrown, name, passes, passing touchdowns, passing yards
24,2,Steele Jantz,36,1,241
16,2,D Crist,28,1,144
23,1,T McHargue,35,0,236
9,1,Collin Klein,11,1,210
19,0,Stephen Morris,26,0,215
2,0,Ryan Williams,2,1,7
30,0,Maxwell Smith,39,4,354
28,0,Spencer Keith,43,0,227
42,1,Kolton Browning,67,3,412
0,0,Cody Wells,1,0,0
11,1,Tyler Wilson,20,2,196
6,1,Brandon Allen,20,1,85
30,0,Teddy Bridgewater,39,2,344
14,1,Ashton Glaser,23,1,125
2,0,Kierra Harris,5,0,25
12,0,Zach Mettenberger,18,1,195
0,0,Spencer Ware,1,0,0
17,1,Keith Price,36,0,157
18,0,Mike Wegzyn,26,0,151
3,0,AJ Doyle,8,0,35
16,0,Cameron Coffman,22,1,159
6,1,Tre Roberson,13,1,76
3,0,Nate Sudfeld,4,0,28
28,0,Z Dysert,36,1,226
19,2,K Faulkner,34,0,195
14,1,Denard Robinson,25,2,208
10,0,Connor Dietz,19,0,127
6,0,M Gray,8,2,100
5,0,M Shortell,6,1,72
18,1,A Vailas,34,0,158
1,0,S Goldrich,2,0,5
15,0,Bo Wallace,22,3,174
2,0,Randall Mackey,2,0,34
1,0,Barry Brunetti,1,0,0
21,0,Nick Lamaison,33,1,213
6,1,Carson Meger,7,0,61
25,1,James Franklin,41,2,269
22,1,Aaron Murray,35,3,242
32,0,Rakeem Cato,42,3,377
4,0,Blake Frohnapfel,4,1,53
19,1,Eddie Sullivan,40,1,191
20,0,Tyler Russell,29,3,222
13,3,Kiehl Frazier,22,0,125
10,0,L Kilgore,14,2,178
25,0,G Wilbert,32,2,260
27,0,Cody Fajardo,38,1,271
22,0,BJ Daniels,40,3,363
19,1,Jordan Lynch,25,1,214
0,0,Matt McIntosh,1,0,0
19,1,Derek Carr,35,1,264
1,0,Jason McNair,1,0,19
10,0,Trevor Siemian,16,0,91
7,0,Kain Colter,15,0,42
17,0,Jordan Rodgers,33,1,217
21,0,E Golson,31,1,289
3,0,T Rees,6,0,35
11,0,R Marve,18,1,119
8,2,C TerBush,19,1,79
11,1,D Thompson,24,0,145
7,1,D Parker,20,1,106
4,1,R Smalls,10,0,29
2,1,R Johnson,7,0,19
18,1,Braxton Miller,24,1,155
25,3,Blake Bortles,41,2,249
15,0,Tyler Tettleton,23,2,257
3,0,Derrius Vick,6,0,34
12,1,Andrew Manley,24,1,132
1,0,Andrew McDonald,3,0,3
19,1,Landry Jones,28,2,252
4,0,Blake Bell,5,0,61
11,1,Damien Fleming,21,1,133
6,0,Tyler Bass,7,0,41
19,0,Marcus Mariota,27,1,166
29,0,Derek Carr,47,1,234
29,0,Sean Mannion,47,1,276
20,1,Danny OBrien,38,1,172
15,1,G Nova,27,2,130
9,0,J Cunningham,18,0,68
2,0,R Liggins Jr,4,0,7
11,0,CJ Bennett,20,0,111
6,0,Ross Metheny,10,0,58
12,2,Landry Klann,27,0,96
21,0,Dylan Thompson,37,3,330
1,0,Seth Strickland,2,1,51
1,0,Ace Sanders,1,1,16
18,3,Rio Johnson,29,0,193
12,1,Shane Carden,18,1,140
14,0,Ryan Katz,21,1,215
3,2,Trent Steelman,8,0,50
0,0,Angel Santiago,1,0,0
23,0,David Fales,32,1,277
1,0,Blake Jurich,2,1,10
14,2,Randy Wright,23,1,194
0,1,London Lacy,1,0,0
19,1,Garrett Gilbert,36,1,205
2,0,Conner Preston,5,0,51
23,3,Joe Minden,38,0,193
19,4,Brady Attaway,36,0,184
16,1,J Nunes,30,3,275
2,0,B Nottingham,3,0,6
28,2,S Renfree,40,0,200
13,1,A Boone,21,0,147
1,0,B Connette,2,0,11
30,2,Ryan Nassib,46,2,322
23,1,Matt Barkley,30,6,187
9,0,Casey Pachall,9,3,201
8,0,Trevone Boykin,8,1,75
3,1,DJ Williams,9,0,14
2,0,Frank Rivers,5,0,12
7,1,Chris Coyer,18,2,178
11,0,Perry Hills,21,2,190
18,0,Tyler Bray,20,4,310
4,1,Justin Worley,8,0,64
18,1,Ben McLane,41,0,176
16,0,David Ash,22,2,221
5,0,Case McCoy,8,1,64
5,0,BR Holbrook,8,0,32
1,0,Quinton McCown,4,0,3
0,1,Cole Gautsche,4,0,0
16,0,Cody Green,26,2,274
1,0,Kalen Henderson,6,0,13
8,0,Devin Powell,16,1,110
7,0,Ryan Griffin,13,0,60
46,1,Corey Robinson,70,2,485
4,0,Deon Anthony,5,0,43
10,0,Terrance Broadway,16,1,143
3,0,Blaine Gautier,6,0,28
23,0,J Manziel,30,0,173
1,0,K McNeal,1,0,27
13,0,J Driskel,16,0,162
1,0,J Crofoot,1,0,3
12,1,T Arndt,22,1,130
1,1,S Rutherford,9,0,11
25,0,S Doege,32,5,319
7,0,M Brewer,11,0,72
1,0,B Costilla,1,0,14
21,0,Brett Hundley,33,4,305
1,0,Richard Brehaut,5,0,4
17,1,Taylor Martinez,31,0,179
16,0,Nick Sherry,29,0,239
0,0,Caleb Herring,1,0,0
17,0,Chase Cartwright,40,0,197
21,1,M Rocco,33,2,258
2,0,P Sims,3,0,5
19,0,M McGloin,35,2,192
2,0,S Bench,7,0,12
15,0,Logan Thomas,23,2,212
3,0,Mark Leal,3,0,20
8,2,Jake Ryan,21,0,62
27,1,Tanner Price,38,0,327
1,0,Deandre Martin,1,0,35
23,1,Bryn Renner,39,1,271
20,0,Jeff Tuel,26,2,171
5,1,Connor Halliday,11,0,76
26,2,Kyle Padron,54,2,379
29,1,Alex Carder,40,5,364
4,0,Tyler VanTubbergen,6,0,38
15,2,Jimmy Garoppolo,32,1,225
2,0,Ben Krol,4,0,19
20,2,Brett Smith,28,2,339
1,0,Chris McNeill,1,1,3
1,0,Colby Kirkegaard,3,0,0
25,0,Terrance Owens,41,4,300
15,3,B Daniels,33,0,242
23,0,G Nova,42,1,277
0,0,Q Pratt,1,0,0
33,1,N Sherry,50,3,357
26,2,C Halliday,45,4,378
37,1,Dalton Williams,48,3,446
7,1,Kyle Pohl,10,3,119
5,0,Seth Higgins,15,0,50
4,0,Robert Council,12,0,43
10,2,Brandon Allen,18,0,60
1,0,Brandon Mitchell,7,0,19
11,0,AJ McCarron,16,1,189
2,0,Phillip Ely,3,0,15
1,0,Blake Sims,1,0,9
1,0,Trent Steelman,3,0,8
18,1,Jordan Lynch,27,4,342
30,0,Matt Scott,36,3,288
6,0,BJ Denker,10,1,78
12,1,Richard Cue,25,0,89
10,1,Kiehl Frazier,18,1,130
1,0,Quan Bray,1,1,33
28,0,Kolton Browning,46,3,237
1,0,Cody Wells,2,0,8
24,2,Nick Florence,41,3,312
20,3,Brian Bell,39,1,285
24,1,Joe Southwick,31,2,304
20,0,Zac Dysert,27,0,176
1,0,Spencer Treadwell,1,1,2
20,1,Blake Bortles,30,2,251
1,0,Jeff Godfrey,1,1,10
0,0,Rob Calabrese,1,0,0
13,0,Jake Medlock,28,1,154
0,0,Jr,1,0,0
20,2,Munchie Legaux,27,2,208
18,1,Nick Elko,36,0,151
20,0,Tajh Boyd,29,2,310
3,1,Cole Stoudt,5,0,4
19,1,Reese Hannon,29,1,235
1,0,Gary Scott,1,0,7
0,1,Will King,1,0,0
24,0,S Renfree,33,3,274
1,0,A Boone,2,1,6
17,2,J Reid,26,0,218
2,0,M Goggans,5,0,21
15,0,EJ Manuel,24,2,176
3,0,Clint Trickett,3,0,41
1,0,Jacob Coker,1,0,10
8,0,Tanner Price,22,0,82
1,0,Patrick Thompson,1,0,3
17,1,D Carr,22,5,300
3,0,G Watson,7,0,77
5,2,J Webb,13,1,85
5,2,C Wood,15,0,47
1,0,N Hirschman,3,0,41
6,1,B McLane,14,1,126
5,2,R Bell,11,1,95
17,0,E Soza,24,2,206
1,0,J Simmons,1,0,11
14,1,Aaron Murray,19,2,342
1,1,Christian LeMay,2,0,43
18,1,Graham Wilbert,33,1,183
6,0,T Washington,8,1,125
1,0,V Lee,2,0,8
15,2,M Rocco,25,1,143
6,0,P Sims,8,2,56
15,0,Sean Schroeder,23,3,150
11,0,Ryan Mossakowski,20,0,83
26,1,R OToole,31,5,333
4,0,M Osei,6,0,32
1,0,B Van Brunt,3,0,15
4,1,D Hatcher,11,0,14
0,0,M Dixon,3,0,0
24,0,Cameron Coffman,35,2,251
13,0,Nate Sudfeld,20,2,172
26,0,Keith Wenning,44,3,222
1,0,Jamill Smith,1,1,12
18,0,James Vandenberg,28,0,228
20,1,Sawyer Kollmorgen,33,0,245
19,1,S Jantz,26,3,209
4,1,J Barnett,9,0,31
9,0,J Hudson,18,0,73
1,0,W Lunt,1,0,2
6,1,Justin Thorpe,13,0,71
4,0,Michael Birdsong,10,0,41
34,0,Geno Smith,39,5,411
4,0,Paul Millard,9,0,37
19,1,D Crist,39,0,303
24,0,C Pachall,30,2,335
15,1,C Klein,20,2,230
25,0,D Thompson,28,1,213
37,4,Maxwell Smith,60,2,332
16,1,Kawaun Jakes,22,1,160
23,0,T Bridgewater,28,3,279
26,1,B Renner,41,5,363
17,1,Z Mettenberger,22,2,222
0,0,S Rivers,1,0,0
23,4,D Blackman,36,2,179
19,0,Colby Cameron,24,4,276
20,0,Taylor McHargue,34,2,205
10,1,Perry Hills,24,1,109
10,0,Chandler Whitmer,16,0,68
1,0,Scott McCummings,1,0,2
23,0,Andrew Maxwell,45,0,187
14,0,Everett Golson,32,1,178
26,1,J Karam,37,2,325
22,0,L Kilgore,30,2,253
1,0,J Murphy,1,0,7
20,1,Stephen Morris,35,1,211
5,0,Quentin Williams,9,0,69
3,0,Jackie Wilson,10,0,51
2,0,Brodrick Waters,6,0,2
0,1,Kory Kowalski,1,0,0
16,1,D Robinson,24,3,291
0,0,R Bellomy,1,0,0
14,0,M Wegzyn,29,0,141
1,0,A Doyle,1,0,6
10,1,Max Shortell,17,3,188
3,0,MarQueis Gray,6,1,29
0,0,KJ Maye,1,0,0
24,1,Alex Carder,44,1,209
13,3,B Wallace,24,1,178
4,0,B Brunetti,6,0,51
19,0,D Ash,23,4,326
0,0,J Shipley,1,0,0
21,1,Corbin Berkstresser,41,0,198
14,2,Taylor Kelly,23,1,178
2,0,Michael Eubank,4,0,5
44,1,Rakeem Cato,65,3,432
20,0,Tyler Tettleton,35,3,200
24,0,M Glennon,34,3,257
14,1,R Metheny,20,1,189
10,1,C Bennett,15,0,74
13,0,Taylor Martinez,14,2,180
16,0,Ryan Aplin,30,0,138
0,1,Fredi Knighten,2,0,0
21,1,Cody Fajardo,33,1,237
28,0,Brad Henderson,53,2,357
16,0,Kain Colter,20,0,144
14,0,Trevor Siemian,20,0,123
24,0,Chase Rettig,44,1,291
16,1,Braxton Miller,30,4,249
26,1,Zach Maynard,37,1,280
1,0,Keenan Allen,1,0,8
21,0,JW Walsh,30,4,347
2,1,Clint Chelf,3,0,42
3,0,Wes Lunt,4,0,23
16,0,Blaine Gautier,31,1,236
5,0,Terrance Broadway,11,0,30
21,1,Marcus Mariota,28,4,308
2,1,Bryan Bennett,5,0,20
8,1,Tre Lamb,13,1,46
4,1,Darian Stone,7,1,16
19,1,Tino Sunseri,28,3,283
14,3,Logan Thomas,31,1,265
13,0,M McGloin,21,4,231
4,0,K Reynolds,5,0,44
1,0,C Bolena,2,0,33
2,0,J Hendrick,3,0,32
6,1,T Miller,13,0,17
16,1,Caleb TerBush,24,2,158
2,0,Rob Henry,6,0,26
1,0,Austin Parker,1,0,0
5,0,Tyler Benz,14,0,78
9,3,Alex Gillett,15,0,66
5,0,Dylan Thompson,10,2,177
8,1,Connor Shaw,14,1,107
2,0,Seth Strickland,2,0,38
0,0,Andrew Clifford,1,0,0
17,0,Jonathan Perry,34,0,219
3,0,Austin Brown,3,0,21
11,0,Ryan Katz,18,3,241
27,1,Marcus Hendrickson,50,4,434
27,0,David Fales,34,3,370
1,0,Kyle Nunn,1,1,43
1,0,Blake Jurich,1,0,16
24,1,Garrett Grayson,42,2,297
11,0,Chris Campbell,21,1,145
6,1,Anthony Alford,14,0,88
13,0,Shane Carden,27,1,171
23,1,G Gilbert,49,0,203
20,0,J Manziel,36,4,294
6,0,J Showers,7,0,76
2,0,M Joeckel,2,0,10
15,2,J Nunes,32,2,215
20,2,M Barkley,41,0,254
22,0,Ryan Nassib,35,3,335
4,2,Kyle Essington,19,1,94
22,2,Tyler Bray,44,2,257
14,0,Jeff Driskel,20,2,219
10,0,Cody Green,15,2,130
6,1,Kalen Henderson,15,0,55
3,0,Joseph Calcagni,4,0,48
10,1,Landry Klann,19,1,134
2,0,LaQuintin Caston,2,0,14
20,0,Terrance Owens,28,1,303
1,0,Dwight Macon,1,0,19
24,1,Matt Schilz,36,0,216
32,2,Corey Robinson,45,0,343
2,0,Deon Anthony,2,0,6
11,0,Tyler Russell,26,3,244
27,0,Seth Doege,35,6,340
6,0,Michael Brewer,10,0,37
6,0,BR Holbrook,11,0,43
0,0,Cole Gautsche,1,0,0
27,2,Brett Hundley,42,2,320
28,5,David Piland,60,0,249
18,0,Jon Hays,27,2,196
17,1,Riley Nelson,35,2,206
21,0,Nick Lamaison,32,4,300
1,0,Carson Meger,2,0,9
1,0,Ian Campbell,1,0,1
0,0,Blaire Sullivan,1,0,0
20,1,Andrew Manley,47,3,290
13,0,Austyn Carta Samuels,20,1,195
7,1,Tamyn Garrick,10,0,88
3,0,Kaleb Griffin,11,0,14
14,0,Keith Price,19,3,181
2,1,Derrick Brown,5,0,23
1,0,Travis Coons,1,0,16
18,2,Kieran McDonagh,32,1,178
0,0,Collin Ramirez,2,0,0
5,0,Danny OBrien,10,0,63
2,0,Joel Stave,6,0,15
18,0,Chuckie Keeton,34,2,181
15,1,Colby Kirkegaard,23,0,123
7,1,Andre Broadous,12,1,34
0,0,Doug Shumway,1,0,0
4,2,A Zordich,22,1,92
1,1,J Licata,3,0,21
7,1,D Fisher,13,0,93
6,0,S Keith,15,0,72
15,0,Joe Southwick,25,0,145
0,0,Chris Potter,1,0,0
4,0,Taysom Hill,10,0,42
4,3,Riley Nelson,9,0,19
25,1,Kolton Browning,39,2,272
3,0,Cody Wells,3,0,26
26,2,Nick Florence,39,4,351
1,0,Levi Norwood,1,0,21
1,0,Bryce Petty,1,0,8
12,0,Ryan Aplin,13,3,198
2,0,Fredi Knighten,2,0,40
0,0,Phillip Butterfield,1,0,0
12,1,John Gibbs,23,0,39
0,0,Brandon Vessel,1,0,0
15,0,AJ McCarron,25,3,212
1,0,Blake Sims,1,0,35
7,0,Graham Wilbert,13,1,34
20,2,Tyler Wilson,39,3,419
25,0,Gary Nova,35,5,397
13,2,Kiehl Frazier,22,0,97
15,0,Zach Mettenberger,27,0,169
19,0,Taylor Kelly,26,3,326
4,0,Michael Eubank,5,0,46
10,1,Jon Hays,15,1,117
1,0,Travis Wilson,1,0,0
24,0,K Wenning,36,2,244
19,2,B Daniels,30,3,312
22,0,Garrett Grayson,40,2,224
23,2,Chuckie Keeton,30,1,178
26,1,Sean Renfree,37,4,314
1,0,Will Monday,1,0,9
0,0,Brandon Connette,2,0,0
13,0,Jacob Karam,22,0,81
10,0,Jake Medlock,16,0,116
9,0,EJ Hillard,10,1,82
19,2,Teddy Bridgewater,36,2,194
18,1,Jeff Driskel,27,1,203
7,3,Morgan Newton,21,0,48
1,0,Jalen Whitlow,6,0,12
27,0,E Manuel,35,2,380
20,1,T Boyd,36,3,237
1,0,S Watkins,2,1,52
1,0,S Benton,1,0,1
18,0,Aaron Murray,24,2,250
1,0,Parker Welch,2,0,15
13,0,Jordan Rodgers,23,0,218
1,0,Austyn Carta Samuels,2,0,13
3,0,Tevin Washington,8,0,132
31,1,Stephen Morris,52,2,436
22,2,Sean Schroeder,40,2,234
14,0,Cody Fajardo,20,2,220
34,0,D Blackman,46,3,306
23,0,B Smith,35,5,370
0,0,J Thompson,1,0,0
19,0,R OToole,25,0,120
8,1,N Scheelhaase,11,1,85
0,0,M Osei,1,0,0
15,0,C Cameron,22,4,284
16,0,James Vandenberg,25,1,215
26,0,Ryan Radcliff,35,2,283
16,0,A Maxwell,29,1,159
13,0,T Benz,26,1,142
12,1,Zac Dysert,22,3,192
19,3,Mike Wegzyn,40,0,213
16,0,Max Shortell,30,0,231
21,2,Ryan Nassib,31,1,228
13,1,T Russell,27,0,171
1,0,D Prescott,2,0,29
14,1,C Bennett,26,1,154
8,1,R Metheny,17,0,70
7,0,Trey Miller,14,0,107
9,2,Eric Kordenbrock,16,0,78
7,0,AJ Augustine,15,0,54
27,0,Bryn Renner,43,2,321
17,0,Shane Carden,30,0,124
19,0,Mike Glennon,24,1,233
0,0,Manny Stocker,1,0,0
3,1,Aaron Miller,6,0,24
1,0,Ben Dupree,1,0,3
9,0,Taylor Martinez,13,2,165
3,1,Ron Kellogg III,5,1,19
16,2,Kevin Yost,34,0,123
5,0,CJ Reyes,9,1,56
23,1,Jordan Lynch,35,2,235
10,0,Dayne Crist,26,0,147
1,0,Christian Matthews,1,0,3
22,0,A Manley,34,1,256
11,0,B Holbrook,18,0,92
4,0,Trevor Siemian,5,0,72
7,0,Kain Colter,9,0,46
1,0,Zack Oliver,1,0,13
17,0,Josh Vander Maten,33,0,189
8,0,T Rees,11,0,115
3,2,E Golson,8,0,30
13,4,D Robinson,24,0,138
