completions, interceptions thrown, name, passes, passing touchdowns, passing yards
13,0,C Cook,19,1,139
15,1,D Blough,31,1,136
21,0,D Lock,28,2,136
15,3,L Nunez,24,1,172
2,0,P Orth,5,0,14
0,0,P Cooper,1,0,0
21,0,C Litton,35,2,212
13,2,S Bentley,35,0,101
32,0,B Stockstill,51,1,296
18,2,J McCrary,31,0,177
4,0,K Reynolds,10,1,117
5,1,K Roberts,12,0,73
16,0,J Brissett,28,1,183
10,0,L Jackson,27,1,103
20,1,T Stewart,44,1,202
7,1,B Decker,11,0,86
6,0,K Palendech,8,0,48
5,1,L Jordan,17,0,45
12,1,T Rogers,24,0,108
0,1,N Jeanty,4,0,0
14,0,C Thorson,19,0,128
10,1,M Leidner,21,0,72
5,0,D Croft,11,0,27
14,1,B Mayfield,25,3,320
17,3,S Howard,32,1,173
34,1,M Rudolph,55,3,437
1,0,J Walsh,1,1,4
10,0,K Cook,16,2,122
3,1,J Hubener,9,0,85
10,0,C Hackenberg,19,1,156
1,0,A Schurr,1,0,32
11,1,T Stehling,19,0,150
5,1,D Jackson,10,0,87
0,0,L Turner,1,0,0
28,0,B Doughty,38,4,409
1,0,N Fishback,1,0,15
5,0,M Smith,12,2,104
12,0,Z Greenlee,25,1,77
27,0,N Mullens,36,4,325
11,0,A McNulty,21,1,131
3,1,D Smith,11,0,70
19,0,M Davis,37,2,249
1,0,X Jones,1,1,40
9,0,J Summers,10,2,153
10,2,B Kemp,16,1,96
17,0,K Hogan,19,2,217
4,0,K Chryst,4,1,39
15,0,J Randall,28,1,178
2,0,B Dawkins,5,0,18
20,0,T Boykin,35,5,332
1,0,S Nixon,1,1,29
1,0,B Kohlhausen,2,0,15
5,0,T Swoopes,8,1,74
8,0,J Heard,20,0,48
20,0,J Dobbs,36,0,232
0,0,J Jennings,1,0,0
11,0,B Allen,24,1,219
15,0,T Lee,26,4,190
2,0,D Powell,3,1,35
20,3,B Schneider,37,1,236
10,0,T Harris,15,3,156
26,1,D Evans,44,0,326
0,0,C Floyd,1,0,0
22,0,G Ward Jr,38,0,273
16,3,B Silvers,35,1,146
11,1,C Clements,21,2,205
25,0,K Allen,41,2,322
20,0,D Prescott,34,0,210
32,2,P Mahomes II,50,3,415
8,0,D Webb,15,1,115
15,1,S Russell,23,4,286
1,0,J Stidham,1,0,26
22,1,J Rosen,40,2,280
27,1,M Bercovici,44,2,273
23,4,R Metz,49,1,216
19,0,B Bogenschutz,30,0,198
0,0,D Sturm,2,0,0
12,0,K Myers,21,1,137
21,1,N Stevens,46,1,252
0,0,C Key,0,0,0
9,3,B Motley,20,1,91
9,0,N Peterman,15,1,110
27,1,K Hinton,42,1,215
0,0,J Wolford,1,0,0
20,0,E Golson,31,1,202
21,2,J Stave,38,0,234
9,1,C Beathard,21,1,77
16,0,G Ward Jr,18,0,243
21,0,M Davis,35,3,248
16,2,C Kessler,29,0,156
16,1,J Browning,32,0,137
1,0,M Hall,1,1,27
11,1,C Litton,21,2,163
29,1,N Mullens,58,1,314
14,0,B Motley,28,3,158
0,0,D Lawson,1,0,0
12,1,J Brissett,25,1,113
1,0,J Robinette,1,1,56
4,1,K Roberts,9,0,24
15,2,C Coffman,29,2,192
24,2,J Coker,33,2,262
15,1,B Allen,32,2,176
2,1,A Bradshaw,6,0,55
17,0,T Sirk,27,1,197
3,0,P Boehme,3,0,46
17,0,A Solomon,30,0,276
8,1,S Collins,24,0,56
4,0,M McMaryion,10,0,42
0,0,B VanderVeen,1,0,0
20,1,M Bercovici,31,5,260
25,1,S Liufau,40,1,389
1,0,N Spruce,1,0,12
4,1,J Smith,12,0,56
2,0,T Flutie,8,0,18
11,1,J Wolford,25,0,109
33,1,M Johnson,39,5,450
4,0,J Knapke,6,0,69
34,1,B Frohnapfel,56,3,409
3,0,R Comis,5,1,77
24,0,T Mangum,33,3,332
1,1,B Hoge,5,0,9
28,1,B Kemp,36,2,371
2,0,J Summers,6,0,14
27,3,J Holman,50,1,255
16,0,B Shirreffs,22,1,256
2,0,T Boyle,2,0,7
21,1,D Watson,30,2,265
2,0,N Schuessler,2,0,71
6,1,J Thomas,14,2,159
8,0,N Stevens,10,0,60
5,2,C Key,19,1,56
1,0,J Hansley,1,0,35
22,1,B Rypien,35,1,339
1,0,S Williams Rhodes,1,1,53
1,0,T Stuart,1,0,4
23,1,B Roback,34,3,204
1,0,C Tuttle,1,0,48
14,0,T Woodson,22,4,222
15,0,J Johnson,29,2,249
22,0,D Jackson,34,3,284
0,0,N German,1,0,0
13,0,A McGough,17,2,270
2,0,T Anderson,5,1,98
10,0,K Johnson,20,1,107
2,1,R Metz,4,0,10
25,0,E Golson,33,1,291
29,0,B Kaaya,49,3,405
10,3,K Anderson,20,1,112
18,0,K Myers,25,1,260
1,0,D Hobbs,2,0,21
21,1,N Arbuckle,37,0,166
0,0,E Scaife,2,0,0
18,1,T Lamb,24,3,291
0,0,J Caruso,1,0,0
14,2,M Wittek,34,0,179
5,0,I Woolsey,5,0,19
11,0,M Smith,15,1,184
15,0,C Beathard,31,2,200
25,0,W Lunt,42,1,317
0,1,G Allison,1,0,0
20,1,R Willis,36,1,158
18,0,S Russell,27,3,246
9,0,J Stidham,10,2,117
13,1,J Hubener,33,0,157
20,2,T Boykin,30,2,301
22,0,J Nixon,29,3,238
0,0,E McGuire,1,0,0
13,0,T Jones,33,1,178
18,0,B Harris,28,2,228
13,1,P Orth,27,2,201
1,0,M Scarnecchia,1,0,9
0,0,T Googer,1,0,0
17,0,J Rudock,23,0,179
13,1,C Thorson,27,0,106
1,0,M Alviti,3,0,12
1,0,Z Oliver,3,0,12
24,1,C Kelly,33,3,384
1,0,D Kincade,2,0,16
12,0,N Jeanty,23,0,86
10,2,A Allen,14,0,55
16,2,D Lock,39,0,151
20,0,W Grier,33,0,208
6,0,N Fitzgerald,7,2,141
3,0,D Prescott,6,1,74
12,0,D Pruitt,17,0,90
5,0,B Silvers,7,0,40
3,1,D Tidwell,12,0,12
11,0,T Armstrong Jr,28,1,129
24,0,J Stave,50,1,322
16,0,T Stewart,19,2,166
10,1,A Apodaca,12,0,82
9,0,L Jordan,12,0,56
29,0,D Hare,32,2,363
31,1,R Neal,53,4,393
22,1,D Kizer,30,1,281
0,0,T Hunter Jr,1,0,0
2,0,K Reynolds,4,0,16
1,1,T Smith,2,0,6
10,0,A McNulty,25,0,57
3,0,D Smith,6,1,35
3,0,J Greer,10,0,30
21,0,C Jones,28,2,291
2,0,J Barrett,2,0,26
10,2,P Hills,27,1,133
21,1,D Vick,33,1,243
4,0,G Windham,7,0,35
8,4,B Bahl,23,0,150
1,0,G Ragland,2,0,16
13,1,J Lockie,22,2,123
0,0,T Alie,2,0,0
50,0,L Falk,74,5,505
17,0,N Peterman,24,2,222
17,1,M Johns,33,1,209
0,0,T Mizzell,1,0,0
21,0,C Hackenberg,39,2,262
1,0,T McSorley,1,0,4
9,0,Z Diamont,17,0,90
6,1,D Cameron,16,0,65
21,3,D Blough,49,1,207
8,1,M Leidner,12,2,59
1,0,K Maye,1,0,16
2,0,D Croft,5,0,7
15,0,C Laviano,24,3,208
23,1,C Cook,38,2,357
15,0,Q Flowers,22,2,259
21,1,E Dungey,34,2,232
11,0,P Walker,15,2,183
3,0,F Nutile,3,1,40
16,2,T Lee,29,1,95
1,0,D Powell,1,0,7
25,1,J Dobbs,42,3,312
15,0,G Lambert,32,2,279
8,0,J Heard,11,1,53
1,0,T Swoopes,1,1,2
20,0,B Mayfield,28,1,211
28,0,D Evans,44,2,341
25,1,G Smith,48,1,231
19,0,P Ely,32,2,205
1,0,M Julian,1,0,25
10,1,G Bollas,21,0,77
4,0,C Reardon,11,0,57
33,0,P Mahomes II,46,5,428
5,0,D Webb,8,1,69
1,0,N Shimonek,2,0,18
10,3,S Richardson,21,1,139
5,0,J Lanning,9,0,41
15,2,K Palendech,30,2,217
30,1,K Potter,48,2,329
16,2,T Wilson,26,1,170
25,5,J Goff,47,2,340
18,2,D Sturm,27,4,227
28,2,J Driskel,44,1,351
28,1,B Doughty,36,5,359
1,0,N Fant,1,1,69
28,1,B Stockstill,43,3,296
15,0,Z Terrell,22,4,262
23,1,C Rush,32,4,321
18,1,S Howard,35,1,188
0,0,W Crest Jr,2,0,0
20,3,M Rudolph,40,0,218
2,0,J Walsh,3,1,10
18,3,C Clements,33,3,273
10,0,F Knighten,17,2,119
0,0,T Houston,1,0,0
27,1,P Towles,44,0,359
17,0,S White,27,0,255
17,1,D Smith,35,4,228
26,1,B Doughty,37,4,350
4,0,N Fishback,5,0,40
1,0,D Eckels,1,0,10
8,1,K Hogan,15,3,131
0,0,K Chryst,1,0,0
22,2,J Rosen,42,3,325
19,1,T Mangum,32,2,252
15,0,H Moore,30,0,219
1,0,T Green,1,1,1
19,0,K Anderson,31,0,193
12,0,K Palendech,24,2,111
11,0,D Powell,28,0,88
3,0,J Joseph,5,0,62
17,1,G Ward Jr,25,1,222
17,0,K Myers,24,3,157
25,3,B Rypien,50,0,299
3,2,A Schurr,8,1,100
2,0,A Bradshaw,2,0,14
28,1,R Neal,48,2,218
28,0,N Arbuckle,38,1,412
0,0,P Hart,1,0,0
20,0,S Russell,33,5,380
1,0,J Stidham,1,1,9
18,1,S Howard,37,4,289
0,0,W Crest Jr,2,0,0
25,0,M Johnson,30,5,357
1,0,J Knapke,2,0,39
1,0,R Burbrink,1,0,16
13,2,T Woodson,28,1,91
2,0,K Pohl,2,0,13
27,2,D Watson,41,3,420
0,0,N Schuessler,1,0,0
7,0,J Smith,22,1,87
23,1,C Rush,30,4,313
13,1,J Licata,25,1,133
1,1,T Daniel,2,0,16
0,0,C Merchant,1,0,0
28,0,S Liufau,43,2,339
22,0,A Solomon,37,2,283
3,0,J Randall,3,0,42
28,1,B Shirreffs,41,1,365
11,2,Q Flowers,15,2,157
1,0,D Johnson,1,1,29
23,1,N Stevens,30,3,296
9,1,K Roberts,15,0,104
1,0,T Williams,1,0,33
11,1,J Summers,16,1,127
8,0,B Kemp,12,0,78
1,0,I Jones,1,0,34
19,1,D Evans,40,1,288
0,0,C President,1,0,0
14,1,J Driskel,31,0,203
17,1,C Litton,28,1,174
26,0,E Golson,38,3,372
1,0,S Maguire,1,0,5
20,1,L Jackson,35,3,307
23,1,G Lambert,32,0,178
11,0,D Lock,26,0,143
2,0,K Ellison,5,1,64
2,0,F Upshaw,3,0,21
20,1,A Allen,37,3,253
6,1,J Thomas,15,1,106
14,0,N Peterman,21,3,162
1,0,T Boyd,1,0,29
0,0,C Voytik,1,0,0
32,2,N Sudfeld,42,4,464
28,1,C Laviano,42,3,386
22,0,S Richardson,36,0,251
1,0,J Lanning,1,1,74
1,0,H Kramer,1,0,21
27,0,T Boykin,32,4,436
1,0,B Kohlhausen,2,0,8
35,1,R Willis,50,2,330
29,1,P Mahomes II,50,1,354
4,2,J Hubener,14,0,39
1,1,K Cook,8,0,6
20,0,B Mayfield,27,5,282
4,0,T Knight,4,0,53
1,0,C Thomas,1,0,1
17,2,G Smith,30,2,192
0,0,B Brown,3,0,0
8,0,T Lamb,15,3,261
1,0,B Critcher,1,0,14
13,0,B Harris,19,2,202
17,0,T Harris,32,2,271
17,1,B Frohnapfel,33,0,171
20,1,G Bollas,25,1,135
39,1,P Lynch,53,3,384
33,2,C Kelly,47,2,372
1,0,L Treadwell,1,1,68
19,0,B Kaaya,30,2,296
14,2,B Motley,23,1,136
3,1,M Brewer,4,1,65
16,1,B Bahl,33,1,156
17,0,D Hare,26,1,203
15,0,J Rudock,25,0,168
18,0,C Cook,39,1,328
26,2,M Leidner,40,1,301
18,0,T Armstrong Jr,26,3,261
30,0,D Prescott,43,3,347
25,1,J Driskel,41,2,303
17,1,B Stockstill,26,0,261
29,1,A McGough,51,2,260
14,2,M Williams,20,3,282
4,0,M Trubisky,6,0,44
16,0,J Wolford,22,2,176
4,0,K Hinton,8,0,21
9,0,L Jordan,16,1,125
6,0,A Apodaca,10,1,70
13,2,I Woolsey,25,1,195
17,1,C Thorson,35,1,125
3,0,Z Oliver,8,0,22
15,1,C Beathard,25,0,176
1,0,T Wiegers,2,0,22
15,0,D Kizer,24,2,227
1,0,T Hunter Jr,1,0,35
30,2,C Kessler,46,2,365
1,0,J Greene,1,1,75
9,0,C Jones,15,0,84
4,0,J Barrett,4,2,30
7,0,C Hackenberg,13,1,120
18,0,D Vick,34,1,167
4,0,G Windham,6,0,88
14,0,Z Terrell,20,3,137
25,1,D Washington,43,4,365
1,0,S Bentley,3,0,2
23,1,L McNeill,33,0,219
1,0,M Johnson,3,0,8
17,1,P Orth,28,1,272
21,3,J McCrary,42,1,177
14,2,K Potter,24,0,113
10,0,M Smith,14,1,144
23,3,N Mullens,31,2,343
6,0,D Sturm,22,1,66
15,1,P Walker,27,1,149
10,2,J Holman,31,0,67
18,0,P Ely,27,4,327
4,0,M Julian,6,1,46
16,1,Jr,26,0,121
7,0,B Roback,11,0,55
12,0,D Tidwell,24,1,168
8,2,D Pruitt,14,0,70
15,0,M Linehan,31,0,180
5,0,J Luton,6,0,27
20,3,K Allen,40,1,263
2,1,K Murray,4,0,21
0,0,T Carson,1,0,0
19,0,J Coker,25,0,138
26,0,T Wilson,36,2,297
20,1,M Bercovici,41,0,242
0,0,D Lucien,1,0,0
24,1,M Johns,37,2,234
16,0,E Dungey,22,2,150
19,0,J Browning,30,1,199
1,1,K Carta Samuels,2,0,6
14,0,V Adams,25,2,272
39,2,L Falk,50,6,407
1,0,P Bender,2,0,2
17,2,S Collins,30,1,176
30,1,J Stave,39,0,322
15,0,D Blough,26,0,136
18,0,C Coffman,20,3,213
25,0,T Stewart,41,2,287
8,1,F Knighten,19,2,105
1,0,T Houston,1,0,24
17,2,J Nixon,44,2,253
14,0,T Lamb,20,2,202
5,1,K Ellison,11,0,64
0,1,F Upshaw,2,0,0
31,1,B Kemp,48,1,272
2,0,J Summers,4,0,11
19,0,P Walker,35,1,250
0,0,J Christopher,1,0,0
34,0,J Rosen,47,3,399
32,0,J Goff,53,3,295
6,0,M Smith,10,1,93
8,1,K Myers,19,1,93
1,0,D Hobbs,1,0,2
24,1,D Evans,36,4,421
32,0,P Lynch,44,4,447
5,0,K Roberts,10,0,108
1,0,J Robinette,1,1,20
14,1,K Anderson,39,0,177
21,1,J Coker,27,0,247
13,0,J Dobbs,22,1,171
19,1,B Allen,31,3,233
1,0,D Mitchell,1,0,11
19,0,S White,32,0,254
12,0,A Solomon,20,0,145
11,0,J Randall,16,2,137
1,0,C Jones,1,0,25
47,0,L Falk,62,5,514
25,0,R Neal,40,1,187
30,1,C Rush,38,2,316
0,0,J Kroll,1,0,0
16,1,S Russell,37,2,197
1,0,J Stidham,1,1,12
12,0,J Lanning,17,3,144
3,2,S Richardson,11,0,12
22,0,B Rypien,28,3,211
8,1,C Coffman,13,1,70
4,0,N Smith,8,0,53
21,0,J Licata,32,0,212
32,3,D Vick,51,0,321
1,1,G Windham,3,0,47
12,0,T Mangum,13,3,237
8,0,B Hoge,11,1,117
3,0,K Detmer Jr,3,0,57
7,1,A Thomson,12,0,43
1,0,C Andrews,4,0,3
14,3,J Holman,27,1,183
0,0,T Harris,2,0,0
16,0,G Ward Jr,23,1,210
4,0,K Postma,5,1,24
10,2,L McNeill,27,0,93
2,1,M Johnson,3,0,27
24,0,N Mullens,38,4,265
1,0,T Matthews,2,0,3
26,0,G Kiel,35,2,327
12,1,B Shirreffs,27,0,87
5,0,T Boyle,14,0,43
31,0,A McGough,39,3,390
13,1,D Washington,24,0,125
1,0,Z Pascal,1,0,47
4,0,S Bentley,9,0,29
4,2,J Thomas,10,0,67
20,1,E Golson,30,0,210
23,1,M Linehan,39,3,315
19,0,G Smith,37,1,186
22,1,W Lunt,43,0,278
22,2,B Houston,33,2,232
3,0,J Stave,7,0,49
12,2,G Bollas,25,0,111
27,0,M Johnson,40,5,430
2,0,J Knapke,3,0,19
0,0,R Burbrink,2,0,0
15,2,L Jackson,25,0,230
0,0,R Bonnafon,1,0,0
5,0,J Smith,11,0,47
4,0,T Flutie,11,0,46
11,0,B Harris,20,3,286
37,1,B Doughty,61,3,325
18,0,J Driskel,28,2,294
1,0,R Higgins,5,0,7
36,2,B Stockstill,56,2,381
19,3,P Hills,28,1,225
13,0,C Hackenberg,29,3,315
0,0,G Lewis,1,0,0
27,1,B Frohnapfel,49,4,240
26,3,P Ely,47,5,355
30,0,C Cook,52,4,398
23,1,N Sudfeld,37,3,308
6,1,B Kaaya,10,0,51
7,2,M Rosier,22,0,42
15,0,D Watson,19,1,143
1,0,K Bryant,1,0,4
1,0,N Schuessler,5,0,4
26,3,C Kelly,41,2,241
12,1,K Allen,34,0,88
6,0,J Hubenak,11,0,46
19,0,C Litton,34,1,189
15,1,D Smith,37,1,128
25,1,D Prescott,35,3,348
1,0,F Ross,1,0,34
23,2,P Towles,42,0,218
7,1,D Barker,9,0,42
7,0,K Reynolds,11,0,134
1,0,T Smith,1,1,24
22,1,T Lee,31,0,205
5,0,J Joseph,7,1,58
21,1,M Williams,26,0,226
17,4,M Johns,30,1,148
24,1,T Armstrong Jr,48,1,291
13,0,C Thorson,28,1,177
12,1,T Stewart,23,1,128
27,3,M Wittek,40,2,291
24,0,D Hare,38,4,267
26,1,B Roback,43,0,219
13,0,A Allen,33,1,161
0,0,R Moore,1,0,0
23,0,B Silvers,37,5,288
3,0,D Tidwell,5,0,28
15,1,B Mayfield,22,2,212
26,4,P Mahomes II,40,1,233
3,0,D Webb,5,0,20
20,0,M Rudolph,26,1,305
5,0,J Walsh,5,2,68
2,0,T Cornelius,5,0,8
12,2,R Willis,31,1,191
9,1,N Mitchell,24,0,122
4,0,S Collins,7,0,77
16,0,S Liufau,23,1,140
20,0,D Jackson,30,2,267
2,0,A Schurr,8,1,18
0,0,K White,2,0,0
10,1,C Laviano,20,0,117
3,0,H Rettig,7,1,72
14,0,J Barrett,18,3,223
3,0,C Jones,3,0,24
9,0,Q Flowers,20,0,97
0,0,S Bench,1,0,0
11,0,D Colbert,13,1,120
9,1,M Davis,24,0,113
16,0,K Potter,20,2,181
8,1,A Apodaca,20,0,130
17,1,K Hogan,24,2,290
9,0,K Carta Samuels,21,0,118
21,2,E Dungey,30,2,210
1,0,Z Mahoney,1,0,7
19,0,N Peterman,25,0,189
1,0,T Boyd,1,0,38
1,0,R Winslow,1,0,12
10,0,J Heard,15,0,99
0,0,T Swoopes,1,0,0
10,1,J Hubener,22,1,97
1,0,K Cook,2,0,10
13,1,T Jones,23,0,105
15,0,C Clements,26,0,189
1,0,D Vinson,1,0,7
21,0,C Kessler,28,1,264
0,0,J Greene,1,0,0
24,4,T Wilson,36,2,254
20,0,M Leftwich,39,3,271
14,1,J Johnson,22,0,219
0,0,J Driskel,1,0,0
10,0,K Shurmur,20,0,89
7,0,J McCrary,8,0,47
14,0,D Lock,34,0,108
24,0,M Brewer,45,3,270
0,0,I Ford,1,0,0
0,0,B Motley,1,0,0
19,0,T Sirk,39,4,270
0,0,P Boehme,1,0,0
12,0,K Hinton,22,0,107
2,0,J Wolford,7,0,15
0,1,T Hines,1,0,0
20,0,J Brissett,34,2,227
25,0,Z Terrell,32,3,278
13,0,B Bahl,26,0,200
1,0,G Ragland,1,0,18
32,2,M Bercovici,53,5,398
0,0,F Gammage,0,0,0
23,1,V Adams,40,4,315
0,0,B Addison,1,0,0
18,2,B Roback,30,3,263
17,0,Z Terrell,23,0,252
1,0,T Flacco,1,1,64
2,0,K Ellison,5,0,23
1,0,F Upshaw,1,0,8
10,1,T Jones,25,1,87
0,1,C White,1,0,0
0,0,J Rhoades,1,0,0
13,0,B Bahl,36,2,224
22,1,J Licata,29,2,289
27,0,N Peterman,42,1,262
14,0,M Williams,23,2,270
32,0,T Boykin,47,3,388
0,0,K Turpin,1,0,0
16,1,S Howard,39,1,160
12,1,B Shirreffs,21,1,184
12,1,J Summers,21,0,87
7,3,B Kemp,11,0,50
14,0,D Jackson,28,2,180
17,0,J Driskel,26,4,320
0,0,R Higgins,1,0,0
14,0,K Myers,17,3,246
2,0,D Hobbs,2,1,50
10,0,N Smith,18,2,83
6,3,J Wolford,18,1,131
3,1,K Hinton,12,1,95
19,0,L Jackson,26,2,207
3,0,K Bolin,4,0,38
1,0,R Bonnafon,2,0,4
22,1,T Woodson,36,1,252
23,1,C Rush,37,2,226
21,2,F Knighten,29,3,224
23,1,N Arbuckle,43,2,390
16,1,T Lamb,26,2,184
27,2,B Silvers,41,1,265
1,0,K Edenfield,1,0,45
1,0,J Johnson,1,0,0
14,0,B Allen,19,2,265
1,0,A Allen,1,1,35
30,1,J Neal,43,1,380
0,1,W Tanner,1,0,0
12,1,S White,28,1,258
1,0,J Johnson,3,0,44
0,0,J Smith,1,0,0
33,2,C Kelly,51,2,381
1,0,L Treadwell,1,0,21
20,1,R Neal,32,1,275
32,1,B Frohnapfel,44,1,259
8,1,J Fadule,20,0,143
0,0,T Flutie,1,0,0
15,1,M Brewer,21,1,180
1,0,I Ford,1,0,14
23,2,J Goff,31,2,272
18,0,C Kessler,22,0,186
1,0,J Greene,1,0,34
17,1,L McNeill,32,0,131
2,0,M Johnson,3,0,10
0,0,B Barden,1,0,0
33,0,C Litton,48,2,486
2,0,M Birdsong,5,0,8
15,0,G Kiel,15,5,319
11,1,H Moore,15,1,154
1,0,L Wright,1,0,16
0,0,M Morrison,1,0,0
12,1,J Holman,23,0,101
17,3,N Stevens,26,2,205
0,0,C Key,2,0,0
11,0,M Smith,14,1,180
31,0,T Sirk,52,1,258
20,1,M Rosier,29,2,272
10,0,J Johnson,19,0,113
6,0,J Driskel,6,0,55
19,1,A McGough,27,1,196
8,0,T Harris,19,1,155
15,4,F Bauta,33,0,154
0,0,B Ramsey,1,0,0
23,0,S Maguire,35,3,348
2,0,J Cosentino,3,0,6
11,0,E Dungey,24,0,120
1,0,Z Mahoney,1,0,10
10,2,M Wittek,26,0,123
5,0,I Woolsey,9,0,57
3,0,K Roberts,9,0,80
15,0,G Ward Jr,23,1,221
2,2,J McCrary,9,0,24
3,1,K Shurmur,11,0,20
12,0,C Beathard,23,0,183
11,3,P Hills,22,1,74
0,0,S Cockerille,1,0,0
19,0,J Lanning,37,1,188
6,0,T Swoopes,13,0,59
6,1,J Heard,9,0,26
20,0,R Willis,34,1,181
27,0,B Mayfield,32,4,383
6,0,T Knight,9,1,62
16,1,P Towles,33,1,184
16,1,J Dobbs,26,2,233
6,0,B Haack,13,1,85
3,0,J Nixon,8,0,24
16,0,G Smith,35,3,265
26,0,P Lynch,42,1,343
1,0,C Holgorsen,2,0,15
10,0,J Joseph,24,0,131
16,0,M Leidner,33,1,317
13,1,J Rudock,21,1,140
3,0,W Speight,6,1,29
3,0,K Reynolds,9,0,16
12,0,Q Flowers,20,0,208
24,0,J Brissett,41,3,254
23,0,D Watson,30,5,383
22,1,A Allen,38,3,300
2,0,N Jeanty,2,0,26
25,2,M Linehan,41,2,307
0,0,J Luton,1,0,0
11,0,D Smith,22,0,104
27,0,D Sturm,41,1,245
19,0,S Bentley,34,3,195
21,0,B Doughty,28,3,276
1,0,N Fishback,1,0,8
21,0,C Hackenberg,29,2,266
1,0,N Scott,1,1,14
0,0,T McSorley,3,0,0
16,1,W Lunt,37,0,129
1,0,C Crouch,7,0,1
28,0,D Blough,43,4,274
29,4,R Fyfe,48,4,407
23,0,N Mullens,33,4,277
16,0,M Leftwich,32,0,197
19,1,M Davis,39,3,236
3,0,D Colbert,3,0,47
1,0,X Jones,1,1,39
19,0,D Evans,27,0,240
13,1,P Walker,30,1,188
23,2,D Kizer,36,1,299
20,0,K Murray,28,1,223
15,2,P Orth,24,0,192
38,2,P Mahomes II,55,4,480
21,1,M Rudolph,35,2,285
4,0,J Walsh,5,2,167
1,0,A Hays,1,1,19
1,0,C Carson,1,0,7
19,0,J Rosen,33,1,262
37,2,S Liufau,57,0,312
0,0,N Spruce,1,0,0
29,2,B Decker,50,0,357
1,0,B Pressley,1,0,30
35,0,B Rypien,52,2,469
1,0,T Sperbeck,1,1,4
14,0,T Wilson,17,1,198
19,0,N Mitchell,35,1,204
17,1,M Johns,28,1,175
13,0,J Thomas,31,2,251
16,0,J Browning,24,4,263
1,0,D Cooper,1,0,4
18,2,A Solomon,31,0,160
7,1,J Randall,11,0,43
35,2,L Falk,61,2,354
10,1,K Hogan,19,0,86
13,2,J Stave,25,1,217
0,0,B Houston,2,0,0
2,0,H Rettig,6,0,51
4,1,C Laviano,14,0,31
15,2,P Ely,33,1,136
7,1,D Hare,13,1,145
9,0,R Graham,12,1,132
26,0,M Johnson,35,4,365
3,0,J Knapke,4,1,34
10,1,J Sprague,24,0,162
11,0,D Vick,15,0,82
0,1,G Windham,2,0,0
22,1,T Lamb,35,4,321
1,0,B Critcher,1,0,36
14,0,F Knighten,25,1,208
12,1,K Anderson,26,1,88
5,2,Z Greenlee,9,0,66
12,1,T Stewart,17,1,206
12,1,J Hubener,21,1,151
1,1,K Cook,2,0,21
23,0,J Stidham,33,3,419
13,0,G Bollas,21,1,107
6,1,C Reardon,10,0,48
25,1,J Licata,39,2,190
11,2,D Lock,26,0,107
27,0,D Prescott,40,4,303
0,0,N Fitzgerald,1,0,0
16,0,Z Terrell,22,3,324
4,0,T Flacco,5,0,29
12,0,R Neal,25,1,78
0,1,J Milas,2,0,0
18,0,K Potter,25,0,147
0,0,T Crawley,1,0,0
23,1,T Mangum,37,1,293
17,1,M Davis,29,1,167
1,0,C Sutton,1,0,45
18,0,P Walker,25,4,268
18,0,M Leftwich,36,2,231
14,0,D Jackson,26,2,230
0,0,T Stehling,1,0,0
7,0,K Roberts,10,2,156
2,0,A Bradshaw,8,0,45
18,0,J Coker,24,0,184
6,1,B Harris,19,1,128
23,3,J Fadule,37,1,257
14,1,J Brissett,27,1,212
28,0,D Watson,42,1,297
16,1,S Maguire,29,0,164
10,1,S Liufau,18,0,125
3,1,C Apsay,5,0,23
17,1,K Hogan,23,2,169
1,0,C McCaffrey,1,1,28
0,0,K Chryst,3,0,0
14,0,J Summers,22,0,158
12,0,Q Flowers,23,2,200
27,1,A McGough,42,3,284
13,0,L McNeill,22,1,135
9,1,B Barden,12,1,82
3,0,M Johnson,4,1,47
12,1,T Harris,24,0,158
1,0,J Townsend,1,0,7
0,0,D Robinson,1,0,0
3,0,J McCrary,14,0,30
22,1,N Arbuckle,38,3,313
18,0,B Haack,25,1,162
0,1,J Nixon,2,0,0
6,0,G Lambert,13,1,64
4,0,B Ramsey,6,0,26
8,2,P Towles,21,0,96
1,0,D Barker,2,0,5
16,2,G Ward Jr,24,2,161
28,2,G Kiel,51,4,523
16,1,N Sudfeld,37,1,180
19,0,C Beathard,31,1,233
24,1,K Bolin,35,3,362
15,2,E Dungey,30,0,158
3,0,Z Mahoney,6,1,27
17,1,J Driskel,26,0,296
1,0,R Higgins,1,0,3
25,1,D Smith,45,2,234
6,1,P Hills,16,1,107
7,1,C Rowe,18,1,97
15,1,J Stave,24,1,188
19,2,B Frohnapfel,43,0,173
15,2,T Woodson,27,1,174
26,1,P Lynch,42,1,305
3,0,K Reynolds,5,1,85
20,1,B Kaaya,26,2,286
29,1,M Johns,42,0,280
10,1,B Bahl,14,1,119
3,0,G Ragland,4,1,31
5,1,Jr,13,0,59
2,0,B Roback,7,0,30
18,0,J Rudock,25,2,337
0,0,W Speight,1,0,0
11,1,C Laviano,26,0,97
0,0,H Rettig,1,0,0
24,0,C Kelly,34,3,368
33,0,B Allen,45,6,442
21,0,B Stockstill,34,3,353
0,1,A Grammer,1,0,0
34,1,C Litton,56,3,346
1,0,H Foster,1,0,30
0,0,E Byrd,1,0,0
23,0,M Williams,35,4,494
5,0,M Trubisky,5,0,43
18,2,T Sirk,37,0,191
2,0,P Boehme,3,1,15
19,2,T Armstrong Jr,33,2,320
