name, receiving touchdowns, receiving yards, receptions
T Harrison,0,4,1
R James,2,223,16
T Lee,0,73,8
D Andrews,1,47,4
I Mathers,0,35,7
D Anderson,0,23,1
P Smith,0,17,1
I Upton,0,10,2
J Smith,0,3,1
C Windham,0,2,1
M Linder,0,1,1
T Taylor,1,197,12
N Norris,0,87,7
N Fant,0,75,5
L Jackson,0,11,1
D Maxwell,0,8,1
S Donatell,0,5,1
A Wales,0,4,1
S Johnson,1,4,1
K Golladay,0,70,7
C Blake,1,38,3
J Bouagnon,1,20,3
A Turner,1,16,2
S Wimann,0,10,1
D Brown,0,8,1
M Brinkman,0,3,1
C Willis,1,66,6
M Chapman,0,43,4
B Childress,0,38,1
T Conklin,1,38,3
Z Crouch,0,34,1
A Rice,0,12,1
T Thomas,1,11,1
D Spalding,0,6,1
J Bacci,0,6,1
T Hunter Jr,0,70,4
E St Brown,0,40,3
N Weishar,0,16,1
C Claypool,0,13,1
T Folston,0,7,1
K Stepherson,0,6,1
J Adams,0,3,2
C Finke,0,-1,1
T Irwin,0,34,3
M Rector,0,34,3
G Taboada,0,21,1
D Schultz,0,17,1
B Love,0,9,1
T Thomas,0,5,1
S Smith,0,123,8
P White,0,49,5
J Reid,0,41,5
E Ball,0,37,3
K Belack,0,31,3
T Mangen,1,10,2
S Bailey,1,143,8
A Porter,1,74,7
I Eriksen,0,34,4
D Aristilde,0,20,1
I Holder,0,19,2
D Buschman,0,17,1
J Niupalau,1,16,2
S Browning,0,10,1
E Daugherty,0,7,2
B Turner,0,7,1
D Westbrook,3,184,9
M Andrews,0,34,4
J Mixon,1,34,3
G Lewis,0,33,3
S Perine,1,25,1
D Flowers,0,19,1
J Baxter,0,15,1
N Basquine,0,14,1
A Miller,0,12,2
A Adams,0,2,1
D Heath,1,101,7
B Pringle,0,43,3
D Burton,0,35,4
I Zuber,0,14,2
C Jones,0,12,2
Z Reuter,0,12,1
C Sutton,0,8,1
T Hernandez,0,26,1
V Bolden Jr,0,25,3
S Collins,0,18,2
T Cook,0,16,1
H Jarmon,1,14,1
A Pierce,0,1,1
R Singleton,0,25,1
C Butler Byrd,0,12,2
D Simpkins,0,5,1
C Herdman,1,104,7
D Yancey,1,92,2
B Hopkins,2,80,3
B Marshall,1,65,4
B Lankford Johnson,0,47,3
M Jones,0,30,4
R Worship,0,15,4
G Phillips,0,14,1
A Mahoungou,0,11,2
R McCarron,1,74,4
G Kittle,0,31,2
A Wadley,0,25,2
N Fant,1,15,2
A Kelly,0,5,1
J Smith,0,5,1
T Alaka,0,59,4
J Mayden,0,49,2
C Cella,0,42,6
K Granson,0,39,2
S Stewart,1,33,5
Z Wright,0,12,2
A Walter,0,3,2
J Stewart,2,103,2
B Jones,0,29,3
J Rhodes,0,24,4
A Taylor,0,14,1
L Stephens,0,13,2
S Williams,0,10,2
A King,0,8,1
J Williams,0,5,1
T Stevens,0,3,1
A Patton,0,90,5
J Tsimis,0,39,5
C Agudosi,0,23,1
J Goodwin,0,18,1
J Harris,0,9,3
N Arcidiacono,1,3,2
K Vaughn,0,61,1
M Turner,0,18,2
K Foster,1,8,2
J Hardee,0,5,1
M Mack,0,75,6
R Adams,0,43,7
M Wilcox,1,38,2
M Valdes Scantling,1,26,1
T McCants,0,17,3
D Johnson,0,8,3
D Nichols,0,6,1
N Thomas,0,127,12
A Newsome,1,90,3
B Lemelle,0,58,3
A Bloom,1,27,3
T Beals,0,4,1
T Hartley,0,76,5
J Holmes,0,32,3
T Crawley,0,20,2
M Roberson,0,14,1
J Butler,1,92,3
W Demps,0,29,2
J Richardson,0,14,1
J Gipson,0,10,1
J Kincaide,0,3,1
A Celis,0,-4,1
E Phillips,1,139,11
B Estime,1,131,8
S Ishmael,0,81,6
A Etta Tawo,0,54,5
I Ford,1,83,8
C Phillips,0,83,3
B Hodges,1,79,5
C Carroll,0,33,2
S Peoples,0,27,1
M Williams,0,2,1
J Malone,0,61,5
E Wolf,0,30,2
J Jennings,0,20,3
J Smith,0,10,1
A Kamara,0,7,2
J Kelly,0,3,1
T Byrd,0,1,1
J Hurd,0,-1,3
C Ridley,0,65,5
A Stewart,0,54,8
O Howard,0,23,1
T Diggs,0,13,1
J Jacobs,0,8,1
D Harris,0,-7,1
D Duvernay,1,96,4
D Leonard,0,47,5
J Heard,1,45,2
L Joe,0,25,3
A Foreman,0,23,3
J Oliver,0,21,3
C Johnson,0,21,2
K Porter,0,8,1
J Warrick,0,7,2
D Foreman,0,3,1
D Jones,0,87,5
A Lazard,0,65,7
M Murdock,0,14,1
D Montgomery,0,9,2
H Butler,0,3,1
D Daley,0,3,2
M Warren,0,1,1
M Roberts,3,94,6
C Jones,1,90,5
C Thompson,0,74,6
K Hunt,0,26,3
T Swanson,0,20,1
J Johnson,0,11,1
Z Yousey,0,7,1
S Miller,3,149,8
T Redding,1,50,4
R Moore,0,36,3
D Phouthavong,0,31,2
V Dossous,0,26,2
M Zimmerman,1,22,3
J Cleveland,0,12,2
H Folkertsma,0,9,1
D Douglas,1,97,6
T McCormick,0,37,2
J Chunn,0,34,4
E Thompson,0,32,4
J Anderson,1,24,2
J Johnson,0,7,1
A Flakes,0,4,1
T Boyd,1,122,9
R Davis,1,117,5
A Werts,1,60,4
G Smith,0,33,4
K Dorn,0,32,4
D Gentry,0,15,1
D Stubbs,0,2,1
J Giles,2,136,8
I Sadler,0,93,4
K Coutee,0,61,6
J Stockton,0,21,5
C Batson,0,19,5
D Lauderdale,0,14,2
D Felton,0,1,2
D Shorts Jr,0,100,3
J Durante,0,83,4
K White,0,67,7
G Jennings,0,47,1
S Gibson,0,14,4
J Crawford,1,5,1
R Shell,0,2,1
O Zaccheaus,1,83,3
W Craft,0,50,3
K Johnson,0,41,5
D Dowling,0,32,3
J Reed,0,25,1
A Reid,0,16,1
D Eldridge,0,16,1
T Mizzell,0,15,3
J Weah,1,54,2
J Conner,0,28,2
S Orndoff,0,25,3
T Tripton,0,20,2
G Aston,1,10,2
R Cracraft,0,74,6
T Martin Jr,0,61,5
G Marks,0,36,6
J Williams,0,35,5
K Sweet,0,20,1
G Wicks,0,17,2
J Morrow,0,13,1
I Johnson Mack,0,5,2
D Andrews,2,116,8
J Lasley,1,46,4
E Massington,0,27,2
K Walker III,0,20,2
N Iese,0,16,2
I Adams,0,15,2
N Starks,0,10,2
B Olorunfunmi,0,6,1
A Roberts,0,2,1
T Fumagalli,0,84,7
J Peavy,1,76,4
R Wheelwright,0,36,2
C Clement,0,18,1
D Ogunbowale,0,0,2
C Samuel,0,58,6
N Brown,1,48,4
D Wilson,0,43,1
M Baugh,0,29,1
P Campbell,0,18,2
J Clark,0,12,1
K Hill,0,10,1
T McLaurin,0,8,1
J McNichols,1,109,5
T Sperbeck,1,109,9
S Modster,0,82,4
C Wilson,1,68,4
J Knight,0,46,1
A Mattison,0,15,1
C Anderson,0,13,1
M Juergens,0,57,4
T Balderree,0,33,2
C Pearson,0,31,4
J Trinnaman,0,24,3
N Kurtz,0,16,2
M Laulu Pututau,0,14,2
S Canada,0,7,3
B Tanner,0,5,1
K Kutchera,0,92,3
T Williams,0,50,4
G Everett,1,49,3
J Magee,0,4,1
T McCormick,1,127,4
E Thompson,0,74,7
J Johnson,0,72,6
S Davis,0,42,1
J Chunn,0,34,5
D Douglas,0,34,3
S Letton,0,7,1
J Frye,0,5,1
S Rogers,0,72,2
B Hodges,2,66,7
C Phillips,0,64,7
I Ford,0,46,4
S Peoples,1,13,1
C Cunningham,0,11,1
A Richards,0,78,3
D Njoku,0,69,3
C Herndon IV,1,53,4
S Coley,0,49,5
B Berrios,1,25,2
M Lewis,0,25,2
D Harris,0,13,1
M Walton,0,11,3
V Wharton III,1,55,7
T Watson,2,50,5
B Rivera,0,47,4
D Robertson,1,39,6
M Stovall,0,35,6
R Hudson,1,30,4
B Singleton,0,27,4
K Muhammad,0,19,3
J Veasy,0,13,2
P Worstell,0,10,1
C Nelson,2,84,7
P Brown,1,53,3
J Mundt,1,39,5
T Brooks James,0,38,3
D Carrington,0,22,1
J Brown,1,20,1
T Griffin,0,1,1
E Baylis,1,1,1
R Penny,0,64,2
D Wells,1,62,5
N Bawden,0,17,2
D Pumphrey,0,14,2
C Anderson,0,6,1
J Washington,0,4,1
T Hartley,0,46,3
J Holmes,0,32,2
R Johnson,0,18,3
D Cooper,0,11,1
M Roberson,0,10,1
T Crawley,0,10,4
T Cottrell,0,9,1
J Oliver,0,6,1
Z Zigler,0,3,1
S Smith,0,-3,1
V Bryant,0,115,5
K Kirkwood,0,48,2
R Deloatch,0,16,1
J Thomas,0,12,2
I Wright,0,11,2
B Yancy,0,6,1
C Thompson,1,1,1
T McCants,1,53,2
R Adams,0,43,2
M Mack,0,33,3
M Valdes Scantling,1,27,1
M Wilcox,0,14,1
C Barr,0,13,1
D Johnson,0,4,1
R Reffitt,0,20,1
M Kemp,2,151,6
J Ursua,1,108,7
A Barker,0,28,3
M Unga,0,25,2
M Camanse Stevens,0,3,1
D Collie,0,3,1
P Harris,0,-6,1
O Howard,1,69,8
A Stewart,0,57,2
C Ridley,1,27,4
J Jacobs,0,11,1
C Kirk,1,58,9
J Tabuyo,0,33,1
J Reynolds,1,27,2
R Seals Jones,0,25,1
K Ford,0,21,1
S Meadors,0,106,7
Z Letman,0,68,5
D Jones,1,26,2
M Adams,0,24,2
J Capel,0,13,1
I Lewis,0,8,2
B Burns,0,1,1
T Cowan,1,118,10
J Sannon,0,51,5
A Onunwor,0,43,4
J Frysinger,0,39,1
D Brantley,0,18,1
I Saunders,0,14,2
D Ungerer,0,5,1
R Mwehla,0,4,1
J Herman,0,2,1
D Mendenhall,0,39,1
E Poe,0,20,2
J Ejekam,0,14,1
C Poe,0,11,2
J Asberry,0,10,1
T Goree,1,41,2
W Robinson,0,39,2
T Smiley,0,27,3
T Wilson,0,11,1
W Ivery,0,0,1
S Truitt,1,45,1
R Davis,0,15,3
E Stove,0,12,1
N Craig Myers,0,10,1
C Cox,0,7,1
K Hatcher,0,81,7
D Morgan,0,42,4
R Williams III,0,19,2
J Cornelius,0,17,2
J Sprinkle,0,16,1
A Cantrell,0,15,2
N Harry,0,76,6
T White,0,48,3
J Harvey,0,25,2
F Gammage,0,10,2
K Ballage,0,8,1
G Marks,1,107,8
R Cracraft,0,79,7
T Martin Jr,1,57,4
J Thompson,0,32,3
J Morrow,1,29,8
G Wicks,0,27,2
R Lewis,0,25,2
J Williams,0,24,3
K Sweet,0,9,1
I Johnson Mack,0,6,3
C Dimry,0,3,1
K Mabon,0,88,8
C Lacanaria,0,29,3
S Brunner,0,19,1
A Hepp,1,17,1
D Hazelton Jr,0,13,2
J Hogue,0,11,2
D Green,0,6,4
D Pinter,0,4,1
D Reece,0,0,1
J Natson,1,109,7
A Wolf,1,91,6
J Lane,1,90,7
A Coney,0,36,4
N Williams,0,16,2
V Edwards Jr,0,5,1
M Morgan,0,5,1
M Walker,0,40,3
C Callinan,0,19,2
T Rouse,0,5,1
D Jones,0,0,1
A Etta Tawo,1,144,10
S Ishmael,1,108,8
B Estime,0,93,5
E Phillips,1,78,7
D Strickland,0,11,2
S Miller,2,178,11
R Moore,0,81,5
T Redding,0,46,3
F Coppet,0,40,6
D Phouthavong,0,17,1
J Cleveland,0,13,2
L Skattebo,1,8,1
M Zimmerman,0,6,1
J Gardner,0,120,9
A Smith,1,34,3
K Young,0,23,3
S McInnis,0,13,1
R Smith,1,10,2
S Shisso,1,8,1
M Thomas,0,6,1
J Murphy,0,1,2
K Lewis,3,150,11
D Gray,0,98,6
M Boone,0,54,1
N Cole,0,28,3
D Dowdy,1,14,1
T Green,0,4,1
J Williams,2,129,7
I Jones,0,69,11
D Farrier,0,49,4
J Summers,0,26,3
Q Johnson,0,9,2
A Scott,0,1,1
N Thomas,0,165,9
A Bloom,0,20,2
B Lemelle,0,19,2
A Newsome,0,17,2
T Myers,0,11,1
T Beals,0,10,2
T Oldham,0,72,4
D Snelson,1,63,5
J Akins,1,54,5
T Smith,0,36,4
A Killins,1,36,3
D Wilson,0,23,2
C Stewart,0,15,2
J Franks,0,11,2
J Hamilton,0,8,1
M Milton,0,-1,1
T Owens,2,96,8
J Smith,1,81,5
S Thomas,0,74,5
D Scott,0,47,5
A Jones,0,28,4
A Gardner,0,5,2
T Taylor,1,156,11
C Henderson,0,68,6
B Scott,0,22,1
J Craft,0,16,2
A Smith,0,6,1
K McKnight,1,1,1
G Smith,1,45,3
T Boyd,0,35,1
A Werts,0,19,1
D Stubbs,0,13,1
R Davis,0,4,1
K Dorn,0,3,1
J Moore,0,39,3
R Williams II,0,37,1
G McKillion,0,34,5
B Axline,0,34,2
K Kerrick,0,19,2
J Bowe,0,13,2
T Brown,0,13,1
C Weathers,0,10,1
L Lee,0,6,2
T Hollingsworth,0,5,1
A Wadley,0,72,7
R McCarron,0,47,6
N Fant,0,14,1
L Daniels Jr,0,8,1
J Scheel,0,6,1
J Smith,0,6,1
Q Cephus,0,57,1
K Penniston,0,54,1
D Ogunbowale,0,51,4
T Fumagalli,1,38,2
J Peavy,0,26,3
A Ramesh,0,14,1
C Clement,0,11,2
E Steffes,0,5,1
L Gonzalez,1,106,6
S Sims Jr,0,90,9
B Hartzog,0,30,4
K Brewer,0,12,2
S Barbel,0,8,1
B Johnson,0,3,1
K Kinner,0,1,1
J McCleskey,0,129,6
C Carson,1,27,2
J Hill,0,22,1
B Jarwin,0,22,1
C Lacy,0,11,1
O Obialo,0,10,1
J Washington,0,9,1
J Seales,0,9,2
Z Veatch,0,8,1
R Childs,0,3,1
B Sanders,0,2,1
D Burton,0,53,4
B Pringle,1,42,4
D Heath,0,41,7
C Jones,0,14,2
W Dimel,0,12,1
I Zuber,0,9,2
D Duvernay,1,80,1
D Leonard,1,27,3
J Oliver,0,23,1
C Johnson,0,22,4
D Foreman,0,20,1
J Warrick,0,19,3
A Foreman,0,17,2
J Heard,0,7,1
L Joe,0,7,1
B Fackler,0,31,1
J Rankin,0,13,3
R Malone,0,11,2
E Calhoun,0,11,1
M Washington,0,10,2
M Carrigan,0,10,1
K Price,0,8,1
J Woods,0,7,1
S Smith,0,58,4
P White,0,21,1
D Brown,0,20,2
J Reid,0,14,2
M Morgan,0,8,1
E Ball,0,6,1
J Badet,2,139,7
R Timmons,0,77,3
C Conrad,0,26,1
G Johnson,0,18,3
T Richardson,0,17,1
G Hart,0,8,1
C Walker,0,7,1
F Ross,1,50,5
K Mixon,0,19,3
J Jackson,0,7,1
J Couch,0,5,1
F Green,0,5,1
A Williams,0,-2,1
D Gray,0,-3,1
C Hikutini,1,118,6
J Smith,1,90,2
J Smith,0,46,3
J Quick,0,43,4
D Peete,0,35,1
K Towbridge,0,18,1
J Staples,1,16,1
S Dawkins,0,10,1
C Standberry,0,9,1
R Bonnafon,0,5,1
M Trowell,1,70,1
S Louis,0,48,3
N Hines,0,33,2
J Samuels,0,26,4
J Meyers,0,21,3
M Dayes,0,21,1
K Harmon,1,17,2
M Dupre,0,52,5
T Dural,0,48,4
D Chark,1,45,3
L Fournette,0,25,3
C Jeter,0,21,2
D Williams,0,8,1
D Guice,0,5,1
D Stringfellow,0,92,4
V Jefferson,1,43,4
Q Adeboyejo,0,31,2
E Engram,0,15,3
E Brazley,0,12,1
T Zettergren,0,10,1
D Pennamon,0,9,1
D Lodge,0,4,1
A Judd,0,2,3
L Jacobs,1,67,9
D Moore,1,61,4
T Morgan,0,41,4
T Johnson,0,16,1
L Harrison,0,10,2
D Hayward,0,5,1
R Shelton,0,89,7
J Lyles,0,57,3
M Madaris,0,10,1
A Darboh,0,99,5
J Chesson,0,44,3
J Butt,1,40,3
E McDoom,0,33,1
T Wheatley,1,27,2
B Henderson,0,23,1
D Harris,0,7,1
K Hill,0,7,1
J Peppers,0,5,1
N Johnson,0,4,1
M Ways,0,2,1
M Turner,1,86,2
Z Grant,0,9,2
D Wolitarsky,0,50,5
T Johnson,0,34,1
B Smith,0,34,1
R Smith,0,27,1
S Brooks,0,4,1
E Carter,0,4,1
B Lingen,0,3,1
A Patton,1,73,4
J Goodwin,1,52,6
J Harris,1,47,5
C Agudosi,0,25,3
J Tsimis,0,21,2
M Flanagan,0,11,1
T Sneed,0,2,1
D Bailey,0,-9,1
J Moore,0,74,2
D Mason,0,41,5
E Hall,0,40,3
K Blanton,1,37,2
S Culkin,0,34,3
R Wingo,1,17,1
J Reese,0,15,1
J Johnson,0,14,1
I Witter,0,6,1
D Crockett,0,3,1
R James,1,129,5
D Andrews,2,65,5
I Mathers,1,48,8
T Lee,0,23,2
P Smith,0,13,2
B Stockstill,0,4,1
I Upton,0,2,1
J Knight,0,94,10
D McManus,0,72,7
R Yurachek,0,33,4
M Clark,0,32,4
J Hunt,2,16,3
H Foster,0,13,2
E Byrd,0,2,1
K Davis,0,0,1
A Duke,0,76,7
W Kofa,0,43,1
N Mullen,0,27,3
K Hoffman,0,24,2
K Phillips,0,22,3
T Ford II,0,11,1
D Bonner,0,52,1
T Carmona,1,18,1
J Tillman,1,15,1
A Miller,1,134,9
D Hurd,1,78,5
P Mayhue,0,43,3
S Dykes,0,30,1
T Pollard,0,26,4
J Magnifico,0,9,1
R Proctor,0,8,1
P Taylor Jr,0,5,1
B Reilly,0,73,4
D Pierson El,1,69,3
S Morgan Jr,0,43,2
S Cotton,0,27,3
T Newby,0,21,2
A Moore,0,14,1
M Wilbon,0,4,1
T Bryant,0,1,1
D Yancey,2,100,4
B Marshall,0,84,5
C Herdman,0,39,5
C Posey,0,29,3
M Jones,0,27,4
B Hopkins,0,20,2
G Phillips,0,5,1
M Kimbrough,0,5,1
W Demps,0,97,8
H Henderson,0,89,7
J Gipson,1,47,3
J Butler,0,43,6
J Richardson,0,21,2
B Scott,0,20,1
A Muhammad,0,18,1
J Kincaide,0,10,1
A Celis,0,2,2
T Gentry,0,109,4
B Hill,0,13,1
A Conway,0,9,1
J Maulhardt,0,6,1
J Allen,1,4,1
S Wick,0,-2,1
K Golladay,1,96,7
J Bouagnon,0,41,2
A Turner,0,32,2
S Wimann,0,13,2
D Crawford,0,10,1
D Brown,0,4,1
S Tears,0,3,1
J Eiland,0,49,4
M Schreck,0,43,5
J Hawkins,0,35,5
K Holsey,0,29,3
M Robinson,0,18,3
M McGill,0,12,2
T Mabry,0,7,1
J Martinez,0,5,1
K Osborn,0,5,1
G Hogan,0,52,5
J Boone,1,45,2
O Clark,1,30,3
C Wilcots II,0,29,2
X Hall,0,23,1
I Lottie,0,18,1
T Taylor,0,16,1
C Granch,0,16,1
C Loos,0,14,1
L Rose III,0,7,4
J Huntley,0,0,1
K Williams,0,42,2
W Fields,1,42,1
B Johnson,0,31,2
M Jackson,0,23,1
M Breida,1,9,1
L Ramsby,0,8,2
M Campbell,0,2,2
P Reed,0,45,1
Q Drennan,0,39,1
C Davis Jr,0,26,1
E Harris,0,13,1
D Gamblin,1,10,1
M Quarells,0,9,1
T Owens,0,4,1
B Williams,0,33,1
X Brown,1,32,2
A Holley,0,17,2
M McCray,0,13,2
T Perrier,0,8,1
D Carter IV,0,6,1
T Koufie,0,4,1
K Nevels,0,4,1
M Green,0,3,1
A Carr,1,125,7
F Nagel,0,40,6
J Jackson,0,34,5
M Wilson,1,32,1
S Vault,1,28,2
A Scanlan,0,23,2
C Green,0,3,1
N Westbrook,0,126,10
R Jones,0,73,7
D Redding,0,45,6
C Patrick,0,25,2
D Hale,0,15,3
D Williams,0,14,1
M Paige,0,10,4
L Timian,0,7,1
T Natee,0,4,1
M Gesicki,0,46,4
C Godwin,1,39,2
S Blacknall,0,35,1
D Hamilton,0,34,1
C Samuel,0,68,8
M Baugh,1,55,5
N Brown,0,45,3
M Weber,0,36,8
T McLaurin,0,19,1
D Wilson,0,16,2
P Campbell,0,6,1
T Alaka,1,143,6
K Granson,1,75,4
N German,0,56,4
P Smith,0,45,1
S Stewart,1,38,1
T Stehling,1,27,1
A Walter,2,19,2
C Cella,0,14,2
L Wright,0,9,1
J Mayden,0,8,1
D Floyd,1,139,6
D Lastrappe,0,51,4
Q Bell,1,47,1
J Simmons,0,30,6
C Broach,0,11,1
D Samuel,0,106,8
B Edwards,1,42,3
K Crosby,1,16,1
T Googer,0,13,1
H Hurst,0,9,1
R Dowdle,0,6,1
C Dawkins,0,5,1
D Williams,0,4,1
A Breneman,2,94,9
J Williams,1,74,1
A Isabella,0,37,5
B Davis,0,26,2
J Robinson Woodgett,0,12,2
M Young,0,4,1
C Sutton,1,83,7
J Proche,1,44,2
J Gaines,1,34,2
K Thomas,0,31,3
S Walker,0,18,1
B West,0,18,1
C Allen,0,84,5
D Catalon,0,66,4
M Stevenson,0,36,0
L Bonner,0,24,4
S Dunbar,1,20,3
D Birden,0,6,1
D King,0,3,3
T McCloskey,1,2,1
T Irwin,0,88,7
M Rector,0,36,4
C McCaffrey,0,26,2
D Schultz,0,15,2
B Love,0,5,1
S Fields,1,51,4
D Ross,0,33,4
B Bobo,0,27,2
L Walker,0,13,1
P Lindsay,0,11,1
J Atkinson,1,142,7
K Lucas,1,67,3
J Hobbs,0,17,2
D Brewer,1,10,2
D Mooney,0,19,1
L Dace,0,15,1
T Encalade,0,3,1
C Thompson,4,122,7
C Jones,0,85,7
M Roberts,0,21,2
Z Yousey,0,12,1
J Johnson,0,10,1
K Hunt,0,9,4
D McKinley Lewis,0,5,1
T Conklin,1,74,5
C Willis,0,73,6
Z Crouch,0,30,1
D Spalding,0,28,2
N Brisson Fast,0,18,1
B Childress,0,12,2
J Hayes,0,12,2
E King,0,42,2
G Schrade,0,29,3
S Mayberry,0,22,5
T Watts,0,19,2
A Taylor,0,13,2
T Morbley,0,10,4
B Rushing,0,4,1
M Hays,0,3,1
M Jacquet,0,54,2
K Barnes,1,42,3
A Riles,0,25,4
G Fuselier,0,20,3
E McGuire,0,9,3
D Hoggins,0,8,2
G Haynes,0,7,1
K Coutee,1,172,10
J Giles,2,167,10
C Batson,1,99,9
I Sadler,0,75,7
R Davis,1,68,5
M Reed,0,49,3
D Lauderdale,0,44,3
Q Shorts,0,27,3
T Brown,0,19,1
D Ward,0,14,1
D Westbrook,2,202,9
J Mixon,3,114,4
N Basquine,1,77,4
G Lewis,0,47,3
D Flowers,1,45,2
D Green,0,25,1
M Andrews,0,24,2
A Miller,0,7,1
M Jones,0,4,1
N Iese,2,146,8
J Lasley,1,117,7
E Massington,0,52,3
D Andrews,0,46,4
I Adams,0,29,5
B Olorunfunmi,1,22,5
K Walker III,0,14,1
A Roberts,1,13,1
C Wilson,0,11,2
A Van Dyke,0,7,1
S Jamabo,0,5,1
T Howard,0,4,1
B Stephens,0,-2,1
S Wilson,0,71,4
C Butler Byrd,0,67,5
E Moeai,0,21,1
R Singleton,0,11,1
D Simpkins,0,9,1
D Boyd,0,62,3
M Stevenson,1,51,1
L Thomas,1,37,1
T Holt,0,21,1
J Flowers,0,14,1
M Gallup,1,91,7
O Johnson,0,42,2
R Ruiz,0,26,2
N Peralta,0,20,2
D Clark,0,20,2
D Nwosu,1,15,2
A Hawkins,0,13,1
I Matthews,0,11,2
D Dawkins,0,-1,1
K Thomas Jr,2,89,5
B Jones,1,60,3
J Taylor,0,31,4
J McLin,0,30,1
J Stewart,0,21,3
J Williams,0,7,2
M McNair,0,6,1
S Williams,1,3,1
D Sturm,0,0,1
H Plinke,0,84,4
W Dawn,1,74,1
A Jones,2,56,4
E Sinegal,0,21,2
K Taylor,0,19,1
C Freytag,0,19,1
W Redix,1,12,2
K Johnson,0,0,1
R Tarver,1,54,3
B Roberts,1,49,2
W Houston,1,43,5
A Rodriguez,0,26,3
T Lindsey,0,8,1
K Williams,0,4,1
R Lewis,0,4,2
J Jordan,0,67,10
K Johnson,0,59,6
D Hardaway,0,47,3
K Riddering,0,11,3
J Allen,0,8,1
M Martens,0,5,1
T Soechting,0,4,1
D James,0,3,1
J Rice,1,1,1
J Pinkney,1,50,4
C Duncan,0,33,4
K Lipscomb,0,26,2
T Sherfield,0,15,3
R Webb,0,15,1
D Sims,0,4,1
P Smith,2,170,7
S Newbold,0,62,5
E Evans,0,29,2
M Medley,0,16,2
R Morris,0,5,2
C Rowland,0,3,1
T Mizzell,0,25,7
A Levrone,0,22,2
K Johnson,0,18,3
R Santoro,0,18,2
O Zaccheaus,0,16,2
E Butts,1,14,2
H Dubois,0,11,1
A Reid,0,11,1
B Marshall,0,8,2
B Howard,1,109,7
A Proehl,1,76,3
R Switzer,0,72,8
J Cunningham,0,22,1
C Tucker,0,12,1
T Jackson,1,10,1
J Cabrera,0,5,1
E Hood,0,4,2
J Ross,0,115,4
D Pettis,2,112,4
A Fuller,1,49,4
Q Pounds,0,15,1
A Baccellia,0,9,1
M Gaskin,0,0,1
V Bolden Jr,0,58,5
J Villamin,0,41,2
T Hernandez,0,33,2
P Lucas,0,15,2
R Ortiz,0,1,1
T Taylor,3,124,9
N Norris,1,90,6
L Jackson,0,41,3
K Towner,0,39,2
N Fant,0,31,3
A Wales,0,25,2
S Donatell,0,22,1
Q Baker,0,7,1
Z Pascal,1,93,4
T Fulgham,1,88,4
J Duhart,0,31,1
M Little,0,21,3
M Vaughn,0,18,2
I Harper,0,11,1
J Cox,0,3,2
R Lawry,0,-2,2
C Thompson,2,177,8
M Henry,0,88,7
C Davis,1,87,5
D Eskridge,0,46,9
S Bailey,0,93,6
A Porter,1,80,5
N Kilby,0,46,6
W Parker,0,32,5
B Turner,0,31,4
D Buschman,0,16,1
J Niupalau,0,12,1
L Robinson,0,9,1
D Shorts Jr,1,74,4
K White,1,42,4
J Durante,0,40,3
R Shell,0,35,2
S Gibson,1,29,2
G Jennings,1,11,1
T Williams,0,35,2
D Walsh,0,32,4
J Austin,1,19,2
K Hicks,0,17,3
S Olonilua,0,14,1
D Anderson,0,12,1
J Stewart,0,9,1
D White,0,7,2
J Diarse,0,3,2
M McGill,0,82,3
M Schreck,1,52,3
J Hawkins,0,6,1
J Natson,1,53,5
J Lane,0,40,4
M Traylor Bennett,0,28,2
A Wolf,0,21,3
D Jones,0,18,1
V Edwards Jr,0,12,1
K Gladney,0,6,1
K Smith,0,0,1
D Glenn,0,28,1
M Crockett,0,25,2
B Johnson,0,20,3
M Campbell,0,17,2
L Ramsby,0,2,2
W Fields,0,2,2
S Meadors,0,126,6
D Hopkins,0,21,3
I Lewis,0,17,3
D Jones,0,16,1
M Cox,0,7,1
D Evans,0,6,1
T Watkins,0,6,1
S Orndoff,0,96,2
D Ford,0,59,3
Q Henderson,0,47,3
J Weah,1,46,4
T Tripton,0,19,1
N Peterman,0,11,1
B Hodges,0,145,6
I Ford,1,143,10
C Phillips,0,109,6
C Cunningham,1,11,1
S Rogers,0,-2,1
J Johnson,2,156,6
C Jones,1,115,7
C Thompson,0,73,6
M Roberts,0,48,4
K Hunt,0,37,6
T Swanson,0,9,3
S Smith,1,90,4
K Belack,1,74,2
P White,1,64,3
J Reid,0,13,1
M Morgan,0,2,1
D Rogers,2,97,6
J Smith Schuster,0,66,6
J Greene,0,20,2
R Jones,1,18,2
D Imatorbhebhe,1,17,1
D Burnett,1,13,1
D Robertson,0,92,9
M Stovall,1,87,9
J Austin,0,37,3
B Rivera,0,31,3
J Veasy,0,28,2
T Watson,1,22,1
R Hudson,0,19,1
V Wharton III,0,13,2
J Duncan,0,2,1
B McCrary III,0,2,1
K Muhammad,0,0,2
K Johnson,3,142,10
J Jordan,0,115,4
D Hardaway,0,30,3
A Peck,0,16,1
C Virgil,0,9,1
J Robinette,0,54,3
R Cleveland,1,33,1
T McVey,0,10,1
R Adams,0,54,7
E Dillon,1,41,1
T McCants,0,27,3
M Valdes Scantling,1,26,2
M Mack,0,25,3
M Wilcox,0,23,1
D Johnson,0,14,1
C Barr,0,9,1
D Antoine,0,-2,1
J Tillman,0,76,4
D Romine,0,61,3
C Cass Jr,0,56,3
