longest punt return, name, punt return yards, punt returns
20,L Whitehead,47,5
6,Z Sanchez,6,1
0,L Norwood,0,1
4,A Vaughan,4,1
27,R Leonard,27,1
2,R Dockery,2,1
0,R Galvin,-1,2
20,K Doe,29,2
25,B Callahan,22,2
2,A Grubb,3,2
0,K Harrison,-2,1
4,L Mills,4,1
0,D Ungerer,-3,1
3,J Richard,3,1
6,H Foster,6,1
52,J Crowder,106,6
0,C Echols Luper,0,1
0,D McDaniel,-3,1
7,J Shipley,7,1
16,V Davis,25,3
9,C Floyd,9,1
18,T Ruben,16,2
8,C Mager,11,2
5,T Butler,2,2
0,B Thomas,-1,1
2,J Nelson,1,1
16,T Taylor,13,2
51,J Loyd,51,1
36,C Nelson,36,1
7,D Sims,7,1
7,T Ellis,7,1
6,A Debose,-2,2
5,D Pettis,5,1
13,I Adams,29,3
0,A Golden,-6,1
0,J Martinez,3,1
7,C Beebe,7,1
2,C Jones,2,4
5,T Redding,7,2
26,E Calhoun,26,2
0,J Foster,-5,2
7,S Washington,7,1
2,J Hardy,2,1
0,K Harrison,-5,1
15,J Richard,15,1
7,J Worton,14,3
2,C Floyd,2,1
16,R Turner,16,1
61,B Taylor,104,3
0,D Middleton,0,1
23,F Ross,23,2
9,J Cornelius,13,2
1,T White,1,1
9,D Pettis,2,3
3,D Deayon,3,1
3,D Blackmon,-2,2
0,G Juergens,-2,1
31,J Mitchell,47,2
4,A Coleman,4,1
31,D Frazier,31,1
6,J Crowder,6,2
3,G Stroman,-9,5
30,R Leonard,30,1
10,E Batties,10,1
4,A Debose,4,2
0,R Dixon,0,1
5,P Cooper,5,1
4,C Heard,4,1
0,I McKenzie,0,1
0,Q Bray,-4,1
10,J Golden,8,2
6,A Humphries,6,1
0,T Lashley,12,1
3,D Mosely,3,1
5,M VandeBerg,11,3
69,C Echols Luper,86,3
6,C Hackett,6,1
5,T Caldwell,5,1
5,E McGuire,5,1
0,W Likely,0,1
14,M Kings Jr,14,1
8,S Coley,8,1
34,R Greene,34,2
0,J Marshall,0,3
24,T Shuler,24,2
0,R Allen,-6,1
0,R Switzer,-2,1
1,T Boyd,1,1
5,J Crump,3,4
0,G Bryant,0,1
0,M McHugh,-3,1
9,T Hill,9,1
5,J Shipley,5,1
0,Q Diggs,-2,1
0,K Middlebrooks,0,1
5,J Della Valle,5,1
3,J Christopher,3,1
23,J Grant,28,3
0,A Booker,7,1
6,S Wynn,6,1
0,C Mager,0,1
1,T Crawley,-1,2
3,D Thompson,-2,2
11,H Childs,11,1
0,C Dunkley,0,1
0,J Spencer,-3,1
1,T Montgomery,1,1
10,K Clay,22,3
11,J Carter,18,3
16,T Veal,16,1
14,K Malone,42,5
2,M Murphy,2,2
31,D Payne,67,5
17,D Kidsy,16,3
25,J Natson,44,4
14,D Pierson El,14,1
3,E Poe,3,2
2,D Braverman,2,2
0,D Creel,-1,1
0,I Davis,-2,1
14,D Patterson,23,2
1,C Beebe,0,1
8,C Jones,8,2
30,J Crowder,30,1
16,R Switzer,13,2
0,B McDowell,-3,2
3,B Taylor,3,1
0,R Hayes,-2,1
0,V Davis,0,1
43,T Lockett,66,2
17,B Callahan,22,2
6,D Payne,8,3
0,J Erving,0,1
6,G Brown,6,2
14,J Natson,25,2
22,C Jones,27,3
5,C Jones,5,1
0,M Pack,-8,1
0,J Jenkins,8,1
1,E Poe,1,1
19,Q Bray,30,2
4,M Johns,4,1
0,K Middlebrooks,0,1
0,R Galvin,-3,1
5,A Hepp,5,1
0,L Norwood,0,1
0,T Hill,-2,1
0,D Kessler,21,1
10,D Blackmon,17,2
13,G Juergens,13,1
11,J Leslie,11,1
9,M Juergens,9,1
0,K Wilson,0,1
27,C Harper,27,1
16,T Davis,16,1
14,J Williams,35,4
11,D Stewart,18,2
26,D Rodriguez,26,1
0,A Humphries,-5,1
4,D Harden,4,2
0,A Coleman,-8,1
6,D Braverman,6,1
0,D Foxx,-4,1
0,S Washington,0,1
4,P Hodges,-6,3
5,J Hardy,6,3
39,A Debose,49,4
10,S Absanon,21,4
6,R Greene,6,1
7,S Alston,7,1
6,R Davis,6,1
4,I McKenzie,3,2
22,S Harding,28,4
0,M Sullivan,0,1
0,D Ayers,-2,1
21,C Floyd,21,1
14,D Mosely,14,1
4,M Dudek,4,1
11,J Della Valle,11,1
1,M VandeBerg,1,1
6,E McGuire,6,1
33,B Beathard,33,1
3,A Sims Jr,3,1
3,M Kings Jr,3,1
24,K Malone,44,4
6,C Dunkley,6,1
9,D Norfleet,17,2
28,W Likely,28,1
3,F Ross,6,5
5,T Ellis,5,1
0,E Batties,-2,1
0,T Allen,0,1
12,C James,12,1
0,R Turner,0,1
2,D Smith,2,1
15,G Hogan,15,1
51,R Ceaser,51,1
27,A Johnson,27,1
1,M Lane,1,1
61,G Bryant,61,1
14,E Rogers,14,1
18,D Kidsy,38,6
74,R Leonard,74,1
54,J Marshall,56,2
9,S Wynn,9,1
14,Z Sanchez,14,1
10,S Shepard,10,1
2,N Harwell,2,2
0,A Vaughan,0,3
12,C Nelson,12,1
9,J Loyd,9,2
29,T Boyd,29,1
64,T Jones,64,1
7,P Cooper,9,3
2,N Jones,2,1
14,J Carter,14,1
3,M Murphy,3,2
9,J Nelson,16,2
13,T Shuler,13,2
10,N Agholor,-5,3
0,K Clay,0,2
0,D Neal,0,2
17,K Shepherd,17,1
13,J Rogers,13,1
12,G Kidd,12,1
7,J Crump,10,2
18,G Stroman,23,2
1,K Jarrett,1,1
5,D Pettis,10,4
11,K Towner,13,2
0,K Harrison,3,1
39,J Claiborne,39,1
75,D Deayon,78,3
0,D Frazier,0,1
0,D Patterson,0,1
0,Q Diggs,-7,1
53,C Echols Luper,59,2
1,S Noil,1,1
7,T White,7,1
4,G Brown,4,1
0,P Hodges,-4,2
0,D Neal,0,2
18,K Middlebrooks,30,3
0,D Creel,0,1
50,C Jones,47,3
16,D Macon,16,1
20,M VandeBerg,32,3
12,D Ott,12,1
80,D Pierson El,134,3
12,J Eiland,20,2
0,M Murphy,-4,1
35,J Cornelius,40,2
11,T Shuler,11,1
3,D Sanders,3,1
3,C Dunkley,2,2
0,J Williams,0,1
0,D Ayers,2,1
0,L Snider,6,1
6,J Hardy,6,1
7,I Adams,8,2
3,C McCaffrey,3,1
10,G Stroman,13,2
5,K Jarrett,5,1
2,C Reavis,2,1
0,K Shepherd,-1,2
0,D Braverman,5,1
13,C Beebe,13,1
26,B Taylor,37,2
29,C Jones,24,2
0,B Beathard,0,1
15,R Desir,38,3
1,D Kelly,1,1
4,B Douglas,4,1
0,D Deayon,0,1
4,R Butler,5,2
3,C Harper,3,1
0,A Humphries,-1,1
13,P Cooper,13,1
1,N Jones,1,1
3,S Fields,3,2
19,K Clay,18,2
4,C Johnson,4,1
0,J Crump,-4,1
73,L Whitehead,73,1
14,A Vaughan,13,3
16,A Debose,16,2
0,D Smith,-1,1
7,C Mager,7,1
1,I McKenzie,1,1
5,D Keaton,5,2
0,T Butler,0,1
2,S Wynn,2,1
37,F Williams,35,2
0,V Davis,0,1
27,T Lockett,29,2
21,N Harwell,21,1
10,E Rogers,20,3
3,D Robinson,5,2
0,J Blue,0,1
22,T Taylor,22,1
3,W Likely,3,1
0,K Malone,0,1
20,M Pack,20,1
0,R Switzer,0,1
0,B Hines,-1,2
10,J Claiborne,10,1
0,T Jones,-2,1
7,D Mosely,7,2
23,J Marshall,23,1
15,J Loyd,20,2
1,C Nelson,1,1
7,J Della Valle,7,1
26,L Mills,26,1
0,M McKnight,-11,1
25,J Nelson,25,1
1,S Washington,1,2
1,E McGuire,1,2
9,J Mitchell,21,4
13,R Turner,21,2
1,D Payne,1,1
11,C Perkins,32,1
9,J Singletary,9,1
9,E Batties,9,1
14,K Harrison,16,2
0,A Grubb,5,2
8,D Kidsy,13,2
0,Z Whitfield,-1,1
4,T Ellis,6,2
76,C Sutton,74,2
17,K Doe,20,3
7,C James,10,4
12,J Hardy,21,3
13,J Reese,21,3
5,C Beebe,10,2
7,S Lurry,7,1
10,R Burbrink,10,1
26,J Loyd,61,4
4,E Dargan,4,1
4,T Lockett,4,1
0,J Claflin,0,1
0,D Foxx,-6,2
20,D Stewart,36,3
92,T Hill,95,3
4,C Echols Luper,2,3
0,J West,0,1
4,T Veal,5,2
14,J Christopher,14,3
11,D Smith,13,2
1,J Golden,1,1
1,C Jones,1,1
10,H Foster,10,1
6,T Shuler,7,2
0,M Johnson,0,1
20,L Liggins,20,1
11,T Taylor,11,1
1,J Marshall,1,2
19,J Jenkins,19,1
12,E Poe,18,2
7,X Moss,7,0
9,G Brown,18,3
11,D Braverman,11,1
8,R Burbrink,8,3
7,J Jones,12,3
0,P Hodges,-2,1
0,K Clay,-8,2
0,R Turner,0,1
8,D Payne,10,3
16,J Natson,25,3
14,J Craig,23,2
8,K Malone,19,4
0,L Mills,0,1
3,D Sanders,3,1
6,B Callahan,6,1
2,M Hull,2,1
6,D Smith,9,2
0,J Reese,-2,1
11,P Turner,11,1
0,T Taylor,0,1
5,R Switzer,5,3
1,D Green,1,1
68,J Crowder,68,1
2,J Della Valle,2,1
24,S Alston,24,2
0,P Cooper,-3,1
6,N Agholor,6,1
0,K Williams,17,1
7,D Pierson El,7,1
37,G Stroman,30,3
0,M Morrison,0,1
0,S Washington,0,1
4,A Humphries,5,3
4,J Shipley,4,1
27,J Cornelius,27,1
0,V Davis,-3,1
2,S Noil,2,1
0,R Davis,0,1
9,T White,9,1
0,W Fuller,0,1
0,G Bryant,-1,1
31,C McCaffrey,81,4
0,D Lloyd,11,1
7,W Likely,7,1
2,D Neal,2,1
8,D Deayon,11,4
34,F Ross,51,2
4,C Echols Luper,6,2
10,C Jones,10,2
10,J Marshall,10,2
10,L Norwood,10,1
10,C James,10,1
3,M Jones,3,1
9,M Murphy,8,3
0,K Doe,0,1
7,B Sheperd,7,1
0,J Timu,0,1
0,T Boyd,0,1
12,C Sutton,12,1
5,M VandeBerg,5,1
9,I Adams,9,2
41,T Lockett,41,2
3,D Robinson,1,2
7,J Hardy,18,3
9,B Taylor,9,1
0,C Jones,-1,1
17,J Marshall,32,3
