longest reception, name, receiving touchdowns, receiving yards, receptions
24,P Bates,1,24,1
8,D Spencer,0,20,3
7,V Hazelton,0,17,3
44,L Hawkins,1,136,6
25,E Arceneaux,0,71,5
11,A Harris,0,38,6
5,B Burnham,1,11,3
3,C Rainey,0,3,1
24,J West,1,102,8
24,E Rogers,2,96,7
20,R Cote,0,20,1
9,A Parker,0,17,2
16,L Durant,0,16,1
14,J Arthur,0,14,1
3,M McDaniel,0,3,1
3,J Messam,0,1,2
59,W Dressler,0,129,6
15,R Smith,0,51,5
16,N Roosevelt,1,26,2
13,A Allen,0,25,4
5,R Bagg,0,12,3
7,M Davis,0,11,2
10,S Haidara,0,10,1
5,S Moore,0,5,1
4,C Getzlaf,0,4,1
18,L Tasker,0,59,5
13,T Sinkfield,0,55,8
18,B Banks,0,49,6
27,T Underwood,0,27,1
10,B Grant,0,19,2
6,A Fantuz,0,6,1
5,C Gable,0,5,1
19,E Jackson,0,67,5
16,C Williams,0,42,6
16,G Ellingson,0,25,2
23,M Smith,0,23,1
10,M Price,0,19,2
11,P Lavoie,0,11,1
28,D Walker,3,127,11
23,N Coehoorn,0,49,3
11,C Watson,0,30,4
17,K Stafford,0,25,2
12,K Lawrence,0,21,2
17,C Simpson,0,20,2
11,A Shavers,0,17,2
7,A Bowman,0,12,2
7,C McCarty,0,7,1
53,N Lewis,0,57,2
12,T Sutton,0,50,6
30,B Cunningham,2,42,3
19,S Giguere,0,37,4
37,F Stamps,1,37,1
9,S Green,0,9,1
4,J Beaulieu,0,4,1
46,D Spencer,0,123,8
57,P Bates,0,99,5
23,A Coombs,0,36,3
7,C Kackert,0,18,4
13,D Stala,2,15,2
8,C Steele,0,8,1
23,N Moore,0,56,4
32,C Denmark,0,53,3
14,D Adams,0,33,4
23,R Kohlert,0,29,2
11,C Marshall,0,20,4
7,K Bastien,0,7,1
53,G Ellingson,3,152,8
32,M Price,0,77,5
13,E Jackson,0,34,3
24,C Williams,1,32,2
16,B Sinopoli,1,29,3
13,P Lavoie,1,22,2
9,W Powell,0,16,4
6,M Smith,0,6,1
24,L Tasker,0,56,3
19,A Fantuz,1,48,4
28,T Underwood,0,34,2
15,B Grant,0,26,3
17,C Gable,0,17,1
8,T Sinkfield,0,8,1
38,T Jeffers Harris,0,78,3
50,G Boldewijn,0,64,3
9,C Taylor,0,24,3
21,A Harris,0,21,1
7,S Murray Lawrence,0,15,3
6,A Collie,0,9,2
70,A Parker,1,122,4
14,G Wilson,0,51,7
22,L Durant,2,45,3
13,J Messam,0,32,4
5,K Jorden,0,5,1
5,M McDaniel,0,5,1
48,B Cunningham,1,84,5
41,C Hoffman,0,45,2
16,S Giguere,0,35,4
16,A Charette,0,31,5
10,T Sutton,1,17,3
7,M Davidson,0,9,2
40,R Smith,2,144,6
21,N Roosevelt,0,54,3
10,S Haidara,0,38,5
21,R Bagg,0,37,4
19,A Allen,0,24,2
9,W Dressler,2,13,2
10,J Hardick,0,10,1
8,S Houston,0,8,1
42,B Grant,1,42,1
20,T Underwood,0,41,3
10,B Banks,0,21,3
13,C Gable,0,19,2
12,L Tasker,0,19,2
9,T Sinkfield,0,9,1
0,A Fantuz,0,0,1
18,D Spencer,0,84,8
15,B Whitaker,0,43,5
29,C Owens,1,34,4
9,A Coombs,0,21,3
19,B Gillanders,0,19,1
19,T Gurley,0,19,1
19,P Bates,0,19,1
61,J Messam,0,81,4
33,E Rogers,2,71,4
22,A Parker,0,24,3
12,J West,0,12,1
8,M McDaniel,0,11,3
30,A Collie,0,46,4
14,L Hawkins,0,28,2
23,E Arceneaux,0,28,2
11,A Harris,0,28,3
24,B Burnham,0,24,1
11,C Rainey,0,11,1
10,S Gore,0,10,1
93,G Ellingson,1,186,5
17,E Jackson,0,52,4
25,C Williams,0,46,3
15,B Sinopoli,0,16,2
15,W Powell,0,15,1
6,S MacDonell,0,11,2
66,T Underwood,1,111,4
22,L Tasker,1,90,8
39,A Fantuz,0,88,7
17,C Gable,0,45,5
18,B Grant,0,28,3
10,K Pilares,0,15,3
10,B Banks,0,9,2
57,D Walker,1,125,11
33,K Stafford,1,76,3
23,A Bowman,1,74,6
16,C Watson,0,34,4
15,S Chambers,0,28,2
10,N Coehoorn,0,13,2
7,K Lawrence,0,12,2
8,A Shavers,0,8,1
66,E Rogers,1,117,3
22,J West,1,106,8
17,J Messam,0,45,4
39,S Charbonneau Campeau,0,39,1
19,L Durant,0,35,3
20,A Parker,0,24,2
12,M McDaniel,0,16,3
27,A Bowman,1,73,4
17,D Walker,0,56,4
32,S Chambers,0,49,2
13,A Shavers,1,26,5
21,C Watson,0,26,2
24,K Stafford,0,24,1
9,N Coehoorn,0,9,1
3,K Lawrence,0,6,2
24,W Powell,0,57,7
15,E Jackson,1,43,5
22,C Williams,0,35,2
14,M Price,0,28,2
20,G Ellingson,0,25,2
13,P Lavoie,1,24,3
8,B Sinopoli,0,8,1
